locus_tag	ftype	length_bp	gene	EC_number	COG	product
ACKBPFDB_00190	CDS	387				hypothetical protein
ACKBPFDB_00191	CDS	483				hypothetical protein
ACKBPFDB_00192	CDS	1359	pigC_1	6.4.-.-		Prodigiosin synthesizing transferase PigC
ACKBPFDB_00193	CDS	981				hypothetical protein
ACKBPFDB_00194	CDS	756	pigC_2	6.4.-.-		Prodigiosin synthesizing transferase PigC
ACKBPFDB_00195	CDS	210	pigC_3	6.4.-.-		Prodigiosin synthesizing transferase PigC
ACKBPFDB_00196	CDS	1020	splG_1	4.1.99.14		Spore photoproduct lyase
ACKBPFDB_00197	CDS	942	aziB2_1	2.1.1.302		3-hydroxy-5-methyl-1-naphthoate 3-O-methyltransferase
ACKBPFDB_00198	CDS	399				hypothetical protein
ACKBPFDB_00199	CDS	783				hypothetical protein
ACKBPFDB_00200	CDS	447				hypothetical protein
ACKBPFDB_00201	CDS	303				hypothetical protein
ACKBPFDB_00202	CDS	456				hypothetical protein
ACKBPFDB_00203	CDS	699	bceA		COG1136	Bacitracin export ATP-binding protein BceA
ACKBPFDB_00204	CDS	2694				hypothetical protein
ACKBPFDB_00205	CDS	768	walR_1		COG0745	Transcriptional regulatory protein WalR
ACKBPFDB_00206	CDS	1536				hypothetical protein
ACKBPFDB_00207	CDS	1050	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
ACKBPFDB_00208	CDS	660				IS256 family transposase ISDgi1
ACKBPFDB_00209	CDS	456				hypothetical protein
ACKBPFDB_00210	CDS	222				hypothetical protein
ACKBPFDB_00211	CDS	615				hypothetical protein
ACKBPFDB_00212	CDS	2673	pigC_4	6.4.-.-		Prodigiosin synthesizing transferase PigC
ACKBPFDB_00213	CDS	846	rhaR_1			HTH-type transcriptional activator RhaR
ACKBPFDB_00214	CDS	930				hypothetical protein
ACKBPFDB_00215	CDS	810	aziB2_2	2.1.1.302		3-hydroxy-5-methyl-1-naphthoate 3-O-methyltransferase
ACKBPFDB_00216	CDS	348				hypothetical protein
ACKBPFDB_00217	CDS	444	yofA		COG0583	HTH-type transcriptional regulator YofA
ACKBPFDB_00218	CDS	276				hypothetical protein
ACKBPFDB_00219	CDS	390		3.1.-.-	COG1487	Ribonuclease VapC10
ACKBPFDB_00220	CDS	462	malT			HTH-type transcriptional regulator MalT
ACKBPFDB_00221	CDS	711				hypothetical protein
ACKBPFDB_00222	CDS	759				hypothetical protein
ACKBPFDB_00223	CDS	903	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
ACKBPFDB_00224	CDS	393				hypothetical protein
ACKBPFDB_00225	CDS	1383				hypothetical protein
ACKBPFDB_00226	CDS	1518			COG3039	IS5 family transposase ISPeth2
ACKBPFDB_00227	CDS	174				hypothetical protein
ACKBPFDB_00228	CDS	354				hypothetical protein
ACKBPFDB_00229	CDS	354				hypothetical protein
ACKBPFDB_00230	CDS	2409				hypothetical protein
ACKBPFDB_00231	CDS	225				hypothetical protein
ACKBPFDB_00232	CDS	1005				hypothetical protein
ACKBPFDB_00233	CDS	3054				hypothetical protein
ACKBPFDB_00234	CDS	714				hypothetical protein
ACKBPFDB_00235	CDS	513				hypothetical protein
ACKBPFDB_00236	CDS	1215				hypothetical protein
ACKBPFDB_00237	CDS	1608				hypothetical protein
ACKBPFDB_00238	CDS	435				hypothetical protein
ACKBPFDB_00239	CDS	336				hypothetical protein
ACKBPFDB_00240	CDS	252				hypothetical protein
ACKBPFDB_00241	CDS	294				hypothetical protein
ACKBPFDB_00242	CDS	174				hypothetical protein
ACKBPFDB_00243	CDS	2232				hypothetical protein
ACKBPFDB_00244	CDS	606				hypothetical protein
ACKBPFDB_00245	CDS	345	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
ACKBPFDB_00246	CDS	216				hypothetical protein
ACKBPFDB_00247	CDS	810				hypothetical protein
ACKBPFDB_00248	CDS	276				hypothetical protein
ACKBPFDB_00249	CDS	1266				hypothetical protein
ACKBPFDB_00250	CDS	585				hypothetical protein
ACKBPFDB_00251	CDS	3237				hypothetical protein
ACKBPFDB_00252	CDS	1422	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
ACKBPFDB_00253	CDS	1524				hypothetical protein
ACKBPFDB_00254	CDS	135				hypothetical protein
ACKBPFDB_00255	CDS	642				hypothetical protein
ACKBPFDB_00256	CDS	1020	splG_2	4.1.99.14		Spore photoproduct lyase
ACKBPFDB_00257	CDS	942	aziB2_3	2.1.1.302		3-hydroxy-5-methyl-1-naphthoate 3-O-methyltransferase
ACKBPFDB_00258	CDS	2196	topB_1	5.6.2.1	COG0550	DNA topoisomerase 3
ACKBPFDB_00259	CDS	2742	mop_1	1.2.99.7		Aldehyde oxidoreductase
ACKBPFDB_00260	CDS	993	cinA_1			Putative competence-damage inducible protein
ACKBPFDB_00261	CDS	2778	mop_2	1.2.99.7		Aldehyde oxidoreductase
ACKBPFDB_00262	CDS	2325	thi4_1	2.4.2.59		Thiamine thiazole synthase
ACKBPFDB_00263	CDS	210				hypothetical protein
ACKBPFDB_00264	CDS	762	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
ACKBPFDB_00265	CDS	456				hypothetical protein
ACKBPFDB_00266	CDS	1404	moaA_1			GTP 3',8-cyclase
ACKBPFDB_00267	CDS	1350				hypothetical protein
ACKBPFDB_00268	CDS	1050	pucA_1	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
ACKBPFDB_00269	CDS	1164	mobA_1	2.7.7.77		Molybdenum cofactor guanylyltransferase
ACKBPFDB_00270	CDS	618	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
ACKBPFDB_00271	CDS	738				hypothetical protein
ACKBPFDB_00272	CDS	1017	cysA_1	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
ACKBPFDB_00273	CDS	795				hypothetical protein
ACKBPFDB_00274	CDS	822			COG0725	Putative binding protein
ACKBPFDB_00275	CDS	171				hypothetical protein
ACKBPFDB_00276	CDS	171				hypothetical protein
ACKBPFDB_00277	CDS	1254			COG1228	putative protein
ACKBPFDB_00278	CDS	846	panC	6.3.2.1	COG0414	Pantothenate synthetase
ACKBPFDB_00279	CDS	381	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
ACKBPFDB_00280	CDS	921	nadA	2.5.1.72	COG0379	Quinolinate synthase A
ACKBPFDB_00281	CDS	1584	nadB	1.4.3.16	COG0029	L-aspartate oxidase
ACKBPFDB_00282	CDS	864	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
ACKBPFDB_00283	CDS	972	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
ACKBPFDB_00284	CDS	576	bioY		COG1268	Biotin transporter BioY
ACKBPFDB_00285	CDS	1581	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
ACKBPFDB_00286	CDS	3666				hypothetical protein
ACKBPFDB_00287	CDS	1644				hypothetical protein
ACKBPFDB_00288	CDS	645				hypothetical protein
ACKBPFDB_00289	CDS	309				hypothetical protein
ACKBPFDB_00290	CDS	1383				hypothetical protein
ACKBPFDB_00291	CDS	4653				hypothetical protein
ACKBPFDB_00292	CDS	1518				hypothetical protein
ACKBPFDB_00293	CDS	579				hypothetical protein
ACKBPFDB_00294	CDS	1602	rsxG	7.-.-.-		Ion-translocating oxidoreductase complex subunit G
ACKBPFDB_00295	CDS	1227				hypothetical protein
ACKBPFDB_00296	CDS	624				hypothetical protein
ACKBPFDB_00297	CDS	507				hypothetical protein
ACKBPFDB_00298	CDS	735	ykoD	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
ACKBPFDB_00299	CDS	666	ecfA1_1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
ACKBPFDB_00300	CDS	756	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
ACKBPFDB_00301	CDS	381				hypothetical protein
ACKBPFDB_00302	CDS	768				hypothetical protein
ACKBPFDB_00303	CDS	747				hypothetical protein
ACKBPFDB_00304	CDS	777	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
ACKBPFDB_00305	CDS	1014	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
ACKBPFDB_00306	CDS	534				hypothetical protein
ACKBPFDB_00307	CDS	1089	pigE_1	2.6.1.-		Aminotransferase PigE
ACKBPFDB_00308	CDS	477	greA_1		COG0782	Transcription elongation factor GreA
ACKBPFDB_00309	CDS	1512	lysS	6.1.1.6		Lysine--tRNA ligase
ACKBPFDB_00310	tRNA	77				tRNA-Ile(gat)
ACKBPFDB_00311	tRNA	76				tRNA-Ala(tgc)
ACKBPFDB_00312	tRNA	75				tRNA-Asn(gtt)
ACKBPFDB_00313	CDS	513				hypothetical protein
ACKBPFDB_00314	CDS	1047				hypothetical protein
ACKBPFDB_00315	CDS	618				hypothetical protein
ACKBPFDB_00316	CDS	471	ctsr			Transcriptional regulator CtsR
ACKBPFDB_00317	CDS	534	mcsA		COG3880	Protein-arginine kinase activator protein
ACKBPFDB_00318	CDS	1077	mcsB	2.7.14.1	COG3869	Protein-arginine kinase
ACKBPFDB_00319	CDS	2448	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
ACKBPFDB_00320	CDS	1353	radA	3.6.4.-	COG1066	DNA repair protein RadA
ACKBPFDB_00321	CDS	1062	disA	2.7.7.85	COG1623	DNA integrity scanning protein DisA
ACKBPFDB_00322	CDS	399				hypothetical protein
ACKBPFDB_00323	CDS	477	carD		COG1329	RNA polymerase-binding transcription factor CarD
ACKBPFDB_00324	CDS	1149	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
ACKBPFDB_00325	CDS	675	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
ACKBPFDB_00326	CDS	486	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
ACKBPFDB_00327	CDS	1479	gltX	6.1.1.17		Glutamate--tRNA ligase
ACKBPFDB_00328	CDS	690	cysE	2.3.1.30	COG1045	Serine acetyltransferase
ACKBPFDB_00329	CDS	1458	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
ACKBPFDB_00330	CDS	420	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
ACKBPFDB_00331	CDS	741	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
ACKBPFDB_00332	CDS	732		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
ACKBPFDB_00333	CDS	513	yacP		COG3688	putative protein YacP
ACKBPFDB_00334	CDS	645	sigH		COG1595	RNA polymerase sigma-H factor
ACKBPFDB_00335	tRNA	76				tRNA-Thr(tgt)
ACKBPFDB_00336	tRNA	85				tRNA-Tyr(gta)
ACKBPFDB_00337	tRNA	76				tRNA-Met(cat)
ACKBPFDB_00338	tRNA	76				tRNA-Thr(ggt)
ACKBPFDB_00339	tRNA	77				tRNA-Met(cat)
ACKBPFDB_00340	CDS	1203	tufB_1		COG0050	Elongation factor Tu-B
ACKBPFDB_00341	CDS	309	secE			Protein translocase subunit SecE
ACKBPFDB_00342	CDS	534	nusG		COG0250	Transcription termination/antitermination protein NusG
ACKBPFDB_00343	CDS	426	rplK			50S ribosomal protein L11
ACKBPFDB_00344	CDS	699	rplA			50S ribosomal protein L1
ACKBPFDB_00345	CDS	537	rplJ		COG0244	50S ribosomal protein L10
ACKBPFDB_00346	CDS	381	rplL			50S ribosomal protein L7/L12
ACKBPFDB_00347	CDS	3498	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
ACKBPFDB_00348	CDS	3477	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
ACKBPFDB_00349	CDS	252	rplGB		COG1358	Ribosome-associated protein L7Ae-like protein
ACKBPFDB_00350	CDS	375	rpsL			30S ribosomal protein S12
ACKBPFDB_00351	CDS	471	rpsG			30S ribosomal protein S7
ACKBPFDB_00352	CDS	2079	fusA_1		COG0480	Elongation factor G
ACKBPFDB_00353	CDS	1203	tufB_2		COG0050	Elongation factor Tu-B
ACKBPFDB_00354	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
ACKBPFDB_00355	CDS	630	rplC		COG0087	50S ribosomal protein L3
ACKBPFDB_00356	CDS	624	rplD			50S ribosomal protein L4
ACKBPFDB_00357	CDS	288	rplW			50S ribosomal protein L23
ACKBPFDB_00358	CDS	828	rplB		COG0090	50S ribosomal protein L2
ACKBPFDB_00359	CDS	285	rpsS			30S ribosomal protein S19
ACKBPFDB_00360	CDS	345	rplV		COG0091	50S ribosomal protein L22
ACKBPFDB_00361	CDS	666	rpsC			30S ribosomal protein S3
ACKBPFDB_00362	CDS	435	rplP		COG0197	50S ribosomal protein L16
ACKBPFDB_00363	CDS	204	rpmC		COG0255	50S ribosomal protein L29
ACKBPFDB_00364	CDS	267	rpsQ		COG0186	30S ribosomal protein S17
ACKBPFDB_00365	CDS	369	rplN			50S ribosomal protein L14
ACKBPFDB_00366	CDS	327	rplX			50S ribosomal protein L24
ACKBPFDB_00367	CDS	543	rplE			50S ribosomal protein L5
ACKBPFDB_00368	CDS	186	rpsZ			30S ribosomal protein S14 type Z
ACKBPFDB_00369	CDS	399	rpsH		COG0096	30S ribosomal protein S8
ACKBPFDB_00370	CDS	546	rplF		COG0097	50S ribosomal protein L6
ACKBPFDB_00371	CDS	366	rplR			50S ribosomal protein L18
ACKBPFDB_00372	CDS	501	rpsE		COG0098	30S ribosomal protein S5
ACKBPFDB_00373	CDS	180	rpmD			50S ribosomal protein L30
ACKBPFDB_00374	CDS	444	rplO			50S ribosomal protein L15
ACKBPFDB_00375	CDS	1278	secY		COG0201	Protein translocase subunit SecY
ACKBPFDB_00376	CDS	711	map_1	3.4.11.18	COG0024	Methionine aminopeptidase 1
ACKBPFDB_00377	CDS	291				hypothetical protein
ACKBPFDB_00378	CDS	219	infA		COG0361	Translation initiation factor IF-1
ACKBPFDB_00379	CDS	372	rpsM		COG0099	30S ribosomal protein S13
ACKBPFDB_00380	CDS	390	rpsK			30S ribosomal protein S11
ACKBPFDB_00381	CDS	627	rpsD		COG0522	30S ribosomal protein S4
