locus_tag	ftype	length_bp	gene	EC_number	COG	product
CELBCDNJ_00081	CDS	525				hypothetical protein
CELBCDNJ_00082	CDS	915	qmcA_1		COG0330	Protein QmcA
CELBCDNJ_00083	CDS	921	qmcA_2		COG0330	Protein QmcA
CELBCDNJ_00084	CDS	1440				hypothetical protein
CELBCDNJ_00085	CDS	588	recR		COG0353	Recombination protein RecR
CELBCDNJ_00086	CDS	333	ybaB			Nucleoid-associated protein YbaB
CELBCDNJ_00087	CDS	1746	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
CELBCDNJ_00088	tRNA	90				tRNA-Ser(gga)
CELBCDNJ_00089	tRNA	88				tRNA-Ser(cga)
CELBCDNJ_00090	tRNA	76				tRNA-Arg(gcg)
CELBCDNJ_00091	tRNA	90				tRNA-Ser(gct)
CELBCDNJ_00092	tRNA	87				tRNA-Ser(tga)
CELBCDNJ_00093	CDS	846	nfo	3.1.21.2	COG0648	Endonuclease 4
CELBCDNJ_00094	CDS	324				hypothetical protein
CELBCDNJ_00095	CDS	1551				hypothetical protein
CELBCDNJ_00096	CDS	879				hypothetical protein
CELBCDNJ_00097	CDS	525				hypothetical protein
CELBCDNJ_00098	CDS	1029				hypothetical protein
CELBCDNJ_00099	CDS	1617	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
CELBCDNJ_00100	CDS	876				hypothetical protein
CELBCDNJ_00101	CDS	1425				hypothetical protein
CELBCDNJ_00102	CDS	867				hypothetical protein
CELBCDNJ_00103	CDS	963				hypothetical protein
CELBCDNJ_00104	CDS	1149	tdk	2.7.1.21		Thymidine kinase
CELBCDNJ_00105	CDS	405			COG2703	Bacteriohemerythrin
CELBCDNJ_00106	CDS	417				Bacteriohemerythrin
CELBCDNJ_00107	CDS	714				hypothetical protein
CELBCDNJ_00108	CDS	537				hypothetical protein
CELBCDNJ_00109	CDS	342				hypothetical protein
CELBCDNJ_00110	CDS	2001				hypothetical protein
CELBCDNJ_00111	CDS	312				hypothetical protein
CELBCDNJ_00112	CDS	642				hypothetical protein
CELBCDNJ_00113	CDS	210				hypothetical protein
CELBCDNJ_00114	CDS	1284	atzC	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
CELBCDNJ_00115	CDS	1197	ygeW_1	2.1.3.-	COG0078	Putative carbamoyltransferase YgeW
CELBCDNJ_00116	CDS	1461				hypothetical protein
CELBCDNJ_00117	CDS	1215	dapE_1	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
CELBCDNJ_00118	CDS	744	hyuE	5.1.99.5		Hydantoin racemase
CELBCDNJ_00119	CDS	1404		3.5.2.-		D-hydantoinase
CELBCDNJ_00120	CDS	1179	argE_1	3.5.1.16		Acetylornithine deacetylase
CELBCDNJ_00121	CDS	210				hypothetical protein
CELBCDNJ_00122	CDS	987				Purine-binding protein
CELBCDNJ_00123	CDS	1524	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
CELBCDNJ_00124	CDS	1116				hypothetical protein
CELBCDNJ_00125	CDS	927				hypothetical protein
CELBCDNJ_00126	CDS	750				hypothetical protein
CELBCDNJ_00127	CDS	276				hypothetical protein
CELBCDNJ_00128	CDS	816				IS3 family transposase ISAfe17
CELBCDNJ_00129	CDS	948				hypothetical protein
CELBCDNJ_00130	CDS	522	pitA	2.3.1.-	COG1247	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
CELBCDNJ_00131	CDS	777				hypothetical protein
CELBCDNJ_00132	CDS	708				hypothetical protein
CELBCDNJ_00133	CDS	402				hypothetical protein
CELBCDNJ_00134	CDS	675				hypothetical protein
CELBCDNJ_00135	CDS	1332				hypothetical protein
CELBCDNJ_00136	CDS	1383	tnaA2	4.1.99.1	COG3033	Tryptophanase 2
CELBCDNJ_00137	CDS	384	ridA_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
CELBCDNJ_00138	CDS	1218				hypothetical protein
CELBCDNJ_00139	CDS	543	dcd	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
CELBCDNJ_00140	CDS	1059				hypothetical protein
CELBCDNJ_00141	CDS	1236	atoC_1		COG2204	Regulatory protein AtoC
CELBCDNJ_00142	CDS	543				hypothetical protein
CELBCDNJ_00143	CDS	552				hypothetical protein
CELBCDNJ_00144	CDS	372				hypothetical protein
CELBCDNJ_00145	CDS	687			COG1842	Phage shock protein A 
CELBCDNJ_00146	CDS	660				hypothetical protein
CELBCDNJ_00147	CDS	963				hypothetical protein
CELBCDNJ_00148	CDS	1743				hypothetical protein
CELBCDNJ_00149	CDS	462	djlA_1			Co-chaperone protein DjlA
CELBCDNJ_00150	CDS	1287	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
CELBCDNJ_00151	CDS	1257				hypothetical protein
CELBCDNJ_00152	CDS	447				hypothetical protein
CELBCDNJ_00153	CDS	747		2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
CELBCDNJ_00154	CDS	819	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
CELBCDNJ_00155	CDS	405				hypothetical protein
CELBCDNJ_00156	CDS	1503				hypothetical protein
CELBCDNJ_00157	CDS	462				hypothetical protein
CELBCDNJ_00158	CDS	1143				Iron-sulfur cluster carrier protein
CELBCDNJ_00159	CDS	2952				hypothetical protein
CELBCDNJ_00160	CDS	948	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
CELBCDNJ_00161	CDS	354				hypothetical protein
CELBCDNJ_00162	CDS	2049				hypothetical protein
CELBCDNJ_00163	CDS	969	sigA_1		COG0568	RNA polymerase sigma factor SigA
CELBCDNJ_00164	CDS	366	cheY_1		COG0784	Chemotaxis protein CheY
CELBCDNJ_00165	CDS	888				hypothetical protein
CELBCDNJ_00166	CDS	654				hypothetical protein
CELBCDNJ_00167	CDS	2142	der_1			GTPase Der
CELBCDNJ_00168	CDS	279				hypothetical protein
CELBCDNJ_00169	CDS	2265	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
CELBCDNJ_00170	CDS	324				hypothetical protein
CELBCDNJ_00171	CDS	237				hypothetical protein
CELBCDNJ_00172	CDS	2301	feoB_1		COG0370	Fe(2+) transporter FeoB
CELBCDNJ_00173	CDS	387				hypothetical protein
CELBCDNJ_00174	CDS	639		3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase
CELBCDNJ_00175	CDS	498	isiB		COG0716	Flavodoxin
CELBCDNJ_00176	CDS	900	cbiK	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase
CELBCDNJ_00177	CDS	1977	cirA		COG4771	Colicin I receptor
CELBCDNJ_00178	CDS	837				hypothetical protein
CELBCDNJ_00179	CDS	1029	cobT	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
CELBCDNJ_00180	CDS	1143	cobD_1	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
CELBCDNJ_00181	CDS	963	cobD_2		COG1270	Cobalamin biosynthesis protein CobD
CELBCDNJ_00182	CDS	1473	cobQ		COG1492	Cobyric acid synthase
CELBCDNJ_00183	CDS	1032				hypothetical protein
CELBCDNJ_00184	CDS	1026	yfhA		COG0609	putative siderophore transport system permease protein YfhA
CELBCDNJ_00185	CDS	783	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
CELBCDNJ_00186	CDS	1497	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
CELBCDNJ_00187	CDS	645	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
CELBCDNJ_00188	CDS	1140	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
CELBCDNJ_00189	CDS	675				hypothetical protein
CELBCDNJ_00190	CDS	777	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
CELBCDNJ_00191	CDS	1644	cysG	4.99.1.4		Siroheme synthase
CELBCDNJ_00192	CDS	267				hypothetical protein
CELBCDNJ_00193	CDS	846	nit1	3.5.1.128		Deaminated glutathione amidase
CELBCDNJ_00194	CDS	429				hypothetical protein
CELBCDNJ_00195	CDS	234				hypothetical protein
CELBCDNJ_00196	CDS	738	cbiL	2.1.1.151	COG2243	Cobalt-precorrin-2 C(20)-methyltransferase
CELBCDNJ_00197	CDS	849	znuB_1		COG1108	High-affinity zinc uptake system membrane protein ZnuB
CELBCDNJ_00198	CDS	810	mntB		COG1121	Manganese transport system ATP-binding protein MntB
CELBCDNJ_00199	CDS	957	mntA		COG0803	Manganese-binding lipoprotein MntA
CELBCDNJ_00200	CDS	291				hypothetical protein
CELBCDNJ_00201	CDS	888	cysB			HTH-type transcriptional regulator CysB
CELBCDNJ_00202	CDS	411				hypothetical protein
CELBCDNJ_00203	CDS	1053				hypothetical protein
CELBCDNJ_00204	CDS	1059				hypothetical protein
CELBCDNJ_00205	CDS	1212	mntH_1		COG1914	Divalent metal cation transporter MntH
CELBCDNJ_00206	CDS	687	nicS			HTH-type transcriptional repressor NicS
CELBCDNJ_00207	CDS	1200	argE_2	3.5.1.16	COG0624	Acetylornithine deacetylase
CELBCDNJ_00208	CDS	1104				hypothetical protein
CELBCDNJ_00209	CDS	1668				hypothetical protein
CELBCDNJ_00210	CDS	264				hypothetical protein
CELBCDNJ_00211	CDS	492				hypothetical protein
CELBCDNJ_00212	CDS	1101				hypothetical protein
CELBCDNJ_00213	CDS	255				hypothetical protein
CELBCDNJ_00214	CDS	1779				hypothetical protein
CELBCDNJ_00215	CDS	957	mneP		COG0053	Manganese efflux system protein MneP
CELBCDNJ_00216	CDS	1653	gpmI_1	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
CELBCDNJ_00217	CDS	765	deoR_1		COG1349	Deoxyribose operon repressor
CELBCDNJ_00218	CDS	993	lsrB_1			Autoinducer 2-binding protein LsrB
CELBCDNJ_00219	CDS	1503	xylG_1	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
CELBCDNJ_00220	CDS	1008	rbsC_2		COG1172	Ribose import permease protein RbsC
CELBCDNJ_00221	CDS	978	lsrD_1			Autoinducer 2 import system permease protein LsrD
CELBCDNJ_00222	CDS	1476	rhaB	2.7.1.5		Rhamnulokinase
CELBCDNJ_00223	CDS	234				hypothetical protein
CELBCDNJ_00224	CDS	504				hypothetical protein
CELBCDNJ_00225	CDS	2421	pflD_1	4.2.1.172	COG1882	Trans-4-hydroxy-L-proline dehydratase
CELBCDNJ_00226	CDS	780	deoR_2		COG1349	Deoxyribose operon repressor
CELBCDNJ_00227	CDS	675	drdA	4.1.2.-		5-deoxy-D-ribulose 1-phosphate aldolase
CELBCDNJ_00228	CDS	1035	cytR_2		COG1609	HTH-type transcriptional repressor CytR
CELBCDNJ_00229	CDS	918	bssD	1.97.1.-		Benzylsuccinate synthase activating enzyme
CELBCDNJ_00230	CDS	927				hypothetical protein
CELBCDNJ_00231	CDS	552				hypothetical protein
CELBCDNJ_00232	CDS	957	rbsB_1		COG1879	Ribose import binding protein RbsB
CELBCDNJ_00233	CDS	699				hypothetical protein
CELBCDNJ_00234	CDS	1554	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
CELBCDNJ_00235	CDS	1131	rbsC_3		COG1172	Ribose import permease protein RbsC
CELBCDNJ_00236	CDS	1182	aspC	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
CELBCDNJ_00237	CDS	735				hypothetical protein
CELBCDNJ_00238	CDS	672				hypothetical protein
CELBCDNJ_00239	CDS	1422	opuE		COG0591	Osmoregulated proline transporter OpuE
CELBCDNJ_00240	CDS	1935				hypothetical protein
CELBCDNJ_00241	CDS	297	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
CELBCDNJ_00242	CDS	1071				hypothetical protein
CELBCDNJ_00243	CDS	1518				hypothetical protein
CELBCDNJ_00244	CDS	1440				hypothetical protein
CELBCDNJ_00245	CDS	714		4.3.2.3		Ureidoglycolate lyase
CELBCDNJ_00246	CDS	1038				hypothetical protein
CELBCDNJ_00247	CDS	468				hypothetical protein
CELBCDNJ_00248	CDS	465				hypothetical protein
CELBCDNJ_00249	CDS	438				hypothetical protein
CELBCDNJ_00250	CDS	1281				hypothetical protein
CELBCDNJ_00251	CDS	522	fur		COG0735	Ferric uptake regulation protein
CELBCDNJ_00252	CDS	300				hypothetical protein
CELBCDNJ_00253	CDS	369				hypothetical protein
CELBCDNJ_00254	CDS	357				hypothetical protein
CELBCDNJ_00255	CDS	873				Iron-sulfur cluster carrier protein
CELBCDNJ_00256	CDS	927	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
CELBCDNJ_00257	CDS	825	apbC		COG0489	Iron-sulfur cluster carrier protein
CELBCDNJ_00258	CDS	2235				hypothetical protein
CELBCDNJ_00259	CDS	495	cheW_1		COG0835	Chemotaxis protein CheW
CELBCDNJ_00260	CDS	606				hypothetical protein
CELBCDNJ_00261	CDS	768				hypothetical protein
CELBCDNJ_00262	CDS	1590				hypothetical protein
CELBCDNJ_00263	CDS	696				hypothetical protein
CELBCDNJ_00264	CDS	1431	proS_1	6.1.1.15	COG0442	Proline--tRNA ligase
CELBCDNJ_00265	CDS	648				hypothetical protein
CELBCDNJ_00266	CDS	1236				hypothetical protein
CELBCDNJ_00267	CDS	666				hypothetical protein
CELBCDNJ_00268	CDS	1659	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
CELBCDNJ_00269	CDS	3408				hypothetical protein
CELBCDNJ_00270	CDS	582				hypothetical protein
CELBCDNJ_00271	CDS	540	ansA	3.5.1.1	COG0252	L-asparaginase 1
CELBCDNJ_00272	CDS	1071	buk2_1	2.7.2.7	COG3426	Butyrate kinase 2
CELBCDNJ_00273	CDS	582	pth_1	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
CELBCDNJ_00274	CDS	1188		3.1.1.3		Lipase
CELBCDNJ_00275	CDS	615				hypothetical protein
CELBCDNJ_00276	CDS	960	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
CELBCDNJ_00277	CDS	693				hypothetical protein
CELBCDNJ_00278	CDS	1890	kdsA	2.5.1.55		2-dehydro-3-deoxyphosphooctonate aldolase
CELBCDNJ_00279	CDS	1419				hypothetical protein
CELBCDNJ_00280	CDS	543				hypothetical protein
CELBCDNJ_00281	CDS	780				hypothetical protein
CELBCDNJ_00282	CDS	1533	thi4	2.4.2.59		Thiamine thiazole synthase
CELBCDNJ_00283	CDS	912	benM			HTH-type transcriptional regulator BenM
CELBCDNJ_00284	CDS	1587				hypothetical protein
CELBCDNJ_00285	CDS	2499				hypothetical protein
CELBCDNJ_00286	CDS	2421	leuS	6.1.1.4		Leucine--tRNA ligase
CELBCDNJ_00287	CDS	1263				hypothetical protein
CELBCDNJ_00288	CDS	1872	htpG		COG0326	Chaperone protein HtpG
CELBCDNJ_00289	CDS	393				hypothetical protein
CELBCDNJ_00290	CDS	633	ccs1			Cytochrome c biogenesis protein Ccs1
CELBCDNJ_00291	CDS	789	ccsA			Cytochrome c biogenesis protein CcsA
CELBCDNJ_00292	CDS	411	ntrC		COG2204	DNA-binding transcriptional regulator NtrC
CELBCDNJ_00293	CDS	1269				hypothetical protein
CELBCDNJ_00294	CDS	507				hypothetical protein
CELBCDNJ_00295	CDS	594				hypothetical protein
CELBCDNJ_00296	CDS	1458				hypothetical protein
CELBCDNJ_00297	CDS	612	pnpB	1.6.5.6		p-benzoquinone reductase
CELBCDNJ_00298	CDS	459	mhqR		COG1846	HTH-type transcriptional regulator MhqR
CELBCDNJ_00299	CDS	711				hypothetical protein
CELBCDNJ_00300	CDS	570	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
CELBCDNJ_00301	CDS	645				hypothetical protein
CELBCDNJ_00302	CDS	747				hypothetical protein
CELBCDNJ_00303	CDS	1182	add_1	3.5.4.4	COG1816	Adenosine deaminase
CELBCDNJ_00304	CDS	1602				hypothetical protein
CELBCDNJ_00305	CDS	1476	glpK_1	2.7.1.30	COG0554	Glycerol kinase
CELBCDNJ_00306	CDS	702	araD_1	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
CELBCDNJ_00307	CDS	870	ulaE_1	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
CELBCDNJ_00308	CDS	657	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
CELBCDNJ_00309	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
CELBCDNJ_00310	CDS	1359				hypothetical protein
CELBCDNJ_00311	CDS	885	melD_2		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
CELBCDNJ_00312	CDS	834	dasC_1		COG0395	Diacetylchitobiose uptake system permease protein DasC
CELBCDNJ_00313	CDS	1143				hypothetical protein
CELBCDNJ_00314	CDS	780	srlR_1		COG1349	Glucitol operon repressor
CELBCDNJ_00315	CDS	1785	aspS	6.1.1.12		Aspartate--tRNA ligase
CELBCDNJ_00316	CDS	723				hypothetical protein
CELBCDNJ_00317	CDS	423				hypothetical protein
CELBCDNJ_00318	CDS	681	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
CELBCDNJ_00319	CDS	288				hypothetical protein
CELBCDNJ_00320	CDS	1146	adh1_1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
CELBCDNJ_00321	CDS	870	trmH_1	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
CELBCDNJ_00322	CDS	231	grxC		COG0695	Glutaredoxin 3
CELBCDNJ_00323	CDS	1482				hypothetical protein
CELBCDNJ_00324	CDS	2391				hypothetical protein
CELBCDNJ_00325	CDS	762			COG0327	GTP cyclohydrolase 1 type 2 
CELBCDNJ_00326	CDS	498	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
CELBCDNJ_00327	CDS	276				hypothetical protein
CELBCDNJ_00328	tRNA	76				tRNA-Ala(ggc)
CELBCDNJ_00329	CDS	1263	bamA_1			Outer membrane protein assembly factor BamA
CELBCDNJ_00330	CDS	642		1.11.1.15	COG0450	Peroxiredoxin
CELBCDNJ_00331	CDS	429	perR		COG0735	Peroxide-responsive repressor PerR
CELBCDNJ_00332	CDS	435				hypothetical protein
CELBCDNJ_00333	CDS	1248				hypothetical protein
CELBCDNJ_00334	CDS	1392		3.5.2.-		D-hydantoinase
CELBCDNJ_00335	CDS	747				hypothetical protein
CELBCDNJ_00336	CDS	1428				hypothetical protein
CELBCDNJ_00337	CDS	1164				hypothetical protein
CELBCDNJ_00338	CDS	189				hypothetical protein
CELBCDNJ_00339	CDS	297				hypothetical protein
CELBCDNJ_00340	CDS	801				hypothetical protein
CELBCDNJ_00341	CDS	834	yidA_1	3.1.3.23	COG0561	Sugar phosphatase YidA
CELBCDNJ_00342	CDS	1167	mdrP_1			Na(+), Li(+), K(+)/H(+) antiporter
CELBCDNJ_00343	CDS	972		1.-.-.-	COG1052	Putative 2-hydroxyacid dehydrogenase
CELBCDNJ_00344	CDS	939	hslO		COG1281	33 kDa chaperonin
CELBCDNJ_00345	CDS	528	msrA2	1.8.4.11		Peptide methionine sulfoxide reductase MsrA 2
CELBCDNJ_00346	CDS	1125	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
CELBCDNJ_00347	CDS	909	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
CELBCDNJ_00348	CDS	1260				hypothetical protein
CELBCDNJ_00349	CDS	792	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
CELBCDNJ_00350	CDS	708	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
CELBCDNJ_00351	CDS	645	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
CELBCDNJ_00352	CDS	2034	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
CELBCDNJ_00353	CDS	723	glnQ_1	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
CELBCDNJ_00354	CDS	678	artQ		COG0765	Arginine transport system permease protein ArtQ
CELBCDNJ_00355	CDS	750	artP		COG0834	Arginine-binding extracellular protein ArtP
CELBCDNJ_00356	CDS	510	hndA_1	1.12.1.3	COG1905	NADP-reducing hydrogenase subunit HndA
CELBCDNJ_00357	CDS	1899	rsxC	7.-.-.-		Ion-translocating oxidoreductase complex subunit C
CELBCDNJ_00358	CDS	2016	hndD_1	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
CELBCDNJ_00359	CDS	1395				hypothetical protein
CELBCDNJ_00360	CDS	1875				hypothetical protein
CELBCDNJ_00361	CDS	933				hypothetical protein
CELBCDNJ_00362	CDS	2091				hypothetical protein
CELBCDNJ_00363	CDS	696				hypothetical protein
CELBCDNJ_00364	CDS	936	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CELBCDNJ_00365	CDS	891				hypothetical protein
CELBCDNJ_00366	CDS	1167	mdh_1	1.1.1.244		NAD-dependent methanol dehydrogenase
CELBCDNJ_00367	CDS	837				hypothetical protein
CELBCDNJ_00368	CDS	1548	expZ		COG0488	Nucleotide-binding protein ExpZ
CELBCDNJ_00369	CDS	1548	mcp4_1		COG0840	Methyl-accepting chemotaxis protein 4
