locus_tag	ftype	length_bp	gene	EC_number	COG	product
JDBOFGNM_00062	CDS	942	fixB		COG2025	Protein FixB
JDBOFGNM_00063	CDS	1287	thi4	2.4.2.59		Thiamine thiazole synthase
JDBOFGNM_00064	CDS	288	fixX		COG2440	Ferredoxin-like protein FixX
JDBOFGNM_00065	CDS	1341	ygcS			Inner membrane metabolite transport protein YgcS
JDBOFGNM_00066	CDS	231	ygdR_1			putative lipoprotein YgdR
JDBOFGNM_00067	CDS	414				hypothetical protein
JDBOFGNM_00068	CDS	291				hypothetical protein
JDBOFGNM_00069	CDS	1890				hypothetical protein
JDBOFGNM_00070	CDS	231	ygdR_2			putative lipoprotein YgdR
JDBOFGNM_00071	CDS	531	kefF	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
JDBOFGNM_00072	CDS	1863	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
JDBOFGNM_00073	CDS	480				IS1595 family transposase ISSsu9
JDBOFGNM_00074	CDS	849	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
JDBOFGNM_00075	CDS	378	apaG		COG2967	Protein ApaG
JDBOFGNM_00076	CDS	822	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
JDBOFGNM_00077	CDS	990	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
JDBOFGNM_00078	CDS	1287	surA	5.2.1.8	COG0760	Chaperone SurA
JDBOFGNM_00079	CDS	2361	lptD		COG1452	LPS-assembly protein LptD
JDBOFGNM_00080	CDS	813	djlA		COG1076	Co-chaperone protein DjlA
JDBOFGNM_00081	CDS	660	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
JDBOFGNM_00082	CDS	2907	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
JDBOFGNM_00083	CDS	1587	polB_1	2.7.7.7	COG0417	DNA polymerase II
JDBOFGNM_00084	CDS	828	polB_2	2.7.7.7	COG0417	DNA polymerase II
JDBOFGNM_00085	CDS	420				hypothetical protein
JDBOFGNM_00086	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
JDBOFGNM_00087	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
JDBOFGNM_00088	CDS	1710	araB	2.7.1.16	COG1069	Ribulokinase
JDBOFGNM_00089	CDS	879	araC			Arabinose operon regulatory protein
JDBOFGNM_00090	CDS	768	yabI		COG0586	Inner membrane protein YabI
JDBOFGNM_00091	CDS	708	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
JDBOFGNM_00092	CDS	1611				hypothetical protein
JDBOFGNM_00093	CDS	984	thiB		COG4143	Thiamine-binding periplasmic protein
JDBOFGNM_00094	CDS	1659	sgrR_1		COG4533	HTH-type transcriptional regulator SgrR
JDBOFGNM_00095	CDS	123				hypothetical protein
JDBOFGNM_00096	CDS	1179	setA			Sugar efflux transporter A
JDBOFGNM_00097	CDS	606	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
JDBOFGNM_00098	CDS	1401	leuC1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit 1
JDBOFGNM_00099	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
JDBOFGNM_00100	CDS	1572	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
JDBOFGNM_00101	CDS	945	leuO			HTH-type transcriptional regulator LeuO
JDBOFGNM_00102	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
JDBOFGNM_00103	CDS	495	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
JDBOFGNM_00104	CDS	1005	cra		COG1609	Catabolite repressor/activator
JDBOFGNM_00105	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
JDBOFGNM_00106	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
JDBOFGNM_00107	CDS	366	ftsL		COG3116	Cell division protein FtsL
JDBOFGNM_00108	CDS	1767	ftsI_1	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
JDBOFGNM_00109	CDS	1488	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
JDBOFGNM_00110	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
JDBOFGNM_00111	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
JDBOFGNM_00112	CDS	1317	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
JDBOFGNM_00113	CDS	1245	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
JDBOFGNM_00114	CDS	1068	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
JDBOFGNM_00115	CDS	1476	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
JDBOFGNM_00116	CDS	921	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
JDBOFGNM_00117	CDS	831	ftsQ		COG1589	Cell division protein FtsQ
JDBOFGNM_00118	CDS	1263	ftsA		COG0849	Cell division protein FtsA
JDBOFGNM_00119	CDS	1152	ftsZ		COG0206	Cell division protein FtsZ
JDBOFGNM_00120	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
JDBOFGNM_00121	CDS	507	secM			Secretion monitor
JDBOFGNM_00122	CDS	2706	secA		COG0653	Protein translocase subunit SecA
JDBOFGNM_00123	CDS	396	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
JDBOFGNM_00124	CDS	990	yhdN	1.1.1.-	COG0667	Aldo-keto reductase YhdN
JDBOFGNM_00125	CDS	924	pgrR_1			HTH-type transcriptional regulator PgrR
JDBOFGNM_00126	CDS	192	yacG		COG3024	DNA gyrase inhibitor YacG
JDBOFGNM_00127	CDS	744	zapD		COG4582	Cell division protein ZapD
JDBOFGNM_00128	CDS	621	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
JDBOFGNM_00129	CDS	1044	guaC	1.7.1.7	COG0516	GMP reductase
JDBOFGNM_00130	CDS	1203	epsF		COG1459	Type II secretion system protein F
JDBOFGNM_00131	CDS	1386	epsE		COG2804	Type II secretion system protein E
JDBOFGNM_00132	CDS	438				hypothetical protein
JDBOFGNM_00133	CDS	894	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
JDBOFGNM_00134	CDS	564	ampD	3.5.1.28		1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
JDBOFGNM_00135	CDS	855	ampE		COG3725	Protein AmpE
JDBOFGNM_00136	CDS	951		3.2.1.55	COG3940	Extracellular exo-alpha-(1->5)-L-arabinofuranosidase
JDBOFGNM_00137	CDS	1407	yicJ_1		COG2211	Inner membrane symporter YicJ
JDBOFGNM_00138	CDS	1371	aroP		COG1113	Aromatic amino acid transport protein AroP
JDBOFGNM_00139	CDS	1458				hypothetical protein
JDBOFGNM_00140	CDS	345	col_1	3.1.-.-		Colicin-E9
JDBOFGNM_00141	CDS	291	imm_1			Colicin-E9 immunity protein
JDBOFGNM_00142	CDS	291	col_2	3.1.-.-		Colicin-E9
JDBOFGNM_00143	CDS	285	imm_2			Colicin-E7 immunity protein
JDBOFGNM_00144	CDS	765	pdhR_1		COG2186	Pyruvate dehydrogenase complex repressor
JDBOFGNM_00145	CDS	2664	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
JDBOFGNM_00146	CDS	1878	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
JDBOFGNM_00147	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
JDBOFGNM_00148	CDS	285				hypothetical protein
JDBOFGNM_00149	CDS	792				hypothetical protein
JDBOFGNM_00150	CDS	1593				hypothetical protein
JDBOFGNM_00151	CDS	2598	acnB	4.2.1.3	COG1049	Aconitate hydratase B
JDBOFGNM_00152	CDS	363				hypothetical protein
JDBOFGNM_00153	CDS	210	dtnK	2.7.1.219	COG3395	D-threonate kinase
JDBOFGNM_00154	CDS	240				hypothetical protein
JDBOFGNM_00155	CDS	795	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
JDBOFGNM_00156	CDS	861	speE	2.5.1.-	COG0421	Polyamine aminopropyltransferase
JDBOFGNM_00157	CDS	348				hypothetical protein
JDBOFGNM_00158	CDS	1611	cueO		COG2132	Blue copper oxidase CueO
JDBOFGNM_00159	CDS	2391	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
JDBOFGNM_00160	CDS	597	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
JDBOFGNM_00161	CDS	663	can	4.2.1.1	COG0288	Carbonic anhydrase 2
JDBOFGNM_00162	CDS	927	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
JDBOFGNM_00163	CDS	771	yadH		COG0842	Inner membrane transport permease YadH
JDBOFGNM_00164	CDS	441				hypothetical protein
JDBOFGNM_00165	CDS	1215				hypothetical protein
JDBOFGNM_00166	CDS	381	panD	4.1.1.11		Aspartate 1-decarboxylase
JDBOFGNM_00167	CDS	942				ISNCY family transposase ISSen7
JDBOFGNM_00168	CDS	852	panC	6.3.2.1	COG0414	Pantothenate synthetase
JDBOFGNM_00169	CDS	420	panB_1	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
JDBOFGNM_00170	CDS	381	panB_2	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
JDBOFGNM_00171	CDS	1275	yadC			putative fimbrial-like protein YadC
JDBOFGNM_00172	CDS	576	yadK			putative fimbrial-like protein YadK
JDBOFGNM_00173	CDS	591	yadL			putative fimbrial-like protein YadL
JDBOFGNM_00174	CDS	573	yadM			putative fimbrial-like protein YadM
JDBOFGNM_00175	CDS	2604	htrE		COG3188	Outer membrane usher protein HtrE
JDBOFGNM_00176	CDS	744	yadV			putative fimbrial chaperone YadV
JDBOFGNM_00177	CDS	582	yadN_1			putative fimbrial-like protein YadN
JDBOFGNM_00178	CDS	591	yadN_2			putative fimbrial-like protein YadN
JDBOFGNM_00179	CDS	480	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
JDBOFGNM_00180	CDS	1419	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
JDBOFGNM_00181	CDS	897	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
JDBOFGNM_00182	CDS	456	dksA		COG1734	RNA polymerase-binding transcription factor DksA
JDBOFGNM_00183	CDS	705	sfsA		COG1489	Sugar fermentation stimulation protein A
JDBOFGNM_00184	CDS	531	thpR	3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
JDBOFGNM_00185	CDS	2475	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
JDBOFGNM_00186	CDS	2523	mrcB		COG0744	Penicillin-binding protein 1B
JDBOFGNM_00187	CDS	2244	fhuA		COG1629	Ferrichrome outer membrane transporter/phage receptor
JDBOFGNM_00188	CDS	798	fhuC	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
JDBOFGNM_00189	CDS	891	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
JDBOFGNM_00190	CDS	1983	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
JDBOFGNM_00191	CDS	1281	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
JDBOFGNM_00192	CDS	1422	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
JDBOFGNM_00193	CDS	345	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
JDBOFGNM_00194	CDS	618				hypothetical protein
JDBOFGNM_00195	CDS	801	btuF		COG0614	Vitamin B12-binding protein
JDBOFGNM_00196	CDS	699	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
JDBOFGNM_00197	CDS	1518	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
JDBOFGNM_00198	CDS	1428	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
JDBOFGNM_00199	CDS	1158	cdaR_1		COG3835	Carbohydrate diacid regulator
JDBOFGNM_00200	CDS	2964				hypothetical protein
JDBOFGNM_00201	CDS	387				hypothetical protein
JDBOFGNM_00202	CDS	1302	abaF			Fosfomycin resistance protein AbaF
JDBOFGNM_00203	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
JDBOFGNM_00204	CDS	2673	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
JDBOFGNM_00205	CDS	795	map	3.4.11.18	COG0024	Methionine aminopeptidase
JDBOFGNM_00206	CDS	726	rpsB		COG0052	30S ribosomal protein S2
JDBOFGNM_00207	CDS	852	tsf		COG0264	Elongation factor Ts
JDBOFGNM_00208	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
JDBOFGNM_00209	CDS	558	frr		COG0233	Ribosome-recycling factor
JDBOFGNM_00210	CDS	1197	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
JDBOFGNM_00211	CDS	690	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
JDBOFGNM_00212	CDS	858	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
JDBOFGNM_00213	CDS	1353	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
JDBOFGNM_00214	CDS	2433	bamA		COG4775	Outer membrane protein assembly factor BamA
JDBOFGNM_00215	CDS	486	skp		COG2825	Chaperone protein Skp
JDBOFGNM_00216	CDS	1026	lpxD	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
JDBOFGNM_00217	CDS	456	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
JDBOFGNM_00218	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
JDBOFGNM_00219	CDS	1149	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
JDBOFGNM_00220	CDS	597	rnhB	3.1.26.4	COG0164	Ribonuclease HII
JDBOFGNM_00221	CDS	3483	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
JDBOFGNM_00222	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
JDBOFGNM_00223	CDS	1764				hypothetical protein
JDBOFGNM_00224	CDS	2151	ldcC	4.1.1.18	COG1982	Constitutive lysine decarboxylase
JDBOFGNM_00225	CDS	390				hypothetical protein
JDBOFGNM_00226	CDS	1299	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
JDBOFGNM_00227	CDS	261	rof		COG4568	Protein rof
JDBOFGNM_00228	CDS	201				hypothetical protein
JDBOFGNM_00229	CDS	546	yaeQ		COG4681	putative protein YaeQ
JDBOFGNM_00230	CDS	423	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
JDBOFGNM_00231	CDS	702	nlpE		COG3015	Lipoprotein NlpE
JDBOFGNM_00232	CDS	1719	proS	6.1.1.15	COG0442	Proline--tRNA ligase
JDBOFGNM_00233	CDS	708	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
JDBOFGNM_00234	CDS	405	rcsF			Outer membrane lipoprotein RcsF
JDBOFGNM_00235	CDS	816	metQ		COG1464	D-methionine-binding lipoprotein MetQ
JDBOFGNM_00236	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
JDBOFGNM_00237	CDS	1032	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
JDBOFGNM_00238	CDS	567	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
JDBOFGNM_00239	rRNA	1538				16S ribosomal RNA
JDBOFGNM_00240	tRNA	77				tRNA-Ile(gat)
JDBOFGNM_00241	tRNA	76				tRNA-Ala(tgc)
JDBOFGNM_00242	rRNA	2905				23S ribosomal RNA
JDBOFGNM_00243	rRNA	111				5S ribosomal RNA
JDBOFGNM_00244	tRNA	77				tRNA-Asp(gtc)
JDBOFGNM_00245	CDS	915	dmlR_1			HTH-type transcriptional regulator DmlR
JDBOFGNM_00246	CDS	780				hypothetical protein
JDBOFGNM_00247	CDS	771	ycgJ	2.1.1.-		putative methyltransferase YcgJ
JDBOFGNM_00248	CDS	1221	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
JDBOFGNM_00249	CDS	756	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase
JDBOFGNM_00250	CDS	723				hypothetical protein
JDBOFGNM_00251	CDS	468	rnhA	3.1.26.4	COG0328	Ribonuclease HI
JDBOFGNM_00252	CDS	741	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
JDBOFGNM_00253	tRNA	77				tRNA-Asp(gtc)
JDBOFGNM_00254	CDS	720	pagN		COG3637	Outer membrane protein PagN
JDBOFGNM_00255	CDS	2580				hypothetical protein
JDBOFGNM_00256	CDS	408				hypothetical protein
JDBOFGNM_00257	CDS	768	yafV	3.5.1.3		Omega-amidase YafV
JDBOFGNM_00258	CDS	2445	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
JDBOFGNM_00259	CDS	579	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
JDBOFGNM_00260	CDS	768	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
JDBOFGNM_00261	CDS	741				hypothetical protein
JDBOFGNM_00262	CDS	1056	dinB	2.7.7.7	COG0389	DNA polymerase IV
JDBOFGNM_00263	CDS	1458	pepD_1	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
JDBOFGNM_00264	CDS	459	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
JDBOFGNM_00265	CDS	1245				hypothetical protein
JDBOFGNM_00266	CDS	402	crl			Sigma factor-binding protein Crl
JDBOFGNM_00267	CDS	1104	proB	2.7.2.11	COG0263	Glutamate 5-kinase
JDBOFGNM_00268	CDS	1251	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
JDBOFGNM_00269	tRNA	76				tRNA-Thr(cgt)
JDBOFGNM_00270	CDS	864				hypothetical protein
JDBOFGNM_00271	CDS	489				hypothetical protein
JDBOFGNM_00272	CDS	747	tcpA		COG2165	Toxin coregulated pilin
JDBOFGNM_00273	CDS	1599				hypothetical protein
JDBOFGNM_00274	CDS	474				hypothetical protein
JDBOFGNM_00275	CDS	1449				hypothetical protein
JDBOFGNM_00276	CDS	570				hypothetical protein
JDBOFGNM_00277	CDS	873				hypothetical protein
JDBOFGNM_00278	CDS	483				hypothetical protein
JDBOFGNM_00279	CDS	1530	tcpT		COG2804	Toxin coregulated pilus biosynthesis protein T
JDBOFGNM_00280	CDS	1029	tcpE			Toxin coregulated pilus biosynthesis protein E
JDBOFGNM_00281	CDS	822	outO_1			Type 4 prepilin-like proteins leader peptide-processing enzyme
JDBOFGNM_00282	CDS	957				hypothetical protein
JDBOFGNM_00283	CDS	624	papD		COG3121	Chaperone protein PapD
JDBOFGNM_00284	CDS	2460	papC		COG3188	Outer membrane usher protein PapC
JDBOFGNM_00285	CDS	591	ybgD			putative fimbrial-like protein YbgD
JDBOFGNM_00286	CDS	435				hypothetical protein
JDBOFGNM_00287	CDS	483				hypothetical protein
JDBOFGNM_00288	CDS	705				hypothetical protein
JDBOFGNM_00289	CDS	345				hypothetical protein
JDBOFGNM_00290	CDS	1458	oprM		COG1538	Outer membrane protein OprM
JDBOFGNM_00291	CDS	3177	oqxB13			multidrug efflux RND transporter permease subunit OqxB13
JDBOFGNM_00292	CDS	1239	ttgD			Toluene efflux pump periplasmic linker protein TtgD
JDBOFGNM_00293	CDS	2289	actP_1	7.2.2.9		Copper-transporting P-type ATPase
JDBOFGNM_00294	CDS	471	hmrR			HTH-type transcriptional regulator HmrR
JDBOFGNM_00295	CDS	195				hypothetical protein
JDBOFGNM_00296	CDS	198				hypothetical protein
JDBOFGNM_00297	CDS	1254	yjhB			Putative metabolite transport protein YjhB
JDBOFGNM_00298	CDS	1959				hypothetical protein
JDBOFGNM_00299	CDS	2970				hypothetical protein
JDBOFGNM_00300	CDS	102				hypothetical protein
JDBOFGNM_00301	CDS	1404	cydA_1	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
JDBOFGNM_00302	CDS	1011	appB_1	7.1.1.3	COG1294	Cytochrome bd-II ubiquinol oxidase subunit 2
JDBOFGNM_00303	CDS	132				hypothetical protein
JDBOFGNM_00304	CDS	633	rhtC_1		COG1280	Threonine efflux protein
JDBOFGNM_00305	CDS	276				hypothetical protein
JDBOFGNM_00306	CDS	1623	prpR		COG1221	Propionate catabolism operon regulatory protein
JDBOFGNM_00307	CDS	885	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
JDBOFGNM_00308	CDS	1170	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
JDBOFGNM_00309	CDS	1452	prpD	4.2.1.79	COG2079	2-methylcitrate dehydratase
JDBOFGNM_00310	CDS	1887	acs_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
JDBOFGNM_00311	CDS	3078	lacZ	3.2.1.23	COG3250	Beta-galactosidase
JDBOFGNM_00312	CDS	717	yeeN		COG0217	putative transcriptional regulatory protein YeeN
JDBOFGNM_00313	CDS	1089	lacI		COG1609	Lactose operon repressor
JDBOFGNM_00314	CDS	936	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
JDBOFGNM_00315	CDS	975	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
JDBOFGNM_00316	CDS	2904				hypothetical protein
JDBOFGNM_00317	CDS	624	iprA_2			Inhibitor of hydrogen peroxide resistance
JDBOFGNM_00318	CDS	1158	ampH	3.4.-.-	COG1680	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH
JDBOFGNM_00319	CDS	1221	sbmA		COG1133	Peptide antibiotic transporter SbmA
