locus_tag	ftype	length_bp	gene	EC_number	COG	product
DPEJODDP_00041	CDS	138				hypothetical protein
DPEJODDP_00042	CDS	2232				hypothetical protein
DPEJODDP_00043	CDS	567				hypothetical protein
DPEJODDP_00044	CDS	624				hypothetical protein
DPEJODDP_00045	CDS	1125				hypothetical protein
DPEJODDP_00046	CDS	237				hypothetical protein
DPEJODDP_00047	CDS	711	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
DPEJODDP_00048	CDS	609				hypothetical protein
DPEJODDP_00049	CDS	981				hypothetical protein
DPEJODDP_00050	CDS	2412	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
DPEJODDP_00051	CDS	561				hypothetical protein
DPEJODDP_00052	CDS	1086	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
DPEJODDP_00053	CDS	504				hypothetical protein
DPEJODDP_00054	CDS	699				hypothetical protein
DPEJODDP_00055	CDS	624				hypothetical protein
DPEJODDP_00056	CDS	363	rplT		COG0292	50S ribosomal protein L20
DPEJODDP_00057	CDS	201	rpmI		COG0291	50S ribosomal protein L35
DPEJODDP_00058	CDS	609				hypothetical protein
DPEJODDP_00059	CDS	393				hypothetical protein
DPEJODDP_00060	CDS	360				hypothetical protein
DPEJODDP_00061	CDS	423	infC		COG0290	Translation initiation factor IF-3
DPEJODDP_00062	CDS	1065				hypothetical protein
DPEJODDP_00063	CDS	1245	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DPEJODDP_00064	CDS	774	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
DPEJODDP_00065	CDS	846				hypothetical protein
DPEJODDP_00066	CDS	663				hypothetical protein
DPEJODDP_00067	CDS	1302				hypothetical protein
DPEJODDP_00068	CDS	1218	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
DPEJODDP_00069	CDS	1113				hypothetical protein
DPEJODDP_00070	CDS	1488				hypothetical protein
DPEJODDP_00071	CDS	1620				hypothetical protein
DPEJODDP_00072	CDS	723				hypothetical protein
DPEJODDP_00073	CDS	1020	hemC	2.5.1.61		Porphobilinogen deaminase
DPEJODDP_00074	CDS	1143	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
DPEJODDP_00075	CDS	993	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
DPEJODDP_00076	CDS	294				hypothetical protein
DPEJODDP_00077	CDS	504				hypothetical protein
DPEJODDP_00078	CDS	894	pyrF	4.1.1.23		Orotidine 5'-phosphate decarboxylase
DPEJODDP_00079	CDS	837				hypothetical protein
DPEJODDP_00080	CDS	432				hypothetical protein
DPEJODDP_00081	CDS	420				hypothetical protein
DPEJODDP_00082	CDS	1173	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
DPEJODDP_00083	CDS	501				hypothetical protein
DPEJODDP_00084	CDS	546				hypothetical protein
DPEJODDP_00085	CDS	477	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
DPEJODDP_00086	CDS	735	ybhL		COG0670	Inner membrane protein YbhL
DPEJODDP_00087	CDS	747	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
DPEJODDP_00088	CDS	807				hypothetical protein
DPEJODDP_00089	CDS	1887				hypothetical protein
DPEJODDP_00090	CDS	1017				hypothetical protein
DPEJODDP_00091	CDS	708				hypothetical protein
DPEJODDP_00092	CDS	2679	acnA	4.2.1.3	COG1048	Aconitate hydratase A
DPEJODDP_00093	CDS	657	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
DPEJODDP_00094	CDS	690	ccmB		COG2386	Heme exporter protein B
DPEJODDP_00095	CDS	771	ccmC		COG0755	Heme exporter protein C
DPEJODDP_00096	CDS	141				hypothetical protein
DPEJODDP_00097	CDS	531	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
DPEJODDP_00098	CDS	555				hypothetical protein
DPEJODDP_00099	CDS	684	yciB			intracellular septation protein A
DPEJODDP_00100	CDS	1446				hypothetical protein
DPEJODDP_00101	CDS	864				hypothetical protein
DPEJODDP_00102	CDS	1785	ftsY			Signal recognition particle receptor FtsY
DPEJODDP_00103	CDS	1353	miaB_1	2.8.4.3		tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
DPEJODDP_00104	CDS	372				hypothetical protein
DPEJODDP_00105	CDS	423				hypothetical protein
DPEJODDP_00106	CDS	324			COG0640	HTH-type transcriptional regulator
DPEJODDP_00107	CDS	558				hypothetical protein
DPEJODDP_00108	CDS	831	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
DPEJODDP_00109	CDS	318				hypothetical protein
DPEJODDP_00110	CDS	2193				hypothetical protein
DPEJODDP_00111	CDS	594				hypothetical protein
DPEJODDP_00112	CDS	414				hypothetical protein
DPEJODDP_00113	CDS	393			COG3474	Cytochrome c2
DPEJODDP_00114	CDS	2469	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
DPEJODDP_00115	CDS	711	prpE	3.6.1.17	COG0639	Bis(5'-nucleosyl)-tetraphosphatase PrpE [asymmetrical]
DPEJODDP_00116	CDS	1302	gltP		COG1301	Proton/glutamate-aspartate symporter
DPEJODDP_00117	CDS	519		1.11.1.15		Peroxiredoxin
DPEJODDP_00118	CDS	609				hypothetical protein
DPEJODDP_00119	CDS	1242	pksS	1.14.-.-	COG2124	Polyketide biosynthesis cytochrome P450 PksS
DPEJODDP_00120	CDS	1794	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
DPEJODDP_00121	CDS	348				hypothetical protein
DPEJODDP_00122	CDS	912				hypothetical protein
DPEJODDP_00123	CDS	978	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
DPEJODDP_00124	CDS	2316	btuB_1			Vitamin B12 transporter BtuB
DPEJODDP_00125	CDS	1425	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
DPEJODDP_00126	CDS	2676	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
DPEJODDP_00127	CDS	807	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
DPEJODDP_00128	CDS	1125	mdtA_1			Multidrug resistance protein MdtA
DPEJODDP_00129	CDS	3261	mdtC_1		COG0841	Multidrug resistance protein MdtC
DPEJODDP_00130	CDS	657	msrA_1	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
DPEJODDP_00131	CDS	1569	arnT_1	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
DPEJODDP_00132	CDS	3156				hypothetical protein
DPEJODDP_00133	CDS	1032	aguA	3.5.3.12	COG2957	Putative agmatine deiminase
DPEJODDP_00134	CDS	870		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
DPEJODDP_00135	CDS	798	murI	5.1.1.3	COG0796	Glutamate racemase
DPEJODDP_00136	CDS	1983				hypothetical protein
DPEJODDP_00137	CDS	2622	clpB			Chaperone protein ClpB
DPEJODDP_00138	CDS	1494				hypothetical protein
DPEJODDP_00139	CDS	1179				hypothetical protein
DPEJODDP_00140	CDS	1323				hypothetical protein
DPEJODDP_00141	CDS	3129				hypothetical protein
DPEJODDP_00142	CDS	195				hypothetical protein
DPEJODDP_00143	CDS	360				hypothetical protein
DPEJODDP_00144	CDS	621	chpT	2.7.99.-		Protein phosphotransferase ChpT
DPEJODDP_00145	CDS	2706	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
DPEJODDP_00146	CDS	453	cheW_1		COG0835	Chemotaxis protein CheW
DPEJODDP_00147	CDS	366	cheY_1		COG0784	Chemotaxis protein CheY 
DPEJODDP_00148	CDS	1104	cheB_1	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
DPEJODDP_00149	CDS	840	cheR1	2.1.1.80		Chemotaxis protein methyltransferase 1
DPEJODDP_00150	CDS	561	atpH		COG0712	ATP synthase subunit delta
DPEJODDP_00151	CDS	1533	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
DPEJODDP_00152	CDS	882	atpG_1		COG0224	ATP synthase gamma chain
DPEJODDP_00153	CDS	1428	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
DPEJODDP_00154	CDS	207				hypothetical protein
DPEJODDP_00155	CDS	396	atpC		COG0355	ATP synthase epsilon chain
DPEJODDP_00156	CDS	813				hypothetical protein
DPEJODDP_00157	CDS	522	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
DPEJODDP_00158	CDS	1251				hypothetical protein
DPEJODDP_00159	CDS	1317				hypothetical protein
DPEJODDP_00160	CDS	1242				hypothetical protein
DPEJODDP_00161	CDS	459	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
DPEJODDP_00162	CDS	363	rsfS			Ribosomal silencing factor RsfS
DPEJODDP_00163	CDS	606	nadD	2.7.7.18		nicotinate-nucleotide adenylyltransferase
DPEJODDP_00164	CDS	1281	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
DPEJODDP_00165	CDS	1164	proB	2.7.2.11		Glutamate 5-kinase
DPEJODDP_00166	CDS	1068	cgtA	3.6.5.-		GTPase Obg/CgtA
DPEJODDP_00167	CDS	609				hypothetical protein
DPEJODDP_00168	CDS	276	rpmA		COG0211	50S ribosomal protein L27
DPEJODDP_00169	CDS	627				hypothetical protein
DPEJODDP_00170	CDS	939				hypothetical protein
DPEJODDP_00171	CDS	927	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
DPEJODDP_00172	CDS	624	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
DPEJODDP_00173	CDS	762	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
DPEJODDP_00174	CDS	1221	mntH		COG1914	Divalent metal cation transporter MntH
DPEJODDP_00175	CDS	1200				hypothetical protein
DPEJODDP_00176	CDS	2871	polA	2.7.7.7	COG0258	DNA polymerase I
DPEJODDP_00177	CDS	597	yhfK	4.-.-.-	COG0702	putative sugar epimerase YhfK
DPEJODDP_00178	CDS	1377	sad	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
DPEJODDP_00179	CDS	288				hypothetical protein
DPEJODDP_00180	CDS	177				hypothetical protein
DPEJODDP_00181	CDS	471				hypothetical protein
DPEJODDP_00182	CDS	645				hypothetical protein
DPEJODDP_00183	CDS	396	arsC_1	1.20.4.1		Arsenate reductase
DPEJODDP_00184	CDS	1026	acr3		COG0798	Arsenical-resistance protein Acr3
DPEJODDP_00185	CDS	417				hypothetical protein
DPEJODDP_00186	CDS	759				hypothetical protein
DPEJODDP_00187	CDS	693	baeR		COG0745	Transcriptional regulatory protein BaeR
DPEJODDP_00188	CDS	1623	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
DPEJODDP_00189	CDS	405	manX	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
DPEJODDP_00190	CDS	279	ptsH		COG1925	Phosphocarrier protein HPr
DPEJODDP_00191	CDS	612				hypothetical protein
DPEJODDP_00192	CDS	1398	ahcY	3.3.1.1		Adenosylhomocysteinase
DPEJODDP_00193	CDS	408				hypothetical protein
DPEJODDP_00194	CDS	2445	divL	2.7.13.3		Sensor protein DivL
DPEJODDP_00195	CDS	2808				hypothetical protein
DPEJODDP_00196	CDS	1245				hypothetical protein
DPEJODDP_00197	CDS	516	speG_1	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
DPEJODDP_00198	CDS	1089	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
DPEJODDP_00199	CDS	843				hypothetical protein
DPEJODDP_00200	CDS	786	kdsB_1	2.7.7.38		8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
DPEJODDP_00201	CDS	1161	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
DPEJODDP_00202	CDS	348				hypothetical protein
DPEJODDP_00203	CDS	600				hypothetical protein
DPEJODDP_00204	CDS	648				hypothetical protein
DPEJODDP_00205	CDS	4560	gltB	1.4.1.13		Glutamate synthase [NADPH] large chain
DPEJODDP_00206	CDS	1449	gltD	1.4.1.13		Glutamate synthase [NADPH] small chain
DPEJODDP_00207	CDS	894	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
DPEJODDP_00208	CDS	1005	oleD	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
DPEJODDP_00209	CDS	2553				hypothetical protein
DPEJODDP_00210	CDS	489				hypothetical protein
DPEJODDP_00211	CDS	1221	rssB_1			Regulator of RpoS
DPEJODDP_00212	CDS	1296				hypothetical protein
DPEJODDP_00213	CDS	2775	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
DPEJODDP_00214	CDS	1215				hypothetical protein
DPEJODDP_00215	CDS	1818	mdoH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
DPEJODDP_00216	CDS	159				hypothetical protein
DPEJODDP_00217	CDS	1647	mdoG		COG3131	Glucans biosynthesis protein G
DPEJODDP_00218	CDS	1065	ccpA_1		COG1609	Catabolite control protein A
DPEJODDP_00219	CDS	615	rnd_1	3.1.13.5		Ribonuclease D
DPEJODDP_00220	CDS	645				hypothetical protein
DPEJODDP_00221	CDS	537	lptA		COG1934	Lipopolysaccharide export system protein LptA
DPEJODDP_00222	CDS	771	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
DPEJODDP_00223	CDS	1503	rpoN2		COG1508	RNA polymerase sigma-54 factor 2
DPEJODDP_00224	CDS	576	hpf			Ribosome hibernation promotion factor
DPEJODDP_00225	CDS	474	fruA		COG1299	PTS system fructose-specific EIIABC component
DPEJODDP_00226	CDS	786				hypothetical protein
DPEJODDP_00227	CDS	1167	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
DPEJODDP_00228	CDS	957	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
DPEJODDP_00229	CDS	1011				hypothetical protein
DPEJODDP_00230	CDS	762				hypothetical protein
DPEJODDP_00231	CDS	558				hypothetical protein
DPEJODDP_00232	CDS	864				hypothetical protein
DPEJODDP_00233	CDS	717	ftsE		COG2884	Cell division ATP-binding protein FtsE
DPEJODDP_00234	CDS	903				hypothetical protein
DPEJODDP_00235	CDS	537	hpt	2.4.2.8	COG0634	Hypoxanthine-guanine phosphoribosyltransferase
DPEJODDP_00236	CDS	2622				hypothetical protein
DPEJODDP_00237	CDS	1266	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
DPEJODDP_00238	CDS	207				hypothetical protein
DPEJODDP_00239	CDS	1368	argH	4.3.2.1	COG0165	Argininosuccinate lyase
DPEJODDP_00240	CDS	594	resA_1			Thiol-disulfide oxidoreductase ResA
DPEJODDP_00241	CDS	1545				hypothetical protein
DPEJODDP_00242	CDS	879	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
DPEJODDP_00243	CDS	477				hypothetical protein
DPEJODDP_00244	CDS	927	etfA		COG2025	Electron transfer flavoprotein subunit alpha
DPEJODDP_00245	CDS	747	etfB			Electron transfer flavoprotein subunit beta
DPEJODDP_00246	CDS	591		2.5.1.17	COG2096	Corrinoid adenosyltransferase
DPEJODDP_00247	CDS	204				hypothetical protein
DPEJODDP_00248	CDS	1734				hypothetical protein
DPEJODDP_00249	CDS	1731	mcd	1.3.8.12	COG1960	(2S)-methylsuccinyl-CoA dehydrogenase
DPEJODDP_00250	CDS	363				hypothetical protein
DPEJODDP_00251	CDS	861				hypothetical protein
DPEJODDP_00252	CDS	2625				hypothetical protein
DPEJODDP_00253	CDS	1899				hypothetical protein
DPEJODDP_00254	CDS	264				hypothetical protein
DPEJODDP_00255	CDS	744	fliR		COG1684	Flagellar biosynthetic protein FliR
DPEJODDP_00256	CDS	1065	flhB		COG1377	Flagellar biosynthetic protein FlhB
DPEJODDP_00257	CDS	2619	cckA			Sensor kinase CckA
DPEJODDP_00258	CDS	1095	recA			Protein RecA
DPEJODDP_00259	CDS	2694	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
DPEJODDP_00260	CDS	744	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
DPEJODDP_00261	CDS	927	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
DPEJODDP_00262	CDS	378				hypothetical protein
DPEJODDP_00263	CDS	1062	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
DPEJODDP_00264	CDS	915	rarD_1		COG2962	Protein RarD
DPEJODDP_00265	CDS	909	rarD_2		COG2962	Protein RarD
DPEJODDP_00266	CDS	1173				hypothetical protein
DPEJODDP_00267	CDS	876	pdxY	2.7.1.35		Pyridoxal kinase PdxY
DPEJODDP_00268	CDS	477	yafP	2.3.1.-	COG0454	putative N-acetyltransferase YafP
DPEJODDP_00269	CDS	894	mcl2	3.1.2.30	COG2301	(3S)-malyl-CoA thioesterase
DPEJODDP_00270	CDS	249	yfgD		COG1393	putative protein YfgD
DPEJODDP_00271	CDS	1122	mch_1	4.2.1.148	COG2030	Beta-methylmalyl-CoA dehydratase
DPEJODDP_00272	CDS	420				hypothetical protein
DPEJODDP_00273	CDS	999				hypothetical protein
DPEJODDP_00274	CDS	606	tdk	2.7.1.21		Thymidine kinase
DPEJODDP_00275	CDS	663				hypothetical protein
DPEJODDP_00276	CDS	912				hypothetical protein
DPEJODDP_00277	CDS	429				hypothetical protein
DPEJODDP_00278	CDS	1341				hypothetical protein
DPEJODDP_00279	CDS	2913				hypothetical protein
DPEJODDP_00280	CDS	954		1.-.-.-		Oxidoreductase P35
DPEJODDP_00281	CDS	2103				hypothetical protein
DPEJODDP_00282	tRNA	77				tRNA-Arg(cct)
DPEJODDP_00283	CDS	1464				hypothetical protein
DPEJODDP_00284	CDS	576				hypothetical protein
DPEJODDP_00285	CDS	2235	fhuA_1		COG1629	Ferrichrome outer membrane transporter/phage receptor
DPEJODDP_00286	CDS	366				hypothetical protein
DPEJODDP_00287	CDS	2379				hypothetical protein
DPEJODDP_00288	CDS	1125		1.14.13.239		Carnitine monooxygenase oxygenase subunit
DPEJODDP_00289	CDS	1242	ccr	1.3.1.85	COG0604	Crotonyl-CoA carboxylase/reductase
DPEJODDP_00290	CDS	600				hypothetical protein
DPEJODDP_00291	CDS	324				hypothetical protein
DPEJODDP_00292	CDS	1983	ecm	5.4.99.63	COG1884	Ethylmalonyl-CoA mutase
DPEJODDP_00293	CDS	897				hypothetical protein
DPEJODDP_00294	CDS	600				hypothetical protein
DPEJODDP_00295	CDS	423				hypothetical protein
DPEJODDP_00296	CDS	519				hypothetical protein
DPEJODDP_00297	CDS	543	coq7	1.14.99.60	COG2941	3-demethoxyubiquinol 3-hydroxylase
DPEJODDP_00298	CDS	492	dsbB			Disulfide bond formation protein B
DPEJODDP_00299	CDS	648				hypothetical protein
DPEJODDP_00300	tRNA	85				tRNA-Leu(caa)
DPEJODDP_00301	CDS	231				hypothetical protein
DPEJODDP_00302	CDS	732				hypothetical protein
DPEJODDP_00303	CDS	411				hypothetical protein
DPEJODDP_00304	CDS	399				hypothetical protein
DPEJODDP_00305	CDS	1791	sdhA	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
DPEJODDP_00306	CDS	774				hypothetical protein
DPEJODDP_00307	CDS	786	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
DPEJODDP_00308	CDS	687				hypothetical protein
DPEJODDP_00309	CDS	1086				hypothetical protein
DPEJODDP_00310	CDS	954	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
DPEJODDP_00311	CDS	261	ubiK			Ubiquinone biosynthesis accessory factor UbiK
DPEJODDP_00312	CDS	504				hypothetical protein
DPEJODDP_00313	CDS	831	proC_1	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
DPEJODDP_00314	CDS	669				hypothetical protein
DPEJODDP_00315	CDS	1326	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
DPEJODDP_00316	CDS	675	ompR			Transcriptional regulatory protein OmpR
DPEJODDP_00317	CDS	546				hypothetical protein
DPEJODDP_00318	CDS	882	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
DPEJODDP_00319	CDS	1038	yrbG_1		COG0530	Inner membrane protein YrbG
DPEJODDP_00320	CDS	762	gdhI	1.1.1.47	COG1028	Glucose 1-dehydrogenase 1
DPEJODDP_00321	CDS	375				hypothetical protein
DPEJODDP_00322	CDS	504				hypothetical protein
DPEJODDP_00323	CDS	1581				hypothetical protein
DPEJODDP_00324	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
DPEJODDP_00325	CDS	1065				hypothetical protein
DPEJODDP_00326	CDS	1620	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
DPEJODDP_00327	CDS	327				hypothetical protein
DPEJODDP_00328	CDS	621	lexA_1	3.4.21.88		LexA repressor
DPEJODDP_00329	CDS	201				hypothetical protein
DPEJODDP_00330	CDS	279				hypothetical protein
DPEJODDP_00331	CDS	438				hypothetical protein
DPEJODDP_00332	CDS	750				hypothetical protein
DPEJODDP_00333	CDS	519				hypothetical protein
DPEJODDP_00334	CDS	531				hypothetical protein
DPEJODDP_00335	CDS	2181	pepO	3.4.24.-	COG3590	Neutral endopeptidase
DPEJODDP_00336	CDS	3210	mdtC_2			Multidrug resistance protein MdtC
DPEJODDP_00337	CDS	1503	mdtA_2			Multidrug resistance protein MdtA
DPEJODDP_00338	CDS	1392	arpC		COG1538	Antibiotic efflux pump outer membrane protein ArpC
DPEJODDP_00339	CDS	1506	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
DPEJODDP_00340	CDS	684	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
DPEJODDP_00341	CDS	747	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
DPEJODDP_00342	CDS	534				hypothetical protein
DPEJODDP_00343	CDS	861	yadH		COG0842	Inner membrane transport permease YadH
DPEJODDP_00344	CDS	1200	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
DPEJODDP_00345	CDS	927	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase 1, anabolic
DPEJODDP_00346	CDS	990	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
DPEJODDP_00347	CDS	951	hslO		COG1281	33 kDa chaperonin
DPEJODDP_00348	CDS	1422	trkI		COG0168	Trk system potassium uptake protein TrkI
DPEJODDP_00349	CDS	408	apaG		COG2967	Protein ApaG
DPEJODDP_00350	CDS	1206	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
DPEJODDP_00351	CDS	1038	dcd	3.5.4.13		dCTP deaminase, dUMP-forming
DPEJODDP_00352	CDS	411				hypothetical protein
DPEJODDP_00353	CDS	444				hypothetical protein
DPEJODDP_00354	CDS	219				hypothetical protein
DPEJODDP_00355	CDS	945				hypothetical protein
DPEJODDP_00356	CDS	408				hypothetical protein
DPEJODDP_00357	CDS	519				hypothetical protein
DPEJODDP_00358	CDS	495	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
DPEJODDP_00359	CDS	1080				hypothetical protein
DPEJODDP_00360	CDS	2322	dap4	3.4.14.5		Dipeptidyl aminopeptidase 4
DPEJODDP_00361	CDS	456				hypothetical protein
DPEJODDP_00362	CDS	429				hypothetical protein
DPEJODDP_00363	CDS	495				hypothetical protein
DPEJODDP_00364	CDS	1665	ettA		COG0488	Energy-dependent translational throttle protein EttA
DPEJODDP_00365	CDS	879	lacX			Protein LacX, plasmid
DPEJODDP_00366	CDS	495				hypothetical protein
DPEJODDP_00367	CDS	1755	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
DPEJODDP_00368	CDS	603	yibF		COG0625	putative GST-like protein YibF
DPEJODDP_00369	CDS	858	rssB_2			Regulator of RpoS
DPEJODDP_00370	CDS	672				hypothetical protein
DPEJODDP_00371	CDS	741	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
DPEJODDP_00372	CDS	1029	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DPEJODDP_00373	CDS	873	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
DPEJODDP_00374	CDS	1053	metH_1	2.1.1.13	COG0646	Methionine synthase
DPEJODDP_00375	CDS	273				hypothetical protein
DPEJODDP_00376	CDS	2655	metH_2	2.1.1.13	COG0646	Methionine synthase
DPEJODDP_00377	CDS	744				hypothetical protein
DPEJODDP_00378	CDS	723				hypothetical protein
