locus_tag	ftype	length_bp	gene	EC_number	COG	product
OBCGEDNA_00045	CDS	768				hypothetical protein
OBCGEDNA_00046	CDS	1251	rlmCD_1	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
OBCGEDNA_00047	CDS	948		1.1.1.-		L-2-hydroxyisocaproate dehydrogenase
OBCGEDNA_00048	CDS	1473	pqqE	1.21.98.4		PqqA peptide cyclase
OBCGEDNA_00049	CDS	2076	fusA_1		COG0480	Elongation factor G
OBCGEDNA_00050	CDS	1335				hypothetical protein
OBCGEDNA_00051	CDS	1146				hypothetical protein
OBCGEDNA_00052	CDS	444				hypothetical protein
OBCGEDNA_00053	CDS	1029				hypothetical protein
OBCGEDNA_00054	CDS	1212	mntH		COG1914	Divalent metal cation transporter MntH
OBCGEDNA_00055	CDS	1842				hypothetical protein
OBCGEDNA_00056	CDS	681	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
OBCGEDNA_00057	CDS	954				hypothetical protein
OBCGEDNA_00058	CDS	453				hypothetical protein
OBCGEDNA_00059	CDS	1473	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
OBCGEDNA_00060	CDS	282				hypothetical protein
OBCGEDNA_00061	CDS	855	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
OBCGEDNA_00062	CDS	960	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
OBCGEDNA_00063	CDS	642	deoC1	4.1.2.4		Deoxyribose-phosphate aldolase 1
OBCGEDNA_00064	CDS	3111				hypothetical protein
OBCGEDNA_00065	CDS	552				hypothetical protein
OBCGEDNA_00066	tRNA	92				tRNA-Ser(tga)
OBCGEDNA_00067	CDS	492	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
OBCGEDNA_00068	CDS	846	fba_1	4.1.2.13		Fructose-bisphosphate aldolase
OBCGEDNA_00069	CDS	936	yihV	2.7.1.184		Sulfofructose kinase
OBCGEDNA_00070	CDS	765	nagR_1		COG2188	HTH-type transcriptional repressor NagR
OBCGEDNA_00071	CDS	465				hypothetical protein
OBCGEDNA_00072	CDS	300				hypothetical protein
OBCGEDNA_00073	CDS	1311	ulaA_2		COG3037	Ascorbate-specific PTS system EIIC component
OBCGEDNA_00074	CDS	390				hypothetical protein
OBCGEDNA_00075	CDS	627				hypothetical protein
OBCGEDNA_00076	CDS	981	tdcB	4.3.1.19	COG1171	L-threonine dehydratase catabolic TdcB
OBCGEDNA_00077	CDS	1302	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
OBCGEDNA_00078	CDS	1863	cstA		COG1966	Peptide transporter CstA
OBCGEDNA_00079	CDS	1752	rhlE_1	3.6.4.13		ATP-dependent RNA helicase RhlE
OBCGEDNA_00080	CDS	972	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
OBCGEDNA_00081	CDS	573	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
OBCGEDNA_00082	CDS	1893	dnaK			Chaperone protein DnaK
OBCGEDNA_00083	CDS	864	grpE			Protein GrpE
OBCGEDNA_00084	CDS	972	dnaJ_1		COG0484	Chaperone protein DnaJ
OBCGEDNA_00085	CDS	435				hypothetical protein
OBCGEDNA_00086	CDS	1008				hypothetical protein
OBCGEDNA_00087	CDS	195				hypothetical protein
OBCGEDNA_00088	CDS	2652	clpB		COG0542	Chaperone protein ClpB
OBCGEDNA_00089	CDS	1293				hypothetical protein
OBCGEDNA_00090	CDS	222				hypothetical protein
OBCGEDNA_00091	CDS	558				hypothetical protein
OBCGEDNA_00092	CDS	438			COG0071	18 kDa heat shock protein
OBCGEDNA_00093	CDS	825	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
OBCGEDNA_00094	CDS	201	pepT_1	3.4.11.4		Peptidase T
OBCGEDNA_00095	CDS	246				hypothetical protein
OBCGEDNA_00096	CDS	1512	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
OBCGEDNA_00097	CDS	552	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
OBCGEDNA_00098	CDS	1983	ftsH_1	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
OBCGEDNA_00099	CDS	777				hypothetical protein
OBCGEDNA_00100	CDS	1182	aspC	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
OBCGEDNA_00101	CDS	894	ycdX	3.1.3.-	COG1387	putative phosphatase YcdX
OBCGEDNA_00102	CDS	744	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
OBCGEDNA_00103	CDS	900				hypothetical protein
OBCGEDNA_00104	CDS	792	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
OBCGEDNA_00105	CDS	603	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
OBCGEDNA_00106	CDS	1440				hypothetical protein
OBCGEDNA_00107	CDS	636				hypothetical protein
OBCGEDNA_00108	CDS	813	coaX_1	2.7.1.33	COG1521	Type III pantothenate kinase
OBCGEDNA_00109	CDS	438				hypothetical protein
OBCGEDNA_00110	CDS	357				hypothetical protein
OBCGEDNA_00111	CDS	711	tpiA_1			Triosephosphate isomerase
OBCGEDNA_00112	CDS	522				hypothetical protein
OBCGEDNA_00113	CDS	297				hypothetical protein
OBCGEDNA_00114	CDS	1395	gatC_2		COG3775	PTS system galactitol-specific EIIC component
OBCGEDNA_00115	CDS	576				hypothetical protein
OBCGEDNA_00116	CDS	681	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
OBCGEDNA_00117	CDS	888	ydjI		COG0191	putative protein YdjI
OBCGEDNA_00118	CDS	480				hypothetical protein
OBCGEDNA_00119	CDS	531				hypothetical protein
OBCGEDNA_00120	CDS	165				hypothetical protein
OBCGEDNA_00121	CDS	1419				hypothetical protein
OBCGEDNA_00122	CDS	360	ytrA_1		COG1725	HTH-type transcriptional repressor YtrA
OBCGEDNA_00123	CDS	792	ytrB		COG1131	ABC transporter ATP-binding protein YtrB
OBCGEDNA_00124	CDS	1719				hypothetical protein
OBCGEDNA_00125	CDS	1068	prfA		COG0216	Peptide chain release factor 1
OBCGEDNA_00126	CDS	1575	prmC	2.1.1.297		Release factor glutamine methyltransferase
OBCGEDNA_00127	CDS	480	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
OBCGEDNA_00128	CDS	642	upp	2.4.2.9		Uracil phosphoribosyltransferase
OBCGEDNA_00129	CDS	2637	hpdB	4.1.1.83	COG1882	4-hydroxyphenylacetate decarboxylase large subunit
OBCGEDNA_00130	CDS	1338				L-lactate transporter
OBCGEDNA_00131	CDS	948	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
OBCGEDNA_00132	CDS	738				hypothetical protein
OBCGEDNA_00133	CDS	1974	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
OBCGEDNA_00134	CDS	912	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
OBCGEDNA_00135	CDS	1023				hypothetical protein
OBCGEDNA_00136	CDS	633				hypothetical protein
OBCGEDNA_00137	CDS	798	atpB		COG0356	ATP synthase subunit a
OBCGEDNA_00138	CDS	195	atpE			ATP synthase subunit c
OBCGEDNA_00139	CDS	606	atpF			ATP synthase subunit b
OBCGEDNA_00140	CDS	474	atpD_1			ATP synthase subunit delta
OBCGEDNA_00141	CDS	1656	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
OBCGEDNA_00142	CDS	915	atpG		COG0224	ATP synthase gamma chain
OBCGEDNA_00143	CDS	1482	atpD_2	7.1.2.2	COG0055	ATP synthase subunit beta
OBCGEDNA_00144	CDS	426	atpC			ATP synthase epsilon chain
OBCGEDNA_00145	CDS	1281	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
OBCGEDNA_00146	CDS	423	ideR		COG1321	Iron-dependent repressor IdeR
OBCGEDNA_00147	CDS	909	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
OBCGEDNA_00148	CDS	1428	pgm	5.4.2.2	COG0033	Phosphoglucomutase
OBCGEDNA_00149	rRNA	1511				16S ribosomal RNA
OBCGEDNA_00150	rRNA	2923				23S ribosomal RNA
OBCGEDNA_00151	rRNA	109				5S ribosomal RNA
OBCGEDNA_00152	CDS	2991				hypothetical protein
OBCGEDNA_00153	CDS	2751	secA1		COG0653	Protein translocase subunit SecA 1
OBCGEDNA_00154	CDS	1113	prfB		COG1186	Peptide chain release factor 2
OBCGEDNA_00155	CDS	915				hypothetical protein
OBCGEDNA_00156	CDS	681	tal	2.2.1.2	COG0176	putative transaldolase
OBCGEDNA_00157	CDS	1209	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OBCGEDNA_00158	CDS	927	ftsX		COG2177	Cell division protein FtsX
OBCGEDNA_00159	CDS	2118	rnr	3.1.13.1	COG0557	Ribonuclease R
OBCGEDNA_00160	CDS	855				hypothetical protein
OBCGEDNA_00161	CDS	510	smpB		COG0691	SsrA-binding protein
OBCGEDNA_00162	CDS	144				hypothetical protein
OBCGEDNA_00163	CDS	657				hypothetical protein
OBCGEDNA_00164	tmRNA	365	ssrA			transfer-messenger RNA, SsrA
OBCGEDNA_00165	CDS	189				hypothetical protein
OBCGEDNA_00166	CDS	597				hypothetical protein
OBCGEDNA_00167	CDS	798				hypothetical protein
OBCGEDNA_00168	CDS	897				hypothetical protein
OBCGEDNA_00169	CDS	441	rplM		COG0102	50S ribosomal protein L13
OBCGEDNA_00170	CDS	396	rpsI		COG0103	30S ribosomal protein S9
OBCGEDNA_00171	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
OBCGEDNA_00172	CDS	1848	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
OBCGEDNA_00173	CDS	570				hypothetical protein
OBCGEDNA_00174	CDS	1614	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
OBCGEDNA_00175	CDS	1161	alr2	5.1.1.1	COG0787	Alanine racemase 2
OBCGEDNA_00176	CDS	612	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
OBCGEDNA_00177	CDS	519	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
OBCGEDNA_00178	CDS	2469	OSGEPL1	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
OBCGEDNA_00179	CDS	951				hypothetical protein
OBCGEDNA_00180	CDS	1320				hypothetical protein
OBCGEDNA_00181	CDS	789	artM		COG1126	Arginine transport ATP-binding protein ArtM
OBCGEDNA_00182	CDS	1431	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
OBCGEDNA_00183	CDS	354				hypothetical protein
OBCGEDNA_00184	CDS	783	gno	1.1.1.-		Gluconate 5-dehydrogenase
OBCGEDNA_00185	CDS	870				hypothetical protein
OBCGEDNA_00186	CDS	1518	iolA	1.2.1.-	COG1012	Malonate-semialdehyde dehydrogenase
OBCGEDNA_00187	CDS	1224				hypothetical protein
OBCGEDNA_00188	CDS	1014	caiD	4.2.1.149		Carnitinyl-CoA dehydratase
OBCGEDNA_00189	CDS	924	benM_1			HTH-type transcriptional regulator BenM
OBCGEDNA_00190	CDS	1641	nfdA	3.5.1.91		N-substituted formamide deformylase
OBCGEDNA_00191	CDS	1947	nadE_1	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
OBCGEDNA_00192	CDS	291	groS			10 kDa chaperonin
OBCGEDNA_00193	CDS	1641	groL5			60 kDa chaperonin 5
OBCGEDNA_00194	CDS	894	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
OBCGEDNA_00195	CDS	1500				putative protein
OBCGEDNA_00196	CDS	930	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
OBCGEDNA_00197	CDS	1101	psuK	2.7.1.83	COG0524	Pseudouridine kinase
OBCGEDNA_00198	CDS	1203	deoB	5.4.2.7	COG1015	Phosphopentomutase
OBCGEDNA_00199	CDS	729	deoD_1	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
OBCGEDNA_00200	CDS	1071	tmpC		COG1744	Membrane lipoprotein TmpC
OBCGEDNA_00201	CDS	1530	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
OBCGEDNA_00202	CDS	1134				hypothetical protein
OBCGEDNA_00203	CDS	921				hypothetical protein
OBCGEDNA_00204	CDS	447	cdd	3.5.4.5	COG0295	Cytidine deaminase
OBCGEDNA_00205	CDS	1332	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
OBCGEDNA_00206	CDS	1272	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
OBCGEDNA_00207	CDS	1062	ychF		COG0012	Ribosome-binding ATPase YchF
OBCGEDNA_00208	CDS	1479	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
OBCGEDNA_00209	CDS	1461	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
OBCGEDNA_00210	CDS	1590	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
OBCGEDNA_00211	CDS	651				hypothetical protein
OBCGEDNA_00212	CDS	1533				hypothetical protein
OBCGEDNA_00213	CDS	729				hypothetical protein
OBCGEDNA_00214	CDS	585				hypothetical protein
OBCGEDNA_00215	CDS	573				hypothetical protein
OBCGEDNA_00216	CDS	843				hypothetical protein
OBCGEDNA_00217	CDS	642				hypothetical protein
OBCGEDNA_00218	CDS	1563				hypothetical protein
OBCGEDNA_00219	CDS	213				hypothetical protein
OBCGEDNA_00220	CDS	204				hypothetical protein
OBCGEDNA_00221	CDS	1155				hypothetical protein
OBCGEDNA_00222	CDS	330				hypothetical protein
OBCGEDNA_00223	CDS	225				hypothetical protein
OBCGEDNA_00224	CDS	432				hypothetical protein
OBCGEDNA_00225	CDS	960	rhaR_1			HTH-type transcriptional activator RhaR
OBCGEDNA_00226	CDS	618				hypothetical protein
OBCGEDNA_00227	CDS	756	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
OBCGEDNA_00228	CDS	1497	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
OBCGEDNA_00229	CDS	1776		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
OBCGEDNA_00230	CDS	1722	hepA		COG1132	Heterocyst differentiation ATP-binding protein HepA
OBCGEDNA_00231	CDS	1518	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
OBCGEDNA_00232	CDS	753	ecfT_2			Energy-coupling factor transporter transmembrane protein EcfT
OBCGEDNA_00233	CDS	597				hypothetical protein
OBCGEDNA_00234	CDS	603				hypothetical protein
OBCGEDNA_00235	CDS	957				hypothetical protein
OBCGEDNA_00236	CDS	7029				hypothetical protein
OBCGEDNA_00237	CDS	648	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
OBCGEDNA_00238	CDS	171				hypothetical protein
OBCGEDNA_00239	CDS	252				hypothetical protein
OBCGEDNA_00240	CDS	1626				hypothetical protein
OBCGEDNA_00241	CDS	990				hypothetical protein
OBCGEDNA_00242	CDS	837				hypothetical protein
OBCGEDNA_00243	CDS	279				hypothetical protein
OBCGEDNA_00244	CDS	345				hypothetical protein
OBCGEDNA_00245	CDS	303				hypothetical protein
OBCGEDNA_00246	CDS	870				hypothetical protein
OBCGEDNA_00247	CDS	1275				hypothetical protein
OBCGEDNA_00248	CDS	897	mntB_1			Manganese transport system membrane protein MntB
OBCGEDNA_00249	CDS	798	mntB_2		COG1121	Manganese transport system ATP-binding protein MntB
OBCGEDNA_00250	CDS	1056				hypothetical protein
OBCGEDNA_00251	CDS	765	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
OBCGEDNA_00252	CDS	285				hypothetical protein
OBCGEDNA_00253	CDS	1035				hypothetical protein
OBCGEDNA_00254	CDS	756	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
OBCGEDNA_00255	CDS	1617				hypothetical protein
OBCGEDNA_00256	CDS	423	ytrA_2		COG1725	HTH-type transcriptional repressor YtrA
OBCGEDNA_00257	CDS	1125				hypothetical protein
OBCGEDNA_00258	CDS	804		3.2.1.-		Protein-ADP-ribose hydrolase
OBCGEDNA_00259	CDS	870		2.4.2.-		Protein ADP-ribosyltransferase
OBCGEDNA_00260	CDS	339	yybR		COG1733	putative HTH-type transcriptional regulator YybR
OBCGEDNA_00261	CDS	171				hypothetical protein
OBCGEDNA_00262	CDS	1644				hypothetical protein
OBCGEDNA_00263	CDS	675				hypothetical protein
OBCGEDNA_00264	CDS	747	ecfT_3			Energy-coupling factor transporter transmembrane protein EcfT
OBCGEDNA_00265	CDS	567				hypothetical protein
OBCGEDNA_00266	CDS	738				hypothetical protein
OBCGEDNA_00267	CDS	783				hypothetical protein
OBCGEDNA_00268	CDS	585				hypothetical protein
OBCGEDNA_00269	CDS	2364	malT_1			HTH-type transcriptional regulator MalT
OBCGEDNA_00270	CDS	375				hypothetical protein
OBCGEDNA_00271	CDS	573				hypothetical protein
OBCGEDNA_00272	CDS	1437				hypothetical protein
OBCGEDNA_00273	CDS	4188				hypothetical protein
OBCGEDNA_00274	CDS	429				hypothetical protein
OBCGEDNA_00275	CDS	1113	yjmC	1.1.1.-	COG2055	putative oxidoreductase YjmC
OBCGEDNA_00276	CDS	699				hypothetical protein
OBCGEDNA_00277	CDS	786				hypothetical protein
OBCGEDNA_00278	CDS	969				hypothetical protein
OBCGEDNA_00279	CDS	498				hypothetical protein
OBCGEDNA_00280	CDS	780	tipA			HTH-type transcriptional activator TipA
OBCGEDNA_00281	CDS	564				hypothetical protein
OBCGEDNA_00282	CDS	327				hypothetical protein
OBCGEDNA_00283	CDS	171				hypothetical protein
OBCGEDNA_00284	CDS	702				hypothetical protein
OBCGEDNA_00285	CDS	879	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OBCGEDNA_00286	CDS	378	ytrA_3		COG1725	HTH-type transcriptional repressor YtrA
OBCGEDNA_00287	CDS	798	zupT		COG0428	Zinc transporter ZupT
OBCGEDNA_00288	CDS	936	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
OBCGEDNA_00289	CDS	369				hypothetical protein
OBCGEDNA_00290	CDS	414	zur		COG0735	Zinc uptake regulation protein
OBCGEDNA_00291	CDS	183				hypothetical protein
OBCGEDNA_00292	CDS	1026	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
OBCGEDNA_00293	CDS	762	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OBCGEDNA_00294	CDS	804	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
OBCGEDNA_00295	CDS	2079				hypothetical protein
OBCGEDNA_00296	CDS	1080				hypothetical protein
OBCGEDNA_00297	CDS	1536				hypothetical protein
OBCGEDNA_00298	CDS	849				hypothetical protein
OBCGEDNA_00299	CDS	957				hypothetical protein
OBCGEDNA_00300	CDS	1059	adh	1.1.1.80		NADP-dependent isopropanol dehydrogenase
OBCGEDNA_00301	CDS	1014				hypothetical protein
OBCGEDNA_00302	CDS	2274	pflB	2.3.1.54		Formate acetyltransferase
OBCGEDNA_00303	CDS	762	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
OBCGEDNA_00304	CDS	729			COG0664	Cyclic AMP receptor protein
OBCGEDNA_00305	CDS	891	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
OBCGEDNA_00306	CDS	1095				hypothetical protein
OBCGEDNA_00307	CDS	264				hypothetical protein
OBCGEDNA_00308	CDS	300				hypothetical protein
OBCGEDNA_00309	CDS	312	ccmK		COG4577	Carbon dioxide-concentrating mechanism protein CcmK
OBCGEDNA_00310	CDS	1545				hypothetical protein
OBCGEDNA_00311	CDS	2544	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
OBCGEDNA_00312	CDS	945	cutD_1	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
OBCGEDNA_00313	CDS	624				hypothetical protein
OBCGEDNA_00314	CDS	849	ftsA			Cell division protein FtsA
OBCGEDNA_00315	CDS	306				hypothetical protein
OBCGEDNA_00316	CDS	270				hypothetical protein
OBCGEDNA_00317	CDS	903				hypothetical protein
OBCGEDNA_00318	CDS	285	pduA_1		COG4577	Propanediol utilization protein PduA
OBCGEDNA_00319	CDS	288	pduA_2		COG4577	Propanediol utilization protein PduA
OBCGEDNA_00320	CDS	612				hypothetical protein
OBCGEDNA_00321	CDS	1662	proA_1	1.2.1.41		Gamma-glutamyl phosphate reductase
OBCGEDNA_00322	CDS	792				hypothetical protein
OBCGEDNA_00323	CDS	942				hypothetical protein
OBCGEDNA_00324	CDS	714				hypothetical protein
OBCGEDNA_00325	CDS	858				hypothetical protein
OBCGEDNA_00326	CDS	1092	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
OBCGEDNA_00327	CDS	363	pduU_1		COG4810	Propanediol utilization protein PduU
OBCGEDNA_00328	CDS	435	pduU_2		COG4810	Propanediol utilization protein PduU
OBCGEDNA_00329	CDS	492	pduV		COG4917	Propanediol utilization protein PduV
OBCGEDNA_00330	CDS	558	rbr3A	1.11.1.1	COG1592	Reverse rubrerythrin-1
OBCGEDNA_00331	CDS	453	perR		COG0735	Transcriptional regulator PerR
OBCGEDNA_00332	CDS	531	idi_1	5.3.3.2		Isopentenyl-diphosphate Delta-isomerase
OBCGEDNA_00333	CDS	606				hypothetical protein
OBCGEDNA_00334	CDS	1155				hypothetical protein
OBCGEDNA_00335	CDS	270				hypothetical protein
OBCGEDNA_00336	CDS	114				hypothetical protein
OBCGEDNA_00337	CDS	228				hypothetical protein
OBCGEDNA_00338	CDS	1992	feoB		COG0370	Fe(2+) transporter FeoB
OBCGEDNA_00339	CDS	528		3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
OBCGEDNA_00340	CDS	570				hypothetical protein
OBCGEDNA_00341	CDS	1008				hypothetical protein
OBCGEDNA_00342	CDS	402				hypothetical protein
OBCGEDNA_00343	CDS	1179	purH	3.5.4.10		Bifunctional purine biosynthesis protein PurH
OBCGEDNA_00344	CDS	669				hypothetical protein
OBCGEDNA_00345	CDS	567				hypothetical protein
OBCGEDNA_00346	CDS	795				hypothetical protein
OBCGEDNA_00347	CDS	546				hypothetical protein
OBCGEDNA_00348	CDS	1200				hypothetical protein
OBCGEDNA_00349	CDS	213				hypothetical protein
OBCGEDNA_00350	CDS	210				hypothetical protein
OBCGEDNA_00351	CDS	279				hypothetical protein
OBCGEDNA_00352	CDS	618				hypothetical protein
OBCGEDNA_00353	CDS	1155	yciC		COG0523	Putative metal chaperone YciC
OBCGEDNA_00354	CDS	1815		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
OBCGEDNA_00355	CDS	663				hypothetical protein
OBCGEDNA_00356	CDS	813		3.1.3.-	COG0561	Putative phosphatase
OBCGEDNA_00357	CDS	789	nagR_2		COG2188	HTH-type transcriptional repressor NagR
OBCGEDNA_00358	CDS	420	def_1	3.5.1.88		Peptide deformylase
OBCGEDNA_00359	CDS	369				hypothetical protein
OBCGEDNA_00360	CDS	879				hypothetical protein
OBCGEDNA_00361	CDS	588				hypothetical protein
OBCGEDNA_00362	CDS	831	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
OBCGEDNA_00363	CDS	1212	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
OBCGEDNA_00364	CDS	1923				hypothetical protein
OBCGEDNA_00365	CDS	1017				hypothetical protein
OBCGEDNA_00366	CDS	1290	eno	4.2.1.11	COG0148	Enolase
OBCGEDNA_00367	CDS	867	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
OBCGEDNA_00368	CDS	930	lacC_1	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
