locus_tag	ftype	length_bp	gene	EC_number	COG	product
EEOBFEBO_00041	CDS	732	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
EEOBFEBO_00042	CDS	1227	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
EEOBFEBO_00043	CDS	3387				hypothetical protein
EEOBFEBO_00044	CDS	1695				hypothetical protein
EEOBFEBO_00045	CDS	3246				hypothetical protein
EEOBFEBO_00046	CDS	1638				hypothetical protein
EEOBFEBO_00047	CDS	2223				hypothetical protein
EEOBFEBO_00048	CDS	1080	acr3		COG0798	Arsenical-resistance protein Acr3
EEOBFEBO_00049	CDS	414				hypothetical protein
EEOBFEBO_00050	CDS	933	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
EEOBFEBO_00051	CDS	471	arsC	1.20.4.1		Glutaredoxin arsenate reductase
EEOBFEBO_00052	CDS	234				hypothetical protein
EEOBFEBO_00053	CDS	663				hypothetical protein
EEOBFEBO_00054	CDS	183				hypothetical protein
EEOBFEBO_00055	CDS	258				hypothetical protein
EEOBFEBO_00056	CDS	2079				hypothetical protein
EEOBFEBO_00057	CDS	318				hypothetical protein
EEOBFEBO_00058	CDS	1572	secD		COG0342	Protein translocase subunit SecD
EEOBFEBO_00059	CDS	966	secF			Protein-export membrane protein SecF
EEOBFEBO_00060	CDS	1398	ade_1	3.5.4.2		Adenine deaminase
EEOBFEBO_00061	CDS	627				hypothetical protein
EEOBFEBO_00062	CDS	738				hypothetical protein
EEOBFEBO_00063	CDS	756	exbB		COG0811	Biopolymer transport protein ExbB
EEOBFEBO_00064	CDS	423	exbD_1		COG0848	Biopolymer transport protein ExbD
EEOBFEBO_00065	CDS	438	exbD_2		COG0848	Biopolymer transport protein ExbD
EEOBFEBO_00066	CDS	822				hypothetical protein
EEOBFEBO_00067	CDS	1209	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
EEOBFEBO_00068	CDS	4452				hypothetical protein
EEOBFEBO_00069	CDS	321				hypothetical protein
EEOBFEBO_00070	CDS	1095				hypothetical protein
EEOBFEBO_00071	CDS	735	glpF		COG0580	Glycerol uptake facilitator protein
EEOBFEBO_00072	CDS	1569	glpD2	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 2
EEOBFEBO_00073	CDS	1494	glpK	2.7.1.30	COG0554	Glycerol kinase
EEOBFEBO_00074	CDS	1521	stp			Multidrug resistance protein Stp
EEOBFEBO_00075	CDS	2310				hypothetical protein
EEOBFEBO_00076	CDS	309				hypothetical protein
EEOBFEBO_00077	CDS	1518				hypothetical protein
EEOBFEBO_00078	CDS	2691				hypothetical protein
EEOBFEBO_00079	CDS	1200	gerN		COG0475	Na(+)/H(+)-K(+) antiporter GerN
EEOBFEBO_00080	CDS	450				hypothetical protein
EEOBFEBO_00081	CDS	1626	qheDH_1	1.1.9.1	COG4993	Quinohemoprotein alcohol dehydrogenase
EEOBFEBO_00082	CDS	783	petJ_1			Cytochrome c6
EEOBFEBO_00083	CDS	2136				hypothetical protein
EEOBFEBO_00084	CDS	1104	obg	3.6.5.-		GTPase Obg
EEOBFEBO_00085	CDS	3411				hypothetical protein
EEOBFEBO_00086	CDS	3285				hypothetical protein
EEOBFEBO_00087	CDS	600				hypothetical protein
EEOBFEBO_00088	CDS	1122				hypothetical protein
EEOBFEBO_00089	CDS	1164				hypothetical protein
EEOBFEBO_00090	CDS	2262	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
EEOBFEBO_00091	CDS	888				hypothetical protein
EEOBFEBO_00092	CDS	900	rhaS			HTH-type transcriptional activator RhaS
EEOBFEBO_00093	CDS	834	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
EEOBFEBO_00094	CDS	1245	nhaP		COG0025	Na(+)/H(+) antiporter NhaP
EEOBFEBO_00095	CDS	2379				hypothetical protein
EEOBFEBO_00096	CDS	837				hypothetical protein
EEOBFEBO_00097	CDS	774				hypothetical protein
EEOBFEBO_00098	CDS	351				hypothetical protein
EEOBFEBO_00099	CDS	678				hypothetical protein
EEOBFEBO_00100	CDS	729	lutC		COG1556	Lactate utilization protein C
EEOBFEBO_00101	CDS	1530	lutB		COG1139	Lactate utilization protein B
EEOBFEBO_00102	CDS	795	lutA		COG0247	Lactate utilization protein A
EEOBFEBO_00103	CDS	768	xylB_1	1.1.1.175		D-xylose 1-dehydrogenase
EEOBFEBO_00104	CDS	852				hypothetical protein
EEOBFEBO_00105	CDS	1623				hypothetical protein
EEOBFEBO_00106	CDS	381	dctD			C4-dicarboxylate transport transcriptional regulatory protein DctD
EEOBFEBO_00107	CDS	756				hypothetical protein
EEOBFEBO_00108	CDS	966				hypothetical protein
EEOBFEBO_00109	CDS	1515				hypothetical protein
EEOBFEBO_00110	CDS	855		4.3.2.3		Ureidoglycolate lyase
EEOBFEBO_00111	CDS	2208	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
EEOBFEBO_00112	CDS	1419	rhaB	2.7.1.5		Rhamnulokinase
EEOBFEBO_00113	CDS	1065	rbsR_1		COG1609	Ribose operon repressor
EEOBFEBO_00114	CDS	564				hypothetical protein
EEOBFEBO_00115	CDS	1056				hypothetical protein
EEOBFEBO_00116	CDS	921				hypothetical protein
EEOBFEBO_00117	CDS	1146	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
EEOBFEBO_00118	CDS	1038				hypothetical protein
EEOBFEBO_00119	CDS	1233				hypothetical protein
EEOBFEBO_00120	CDS	621	yqaB_1	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
EEOBFEBO_00121	CDS	975				hypothetical protein
EEOBFEBO_00122	CDS	2112				hypothetical protein
EEOBFEBO_00123	CDS	591				hypothetical protein
EEOBFEBO_00124	CDS	744				hypothetical protein
EEOBFEBO_00125	CDS	900				hypothetical protein
EEOBFEBO_00126	CDS	975	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
EEOBFEBO_00127	CDS	705				hypothetical protein
EEOBFEBO_00128	CDS	339				hypothetical protein
EEOBFEBO_00129	CDS	3306				hypothetical protein
EEOBFEBO_00130	CDS	990				hypothetical protein
EEOBFEBO_00131	CDS	1446				hypothetical protein
EEOBFEBO_00132	CDS	912				hypothetical protein
EEOBFEBO_00133	CDS	828				hypothetical protein
EEOBFEBO_00134	CDS	1383				hypothetical protein
EEOBFEBO_00135	CDS	594				hypothetical protein
EEOBFEBO_00136	CDS	297				hypothetical protein
EEOBFEBO_00137	CDS	972				hypothetical protein
EEOBFEBO_00138	CDS	603				hypothetical protein
EEOBFEBO_00139	CDS	402				hypothetical protein
EEOBFEBO_00140	CDS	492				hypothetical protein
EEOBFEBO_00141	CDS	966				hypothetical protein
EEOBFEBO_00142	CDS	2106				hypothetical protein
EEOBFEBO_00143	CDS	216				hypothetical protein
EEOBFEBO_00144	CDS	258				hypothetical protein
EEOBFEBO_00145	CDS	504	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
EEOBFEBO_00146	CDS	1197	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
EEOBFEBO_00147	CDS	1293	dnaK_1		COG0443	Chaperone protein DnaK
EEOBFEBO_00148	CDS	303				hypothetical protein
EEOBFEBO_00149	CDS	756				hypothetical protein
EEOBFEBO_00150	CDS	1974	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
EEOBFEBO_00151	CDS	753	lipB	2.3.1.181	COG0321	Octanoyltransferase
EEOBFEBO_00152	CDS	213				hypothetical protein
EEOBFEBO_00153	CDS	201				hypothetical protein
EEOBFEBO_00154	CDS	1443	lpd3	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase 3
EEOBFEBO_00155	CDS	2583				hypothetical protein
EEOBFEBO_00156	CDS	990	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
EEOBFEBO_00157	CDS	2457	mutS2	3.1.-.-		Endonuclease MutS2
EEOBFEBO_00158	CDS	1062				hypothetical protein
EEOBFEBO_00159	CDS	264				hypothetical protein
EEOBFEBO_00160	CDS	405				hypothetical protein
EEOBFEBO_00161	CDS	408				hypothetical protein
EEOBFEBO_00162	CDS	1167	dapC	2.6.1.17	COG0436	putative N-succinyldiaminopimelate aminotransferase DapC
EEOBFEBO_00163	CDS	1395				hypothetical protein
EEOBFEBO_00164	CDS	1059				hypothetical protein
EEOBFEBO_00165	CDS	966				hypothetical protein
EEOBFEBO_00166	CDS	396	rsbS		COG1366	RsbT antagonist protein RsbS
EEOBFEBO_00167	CDS	402	rsbT	2.7.11.1	COG2172	Serine/threonine-protein kinase RsbT
EEOBFEBO_00168	CDS	999				hypothetical protein
EEOBFEBO_00169	CDS	2139	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
EEOBFEBO_00170	CDS	1470	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
EEOBFEBO_00171	CDS	555	cobO	2.5.1.17		Corrinoid adenosyltransferase
EEOBFEBO_00172	CDS	453	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
EEOBFEBO_00173	CDS	3417				hypothetical protein
EEOBFEBO_00174	CDS	2064				hypothetical protein
EEOBFEBO_00175	CDS	768	rsfS			Ribosomal silencing factor RsfS
EEOBFEBO_00176	CDS	492				hypothetical protein
EEOBFEBO_00177	CDS	633	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
EEOBFEBO_00178	CDS	387				hypothetical protein
EEOBFEBO_00179	CDS	597				hypothetical protein
EEOBFEBO_00180	CDS	636	azoR_1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
EEOBFEBO_00181	CDS	1464	dap_1	3.4.11.19		D-aminopeptidase
EEOBFEBO_00182	CDS	765				putative protein
EEOBFEBO_00183	CDS	675				hypothetical protein
EEOBFEBO_00184	CDS	978				hypothetical protein
EEOBFEBO_00185	CDS	2244	dmsA	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
EEOBFEBO_00186	CDS	489				hypothetical protein
EEOBFEBO_00187	CDS	2223				hypothetical protein
EEOBFEBO_00188	CDS	1023				hypothetical protein
EEOBFEBO_00189	CDS	1086	surA_1	5.2.1.8		Chaperone SurA
EEOBFEBO_00190	CDS	1161				hypothetical protein
EEOBFEBO_00191	CDS	1251	macB_1	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
EEOBFEBO_00192	CDS	1224	macB_2	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
EEOBFEBO_00193	CDS	1119			COG2220	putative protein
EEOBFEBO_00194	CDS	2619	pepN_1	3.4.11.2		Aminopeptidase N
EEOBFEBO_00195	CDS	1236	yhaP		COG1668	putative protein YhaP
EEOBFEBO_00196	CDS	924	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
EEOBFEBO_00197	CDS	204				hypothetical protein
EEOBFEBO_00198	CDS	2325	mfd_1	3.6.4.-		Transcription-repair-coupling factor
EEOBFEBO_00199	CDS	453	rssB_1			Regulator of RpoS
EEOBFEBO_00200	CDS	912	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
EEOBFEBO_00201	CDS	657		1.11.1.15	COG0450	Peroxiredoxin
EEOBFEBO_00202	tRNA	76				tRNA-Cys(gca)
EEOBFEBO_00203	CDS	264				hypothetical protein
EEOBFEBO_00204	CDS	663				hypothetical protein
EEOBFEBO_00205	CDS	2403	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
EEOBFEBO_00206	CDS	126				hypothetical protein
EEOBFEBO_00207	CDS	2823	rnr_1	3.1.13.1	COG0557	Ribonuclease R
EEOBFEBO_00208	CDS	1062				hypothetical protein
EEOBFEBO_00209	CDS	798				hypothetical protein
EEOBFEBO_00210	CDS	891				hypothetical protein
EEOBFEBO_00211	CDS	1353	dinB_1	2.7.7.7	COG0389	DNA polymerase IV
EEOBFEBO_00212	CDS	507	mntR			HTH-type transcriptional regulator MntR
EEOBFEBO_00213	CDS	630				hypothetical protein
EEOBFEBO_00214	CDS	2505				hypothetical protein
EEOBFEBO_00215	CDS	843	trmL	2.1.1.207		tRNA (cytidine(34)-2'-O)-methyltransferase
EEOBFEBO_00216	CDS	684	yflN	3.-.-.-	COG0491	putative metallo-hydrolase YflN
EEOBFEBO_00217	CDS	1236				hypothetical protein
EEOBFEBO_00218	CDS	1101				hypothetical protein
EEOBFEBO_00219	CDS	189				hypothetical protein
EEOBFEBO_00220	CDS	978				hypothetical protein
EEOBFEBO_00221	CDS	510				hypothetical protein
EEOBFEBO_00222	CDS	981				hypothetical protein
EEOBFEBO_00223	CDS	1659				hypothetical protein
EEOBFEBO_00224	CDS	300				hypothetical protein
EEOBFEBO_00225	CDS	2850	bamA_1		COG4775	Outer membrane protein assembly factor BamA
EEOBFEBO_00226	CDS	1416	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
EEOBFEBO_00227	CDS	780				hypothetical protein
EEOBFEBO_00228	CDS	2784				hypothetical protein
EEOBFEBO_00229	CDS	1287	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
EEOBFEBO_00230	CDS	1530	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
EEOBFEBO_00231	CDS	648				hypothetical protein
EEOBFEBO_00232	CDS	597				hypothetical protein
EEOBFEBO_00233	CDS	582	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
EEOBFEBO_00234	CDS	1032				hypothetical protein
EEOBFEBO_00235	CDS	315				hypothetical protein
EEOBFEBO_00236	CDS	561	efp_1			Elongation factor P
EEOBFEBO_00237	CDS	903	ephA_1	3.3.2.10		Epoxide hydrolase A
EEOBFEBO_00238	CDS	282	acyP	3.6.1.7	COG1254	Acylphosphatase
EEOBFEBO_00239	CDS	540	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
EEOBFEBO_00240	CDS	498				hypothetical protein
EEOBFEBO_00241	CDS	1125	pgl_1	3.1.1.31		6-phosphogluconolactonase
EEOBFEBO_00242	CDS	1056	pgl_2	3.1.1.31	COG2706	6-phosphogluconolactonase
EEOBFEBO_00243	CDS	267				hypothetical protein
EEOBFEBO_00244	CDS	1143	pgl_3	3.1.1.31	COG2706	6-phosphogluconolactonase
EEOBFEBO_00245	CDS	426				hypothetical protein
EEOBFEBO_00246	CDS	888				hypothetical protein
EEOBFEBO_00247	CDS	1611	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
EEOBFEBO_00248	CDS	1350	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
EEOBFEBO_00249	CDS	729				hypothetical protein
EEOBFEBO_00250	CDS	1278	alr1	5.1.1.1	COG0787	Alanine racemase 1
EEOBFEBO_00251	CDS	1923	arnT_1	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
EEOBFEBO_00252	CDS	1380				hypothetical protein
EEOBFEBO_00253	CDS	2691	lptD			LPS-assembly protein LptD
EEOBFEBO_00254	CDS	585	frr		COG0233	Ribosome-recycling factor
EEOBFEBO_00255	CDS	300				hypothetical protein
EEOBFEBO_00256	CDS	324				hypothetical protein
EEOBFEBO_00257	CDS	207				hypothetical protein
EEOBFEBO_00258	CDS	378				hypothetical protein
EEOBFEBO_00259	CDS	915	lipA	2.8.1.8	COG0320	Lipoyl synthase
EEOBFEBO_00260	CDS	1170	iolG_3	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
EEOBFEBO_00261	CDS	420				hypothetical protein
EEOBFEBO_00262	CDS	366				hypothetical protein
EEOBFEBO_00263	CDS	1188				hypothetical protein
EEOBFEBO_00264	CDS	2175				hypothetical protein
EEOBFEBO_00265	CDS	231				hypothetical protein
EEOBFEBO_00266	CDS	846		2.5.1.10		Farnesyl diphosphate synthase
EEOBFEBO_00267	CDS	126				hypothetical protein
EEOBFEBO_00268	CDS	1104	gfo_1	1.1.99.28		Glucose--fructose oxidoreductase
EEOBFEBO_00269	CDS	393				hypothetical protein
EEOBFEBO_00270	CDS	2568				hypothetical protein
EEOBFEBO_00271	CDS	3651				hypothetical protein
EEOBFEBO_00272	CDS	1203				hypothetical protein
EEOBFEBO_00273	CDS	855				hypothetical protein
EEOBFEBO_00274	CDS	2343				hypothetical protein
EEOBFEBO_00275	CDS	771				hypothetical protein
EEOBFEBO_00276	CDS	747				hypothetical protein
EEOBFEBO_00277	CDS	885				hypothetical protein
EEOBFEBO_00278	CDS	168				hypothetical protein
EEOBFEBO_00279	CDS	717				hypothetical protein
EEOBFEBO_00280	CDS	975				hypothetical protein
EEOBFEBO_00281	CDS	3186				hypothetical protein
EEOBFEBO_00282	CDS	1449				hypothetical protein
EEOBFEBO_00283	CDS	543				hypothetical protein
EEOBFEBO_00284	CDS	1188	petJ_2			Cytochrome c6
EEOBFEBO_00285	CDS	1365				hypothetical protein
EEOBFEBO_00286	CDS	735				hypothetical protein
EEOBFEBO_00287	CDS	927				hypothetical protein
EEOBFEBO_00288	CDS	1044	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
EEOBFEBO_00289	CDS	1662	ctaD_1	1.9.3.1		Cytochrome c oxidase subunit 1
EEOBFEBO_00290	CDS	750	ctaE_1	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
EEOBFEBO_00291	CDS	390				hypothetical protein
EEOBFEBO_00292	CDS	807				hypothetical protein
EEOBFEBO_00293	CDS	546	paiA	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
EEOBFEBO_00294	CDS	990				hypothetical protein
EEOBFEBO_00295	CDS	594				hypothetical protein
EEOBFEBO_00296	CDS	1488				hypothetical protein
EEOBFEBO_00297	CDS	1014				hypothetical protein
EEOBFEBO_00298	CDS	165				hypothetical protein
EEOBFEBO_00299	CDS	216				hypothetical protein
EEOBFEBO_00300	CDS	624	rpsD_1			30S ribosomal protein S4
EEOBFEBO_00301	CDS	1917				hypothetical protein
EEOBFEBO_00302	CDS	924	nanK_1	2.7.1.60		N-acetylmannosamine kinase
EEOBFEBO_00303	CDS	660				hypothetical protein
EEOBFEBO_00304	CDS	1203	nylB	3.5.1.46		6-aminohexanoate-dimer hydrolase
EEOBFEBO_00305	CDS	2514	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
EEOBFEBO_00306	CDS	576	thiE_1	2.5.1.3		Thiamine-phosphate synthase
EEOBFEBO_00307	CDS	816	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
EEOBFEBO_00308	CDS	576	efp_2		COG0231	Elongation factor P
EEOBFEBO_00309	CDS	1155				hypothetical protein
EEOBFEBO_00310	CDS	1323	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
EEOBFEBO_00311	CDS	288				hypothetical protein
EEOBFEBO_00312	CDS	570				hypothetical protein
EEOBFEBO_00313	CDS	249				hypothetical protein
EEOBFEBO_00314	CDS	573		2.7.7.53	COG0537	AP-4-A phosphorylase
EEOBFEBO_00315	CDS	201				hypothetical protein
EEOBFEBO_00316	CDS	678				hypothetical protein
EEOBFEBO_00317	CDS	771				hypothetical protein
EEOBFEBO_00318	CDS	1164				hypothetical protein
EEOBFEBO_00319	CDS	2001				hypothetical protein
EEOBFEBO_00320	CDS	1068				hypothetical protein
EEOBFEBO_00321	CDS	1698	qbdA_1	1.1.9.1		Quinohemoprotein alcohol dehydrogenase ADH IIB
EEOBFEBO_00322	CDS	1230				hypothetical protein
EEOBFEBO_00323	CDS	906				hypothetical protein
EEOBFEBO_00324	CDS	3336				hypothetical protein
EEOBFEBO_00325	CDS	2391				hypothetical protein
EEOBFEBO_00326	CDS	495				hypothetical protein
EEOBFEBO_00327	CDS	1023	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
EEOBFEBO_00328	CDS	1365	egtB_1	1.14.99.50	COG1262	Hercynine oxygenase
EEOBFEBO_00329	CDS	960				hypothetical protein
EEOBFEBO_00330	CDS	618				hypothetical protein
EEOBFEBO_00331	CDS	207				hypothetical protein
EEOBFEBO_00332	CDS	156				hypothetical protein
EEOBFEBO_00333	CDS	903				hypothetical protein
EEOBFEBO_00334	CDS	1890	rpsA		COG0539	30S ribosomal protein S1
EEOBFEBO_00335	CDS	1305	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
EEOBFEBO_00336	CDS	1338	mntH_1		COG1914	Divalent metal cation transporter MntH
EEOBFEBO_00337	CDS	1053	aes_1	3.1.1.-		Acetyl esterase
EEOBFEBO_00338	CDS	1965				hypothetical protein
EEOBFEBO_00339	CDS	147				hypothetical protein
EEOBFEBO_00340	CDS	429				hypothetical protein
EEOBFEBO_00341	CDS	1047	ligC	6.5.1.1	COG1793	DNA ligase C
EEOBFEBO_00342	CDS	822	cpo	1.11.1.10		Non-heme chloroperoxidase
EEOBFEBO_00343	CDS	1587	crtNb	1.14.99.44		4,4'-diapolycopene oxygenase
EEOBFEBO_00344	CDS	1554	crtN	1.3.8.2		4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming)
EEOBFEBO_00345	CDS	660	nboR	1.1.1.328		Nicotine blue oxidoreductase
EEOBFEBO_00346	CDS	1221				hypothetical protein
EEOBFEBO_00347	CDS	1488				hypothetical protein
EEOBFEBO_00348	CDS	1548				hypothetical protein
EEOBFEBO_00349	CDS	375				hypothetical protein
EEOBFEBO_00350	CDS	693	lepB_1	3.4.21.89	COG0681	Signal peptidase I
EEOBFEBO_00351	CDS	843	rnc	3.1.26.3	COG0571	Ribonuclease 3
EEOBFEBO_00352	CDS	1092				hypothetical protein
EEOBFEBO_00353	CDS	279				hypothetical protein
EEOBFEBO_00354	CDS	840	ypdB		COG3279	Transcriptional regulatory protein YpdB
EEOBFEBO_00355	CDS	519	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
EEOBFEBO_00356	CDS	219				hypothetical protein
EEOBFEBO_00357	CDS	234				hypothetical protein
EEOBFEBO_00358	CDS	1233	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
EEOBFEBO_00359	CDS	591				hypothetical protein
EEOBFEBO_00360	CDS	537				hypothetical protein
EEOBFEBO_00361	CDS	1395	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
EEOBFEBO_00362	CDS	1251	hemH	4.99.1.1		Ferrochelatase
EEOBFEBO_00363	CDS	1098	hemE	4.1.1.37		Uroporphyrinogen decarboxylase
EEOBFEBO_00364	CDS	273				putative Fe(2+)-trafficking protein
EEOBFEBO_00365	CDS	189				hypothetical protein
EEOBFEBO_00366	CDS	4578	srmB_1	3.6.4.13		ATP-dependent RNA helicase SrmB
EEOBFEBO_00367	CDS	594	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
EEOBFEBO_00368	CDS	1104				hypothetical protein
EEOBFEBO_00369	CDS	2751	btuB_1			Vitamin B12 transporter BtuB
EEOBFEBO_00370	CDS	594				hypothetical protein
EEOBFEBO_00371	CDS	843				hypothetical protein
EEOBFEBO_00372	CDS	339				hypothetical protein
EEOBFEBO_00373	CDS	1074				Hydrazine synthase subunit beta
EEOBFEBO_00374	CDS	1989				hypothetical protein
EEOBFEBO_00375	CDS	960	lsrC		COG1172	Autoinducer 2 import system permease protein LsrC
EEOBFEBO_00376	CDS	1557	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
EEOBFEBO_00377	CDS	1587				hypothetical protein
EEOBFEBO_00378	CDS	894	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
EEOBFEBO_00379	CDS	1086				hypothetical protein
EEOBFEBO_00380	CDS	714	gntR_1			putative D-xylose utilization operon transcriptional repressor
EEOBFEBO_00381	CDS	1275	gudP_1			putative glucarate transporter
EEOBFEBO_00382	CDS	2691	lacZ	3.2.1.23		Beta-galactosidase
EEOBFEBO_00383	CDS	1179	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
EEOBFEBO_00384	CDS	3675				hypothetical protein
EEOBFEBO_00385	CDS	243				hypothetical protein
EEOBFEBO_00386	CDS	297				hypothetical protein
EEOBFEBO_00387	CDS	1227				hypothetical protein
EEOBFEBO_00388	CDS	975				hypothetical protein
EEOBFEBO_00389	CDS	936				hypothetical protein
EEOBFEBO_00390	CDS	1110				hypothetical protein
EEOBFEBO_00391	CDS	1755	hmp	1.14.12.17		Flavohemoprotein
