locus_tag	ftype	length_bp	gene	EC_number	COG	product
EPHAPNAE_00078	CDS	942	aptB_1	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
EPHAPNAE_00079	CDS	1044	ydjJ	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YdjJ
EPHAPNAE_00080	CDS	1119				hypothetical protein
EPHAPNAE_00081	CDS	1488	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
EPHAPNAE_00082	CDS	984	rbsC_1		COG1172	Ribose import permease protein RbsC
EPHAPNAE_00083	CDS	615	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
EPHAPNAE_00084	CDS	3264				hypothetical protein
EPHAPNAE_00085	CDS	1809	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
EPHAPNAE_00086	CDS	357				hypothetical protein
EPHAPNAE_00087	CDS	3129				hypothetical protein
EPHAPNAE_00088	tRNA	77				tRNA-Arg(cct)
EPHAPNAE_00089	CDS	486	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
EPHAPNAE_00090	tRNA	91				tRNA-Ser(cga)
EPHAPNAE_00091	CDS	165				hypothetical protein
EPHAPNAE_00092	CDS	609				hypothetical protein
EPHAPNAE_00093	CDS	1290				hypothetical protein
EPHAPNAE_00094	CDS	1029	exuR_1		COG1609	putative HTH-type transcriptional repressor ExuR
EPHAPNAE_00095	CDS	3312				hypothetical protein
EPHAPNAE_00096	CDS	816	yabG_2	3.4.-.-		Sporulation-specific protease YabG
EPHAPNAE_00097	CDS	1959	topB	5.6.2.1	COG0550	DNA topoisomerase 3
EPHAPNAE_00098	CDS	858				hypothetical protein
EPHAPNAE_00099	CDS	849	mscS		COG0668	Small-conductance mechanosensitive channel
EPHAPNAE_00100	CDS	201				hypothetical protein
EPHAPNAE_00101	CDS	1179				hypothetical protein
EPHAPNAE_00102	CDS	294				hypothetical protein
EPHAPNAE_00103	CDS	465	guaD	3.5.4.3	COG0590	Guanine deaminase
EPHAPNAE_00104	CDS	1629	ilvB_1	2.2.1.6	COG0028	Acetolactate synthase large subunit
EPHAPNAE_00105	CDS	513	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
EPHAPNAE_00106	CDS	996	ilvC	1.1.1.382		Ketol-acid reductoisomerase (NAD(+))
EPHAPNAE_00107	CDS	1581	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
EPHAPNAE_00108	CDS	258				hypothetical protein
EPHAPNAE_00109	CDS	708	sigI7		COG1191	RNA polymerase sigma factor SigI7
EPHAPNAE_00110	CDS	1623	rsgI7			Anti-sigma-I factor RsgI7
EPHAPNAE_00111	CDS	381				hypothetical protein
EPHAPNAE_00112	CDS	444	cymR_1			HTH-type transcriptional regulator CymR
EPHAPNAE_00113	CDS	996	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
EPHAPNAE_00114	CDS	474	sirC	1.3.1.76		Precorrin-2 dehydrogenase
EPHAPNAE_00115	CDS	879	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
EPHAPNAE_00116	CDS	1482	cysG	4.99.1.4		Siroheme synthase
EPHAPNAE_00117	CDS	981	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
EPHAPNAE_00118	CDS	1284	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
EPHAPNAE_00119	CDS	1071	sbp		COG1613	Sulfate-binding protein
EPHAPNAE_00120	CDS	849	cysT		COG0555	Sulfate transport system permease protein CysT
EPHAPNAE_00121	CDS	885	cysW		COG4208	Sulfate transport system permease protein CysW
EPHAPNAE_00122	CDS	1065	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
EPHAPNAE_00123	CDS	720	cysH	1.8.4.10		Thioredoxin-dependent 5'-adenylylsulfate reductase
EPHAPNAE_00124	CDS	882	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
EPHAPNAE_00125	CDS	1800	cysNC		COG0529	Bifunctional enzyme CysN/CysC
EPHAPNAE_00126	CDS	210				hypothetical protein
EPHAPNAE_00127	CDS	813	ttuC	2.7.7.80	COG0476	Sulfur carrier protein adenylyltransferase
EPHAPNAE_00128	CDS	420	mec	3.13.1.6	COG1310	CysO-cysteine peptidase
EPHAPNAE_00129	CDS	873	asrC	1.8.1.-	COG2221	Anaerobic sulfite reductase subunit C
EPHAPNAE_00130	CDS	246				hypothetical protein
EPHAPNAE_00131	CDS	1398				hypothetical protein
EPHAPNAE_00132	CDS	582	algU_1		COG1595	RNA polymerase sigma-H factor
EPHAPNAE_00133	CDS	564				hypothetical protein
EPHAPNAE_00134	CDS	489				hypothetical protein
EPHAPNAE_00135	CDS	246				hypothetical protein
EPHAPNAE_00136	CDS	96				hypothetical protein
EPHAPNAE_00137	CDS	183				hypothetical protein
EPHAPNAE_00138	CDS	327				hypothetical protein
EPHAPNAE_00139	CDS	1512		3.2.1.55	COG3534	Intracellular exo-alpha-(1->5)-L-arabinofuranosidase
EPHAPNAE_00140	CDS	177				hypothetical protein
EPHAPNAE_00141	CDS	975				hypothetical protein
EPHAPNAE_00142	CDS	984				hypothetical protein
EPHAPNAE_00143	CDS	1035	moaA_1			GTP 3',8-cyclase
EPHAPNAE_00144	CDS	1023	moaA_2			GTP 3',8-cyclase
EPHAPNAE_00145	CDS	1026	moaA_3			GTP 3',8-cyclase
EPHAPNAE_00146	CDS	1254				hypothetical protein
EPHAPNAE_00147	CDS	1152				hypothetical protein
EPHAPNAE_00148	CDS	1014	moaA_4			GTP 3',8-cyclase
EPHAPNAE_00149	CDS	1500				hypothetical protein
EPHAPNAE_00150	CDS	918	fcl	1.1.1.271		GDP-L-fucose synthase
EPHAPNAE_00151	CDS	1374	spnQ	4.2.1.164		dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase
EPHAPNAE_00152	CDS	549	rmlC_1	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
EPHAPNAE_00153	CDS	1140	rfbG	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
EPHAPNAE_00154	CDS	780	rfbF	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
EPHAPNAE_00155	CDS	1782				hypothetical protein
EPHAPNAE_00156	CDS	1224				IS256 family transposase ISCth4
EPHAPNAE_00157	CDS	687				hypothetical protein
EPHAPNAE_00158	CDS	1362	bchR	2.1.1.331	COG1032	Bacteriochlorophyllide d C-12(1)-methyltransferase
EPHAPNAE_00159	CDS	171				hypothetical protein
EPHAPNAE_00160	CDS	675				hypothetical protein
EPHAPNAE_00161	CDS	360				hypothetical protein
EPHAPNAE_00162	CDS	210				hypothetical protein
EPHAPNAE_00163	CDS	2391				hypothetical protein
EPHAPNAE_00164	CDS	180				hypothetical protein
EPHAPNAE_00165	CDS	621				hypothetical protein
EPHAPNAE_00166	CDS	768	nrtD_1	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
EPHAPNAE_00167	CDS	813	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
EPHAPNAE_00168	CDS	1011				hypothetical protein
EPHAPNAE_00169	CDS	1293				hypothetical protein
EPHAPNAE_00170	CDS	471		3.6.1.25	COG2954	Inorganic triphosphatase
EPHAPNAE_00171	CDS	1521	gppA	3.6.1.40		Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
EPHAPNAE_00172	CDS	1107	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
EPHAPNAE_00173	CDS	486				hypothetical protein
EPHAPNAE_00174	CDS	1182				hypothetical protein
EPHAPNAE_00175	CDS	378	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
EPHAPNAE_00176	CDS	516				hypothetical protein
EPHAPNAE_00177	CDS	627				hypothetical protein
EPHAPNAE_00178	CDS	1017	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
EPHAPNAE_00179	CDS	789				hypothetical protein
EPHAPNAE_00180	CDS	498				hypothetical protein
EPHAPNAE_00181	CDS	768	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
EPHAPNAE_00182	CDS	1359				hypothetical protein
EPHAPNAE_00183	CDS	1920				hypothetical protein
EPHAPNAE_00184	CDS	417				hypothetical protein
EPHAPNAE_00185	CDS	468				hypothetical protein
EPHAPNAE_00186	CDS	1083	prfA		COG0216	Peptide chain release factor 1
EPHAPNAE_00187	CDS	741	zupT_1		COG0428	Zinc transporter ZupT
EPHAPNAE_00188	CDS	1056	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
EPHAPNAE_00189	CDS	480	ywle	3.9.1.2		Protein-arginine-phosphatase
EPHAPNAE_00190	CDS	450	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
EPHAPNAE_00191	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
EPHAPNAE_00192	CDS	525	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
EPHAPNAE_00193	CDS	1131	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
EPHAPNAE_00194	CDS	1155	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
EPHAPNAE_00195	CDS	756	atpB		COG0356	ATP synthase subunit a
EPHAPNAE_00196	CDS	222	atpE_1		COG0636	ATP synthase subunit c
EPHAPNAE_00197	CDS	546	atpF			ATP synthase subunit b, sodium ion specific
EPHAPNAE_00198	CDS	567	atpH			ATP synthase subunit delta
EPHAPNAE_00199	CDS	1521	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
EPHAPNAE_00200	CDS	888	atpG		COG0224	ATP synthase gamma chain, sodium ion specific
EPHAPNAE_00201	CDS	1395	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
EPHAPNAE_00202	CDS	408	atpC		COG0355	ATP synthase epsilon chain
EPHAPNAE_00203	CDS	1755				hypothetical protein
EPHAPNAE_00204	CDS	4887				hypothetical protein
EPHAPNAE_00205	CDS	3831				hypothetical protein
EPHAPNAE_00206	CDS	861				hypothetical protein
EPHAPNAE_00207	CDS	753				hypothetical protein
EPHAPNAE_00208	CDS	1269	murAA_1	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
EPHAPNAE_00209	CDS	1005			COG2385	putative protein
EPHAPNAE_00210	CDS	921				hypothetical protein
EPHAPNAE_00211	CDS	264	spoIIID			Stage III sporulation protein D
EPHAPNAE_00212	CDS	1035	mreB_1		COG1077	Cell shape-determining protein MreB
EPHAPNAE_00213	CDS	780	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
EPHAPNAE_00214	CDS	801	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
EPHAPNAE_00215	CDS	351				hypothetical protein
EPHAPNAE_00216	CDS	1149				hypothetical protein
EPHAPNAE_00217	CDS	351	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
EPHAPNAE_00218	CDS	441	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
EPHAPNAE_00219	CDS	1410	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
EPHAPNAE_00220	CDS	819	purR_1		COG0503	Pur operon repressor
EPHAPNAE_00221	CDS	285	spoVG		COG2088	Putative septation protein SpoVG
EPHAPNAE_00222	CDS	1386	glmU			Bifunctional protein GlmU
EPHAPNAE_00223	CDS	963	prs_1	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
EPHAPNAE_00224	CDS	570	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
EPHAPNAE_00225	CDS	3537	mfd	3.6.4.-		Transcription-repair-coupling factor
EPHAPNAE_00226	CDS	1095	prsA_1	5.2.1.8		Foldase protein PrsA
EPHAPNAE_00227	CDS	99				hypothetical protein
EPHAPNAE_00228	CDS	615	rhaR_1			HTH-type transcriptional activator RhaR
EPHAPNAE_00229	CDS	435				hypothetical protein
EPHAPNAE_00230	CDS	1539	murJ_1		COG0728	Lipid II flippase MurJ
EPHAPNAE_00231	CDS	1125	bshA_1	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
EPHAPNAE_00232	CDS	1287				hypothetical protein
EPHAPNAE_00233	CDS	693	neuA	2.7.7.43		N-acylneuraminate cytidylyltransferase
EPHAPNAE_00234	CDS	1176	legG	3.2.1.184	COG0381	GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolyzing)
EPHAPNAE_00235	CDS	993	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
EPHAPNAE_00236	CDS	645	lpxD	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
EPHAPNAE_00237	CDS	1047	cugP_1	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
EPHAPNAE_00238	CDS	1170	per	2.6.1.102	COG0399	GDP-perosamine synthase
EPHAPNAE_00239	CDS	981	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
EPHAPNAE_00240	CDS	1218				hypothetical protein
EPHAPNAE_00241	CDS	927	ddl_1	6.3.2.4		D-alanine--D-alanine ligase
EPHAPNAE_00242	CDS	609	wecA	2.7.8.40		UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
EPHAPNAE_00243	CDS	828				hypothetical protein
EPHAPNAE_00244	CDS	1824	pglF_1	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
EPHAPNAE_00245	CDS	333				hypothetical protein
EPHAPNAE_00246	CDS	672	ywqC		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
EPHAPNAE_00247	CDS	750	ywqD	2.7.10.2	COG0489	Tyrosine-protein kinase YwqD
EPHAPNAE_00248	CDS	711	ywqE_1	3.1.3.48	COG4464	Tyrosine-protein phosphatase YwqE
EPHAPNAE_00249	CDS	552	spoVT		COG2002	Stage V sporulation protein T
EPHAPNAE_00250	CDS	786	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
EPHAPNAE_00251	CDS	276	hup_1			DNA-binding protein HU
EPHAPNAE_00252	CDS	240				hypothetical protein
EPHAPNAE_00253	CDS	291	yabP			Spore protein YabP
EPHAPNAE_00254	CDS	510				hypothetical protein
EPHAPNAE_00255	CDS	282	ftsL_1			Cell division protein FtsL
EPHAPNAE_00256	CDS	423	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
EPHAPNAE_00257	tRNA	90				tRNA-Leu(taa)
EPHAPNAE_00258	tRNA	76				tRNA-Met(cat)
EPHAPNAE_00259	CDS	1257	mcpC_1		COG0840	Methyl-accepting chemotaxis protein McpC
EPHAPNAE_00260	CDS	1701	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
EPHAPNAE_00261	CDS	405				hypothetical protein
EPHAPNAE_00262	CDS	2595		7.2.2.10		Calcium-transporting ATPase 1
EPHAPNAE_00263	CDS	561				hypothetical protein
EPHAPNAE_00264	CDS	390				hypothetical protein
EPHAPNAE_00265	CDS	654				hypothetical protein
EPHAPNAE_00266	CDS	93				hypothetical protein
EPHAPNAE_00267	CDS	735				hypothetical protein
EPHAPNAE_00268	CDS	471				hypothetical protein
EPHAPNAE_00269	CDS	141				hypothetical protein
EPHAPNAE_00270	CDS	258				hypothetical protein
EPHAPNAE_00271	CDS	162				hypothetical protein
EPHAPNAE_00272	CDS	270				hypothetical protein
EPHAPNAE_00273	CDS	216				hypothetical protein
EPHAPNAE_00274	CDS	423				hypothetical protein
EPHAPNAE_00275	CDS	669				hypothetical protein
EPHAPNAE_00276	CDS	1431				hypothetical protein
EPHAPNAE_00277	CDS	609	atoS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
EPHAPNAE_00278	CDS	534				hypothetical protein
EPHAPNAE_00279	CDS	1086				hypothetical protein
EPHAPNAE_00280	CDS	2238	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
EPHAPNAE_00281	tRNA	77				tRNA-Met(cat)
EPHAPNAE_00282	tRNA	75				tRNA-Glu(ttc)
EPHAPNAE_00283	tRNA	76				tRNA-Val(tac)
EPHAPNAE_00284	CDS	2397	spoIIE	3.1.3.16	COG2208	Stage II sporulation protein E
EPHAPNAE_00285	CDS	342				hypothetical protein
EPHAPNAE_00286	CDS	684				hypothetical protein
EPHAPNAE_00287	tRNA	75				tRNA-Arg(ccg)
EPHAPNAE_00288	CDS	435				hypothetical protein
EPHAPNAE_00289	CDS	969	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
EPHAPNAE_00290	CDS	1104	ftsA_1			Cell division protein FtsA
EPHAPNAE_00291	CDS	504		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
EPHAPNAE_00292	CDS	1554	spoVB		COG2244	Stage V sporulation protein B
EPHAPNAE_00293	CDS	171				hypothetical protein
EPHAPNAE_00294	CDS	1497	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
EPHAPNAE_00295	CDS	906		2.4.2.45	COG0382	Decaprenyl-phosphate phosphoribosyltransferase
EPHAPNAE_00296	CDS	537	lacA	2.3.1.18	COG0110	Galactoside O-acetyltransferase
EPHAPNAE_00297	CDS	1104	bshA_2	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
EPHAPNAE_00298	CDS	498				hypothetical protein
EPHAPNAE_00299	CDS	1599				hypothetical protein
EPHAPNAE_00300	CDS	633				hypothetical protein
EPHAPNAE_00301	CDS	1548	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
EPHAPNAE_00302	CDS	1176	alr1	5.1.1.1	COG0787	Alanine racemase 1
EPHAPNAE_00303	CDS	288				hypothetical protein
EPHAPNAE_00304	CDS	351	ndoA	3.1.27.-	COG2337	Endoribonuclease EndoA
EPHAPNAE_00305	CDS	498				hypothetical protein
EPHAPNAE_00306	CDS	750	tagA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
EPHAPNAE_00307	CDS	2238	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EPHAPNAE_00308	CDS	906				hypothetical protein
EPHAPNAE_00309	CDS	846	aptA_2	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
EPHAPNAE_00310	CDS	936	aptB_2	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
EPHAPNAE_00311	CDS	1110	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EPHAPNAE_00312	CDS	723				hypothetical protein
EPHAPNAE_00313	CDS	1422				hypothetical protein
EPHAPNAE_00314	CDS	1479				hypothetical protein
EPHAPNAE_00315	CDS	1110				hypothetical protein
EPHAPNAE_00316	CDS	1182				hypothetical protein
EPHAPNAE_00317	CDS	720				hypothetical protein
EPHAPNAE_00318	CDS	1665	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
EPHAPNAE_00319	CDS	1668	ilvB_2	2.2.1.6	COG0028	Acetolactate synthase large subunit
EPHAPNAE_00320	CDS	150	rpmG		COG0267	50S ribosomal protein L33
EPHAPNAE_00321	CDS	243	secE			Protein translocase subunit SecE
EPHAPNAE_00322	CDS	534	nusG_1			Transcription termination/antitermination protein NusG
EPHAPNAE_00323	CDS	426	rplK		COG0080	50S ribosomal protein L11
EPHAPNAE_00324	CDS	696	rplA			50S ribosomal protein L1
EPHAPNAE_00325	CDS	537	rplJ		COG0244	50S ribosomal protein L10
EPHAPNAE_00326	CDS	390	rplL			50S ribosomal protein L7/L12
EPHAPNAE_00327	CDS	3753	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
EPHAPNAE_00328	CDS	3498	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
EPHAPNAE_00329	CDS	240	rplGB		COG1358	Ribosome-associated protein L7Ae-like protein
EPHAPNAE_00330	CDS	429	rpsL		COG0048	30S ribosomal protein S12
EPHAPNAE_00331	CDS	471	rpsG			30S ribosomal protein S7
EPHAPNAE_00332	CDS	2094	fusA_1		COG0480	Elongation factor G
EPHAPNAE_00333	CDS	1203	tuf		COG0050	Elongation factor Tu
EPHAPNAE_00334	CDS	555	sigW		COG1595	ECF RNA polymerase sigma factor SigW
EPHAPNAE_00335	CDS	603				hypothetical protein
EPHAPNAE_00336	CDS	375				hypothetical protein
EPHAPNAE_00337	CDS	840				hypothetical protein
EPHAPNAE_00338	CDS	270	crh_1		COG1925	HPr-like protein Crh
EPHAPNAE_00339	CDS	1755	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
EPHAPNAE_00340	CDS	1878	uvrC		COG0322	UvrABC system protein C
EPHAPNAE_00341	CDS	708				hypothetical protein
EPHAPNAE_00342	CDS	1287	tig	5.2.1.8	COG0544	Trigger factor
EPHAPNAE_00343	CDS	585	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
EPHAPNAE_00344	CDS	1296	clpX_1		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
EPHAPNAE_00345	CDS	1677	lon2	3.4.21.53	COG1067	Lon protease 2
EPHAPNAE_00346	CDS	1020	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
EPHAPNAE_00347	CDS	687	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
EPHAPNAE_00348	CDS	324				hypothetical protein
EPHAPNAE_00349	CDS	471				hypothetical protein
EPHAPNAE_00350	CDS	849	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
