locus_tag	ftype	length_bp	gene	EC_number	COG	product
NAHKMHOG_00055	CDS	645	trmR_1	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
NAHKMHOG_00056	CDS	1572				hypothetical protein
NAHKMHOG_00057	CDS	993				hypothetical protein
NAHKMHOG_00058	CDS	492				hypothetical protein
NAHKMHOG_00059	CDS	1146	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit gamma/tau
NAHKMHOG_00060	CDS	1875	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
NAHKMHOG_00061	CDS	603	epsL	2.-.-.-	COG2148	putative sugar transferase EpsL
NAHKMHOG_00062	CDS	1134	epsN	2.6.1.-	COG0399	Putative pyridoxal phosphate-dependent aminotransferase EpsN
NAHKMHOG_00063	CDS	1155	tagO_1	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
NAHKMHOG_00064	rRNA	95				5S ribosomal RNA
NAHKMHOG_00065	rRNA	2891				23S ribosomal RNA
NAHKMHOG_00066	rRNA	1519				16S ribosomal RNA
NAHKMHOG_00067	tRNA	75				tRNA-Arg(acg)
NAHKMHOG_00068	CDS	738				hypothetical protein
NAHKMHOG_00069	CDS	783	paaG	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
NAHKMHOG_00070	CDS	621				hypothetical protein
NAHKMHOG_00071	CDS	1452	rpoN		COG1508	RNA polymerase sigma-54 factor
NAHKMHOG_00072	CDS	1452	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
NAHKMHOG_00073	CDS	1512	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
NAHKMHOG_00074	CDS	1299				hypothetical protein
NAHKMHOG_00075	CDS	468				hypothetical protein
NAHKMHOG_00076	CDS	633				hypothetical protein
NAHKMHOG_00077	CDS	330				hypothetical protein
NAHKMHOG_00078	CDS	816	tolQ_1			Tol-Pal system protein TolQ
NAHKMHOG_00079	tRNA	89				tRNA-Ser(gga)
NAHKMHOG_00080	CDS	1077	ansA	3.5.1.1	COG0252	L-asparaginase 1
NAHKMHOG_00081	CDS	777	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
NAHKMHOG_00082	CDS	1104				hypothetical protein
NAHKMHOG_00083	CDS	627	pgdA	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
NAHKMHOG_00084	CDS	1212				hypothetical protein
NAHKMHOG_00085	CDS	252				hypothetical protein
NAHKMHOG_00086	CDS	1119				hypothetical protein
NAHKMHOG_00087	CDS	570	ruvC	3.1.22.4		Crossover junction endodeoxyribonuclease RuvC
NAHKMHOG_00088	CDS	1050	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
NAHKMHOG_00089	CDS	405	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
NAHKMHOG_00090	CDS	327	erpA_1		COG0316	Iron-sulfur cluster insertion protein ErpA
NAHKMHOG_00091	CDS	1095	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
NAHKMHOG_00092	CDS	714	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
NAHKMHOG_00093	CDS	1122	bioF_1	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase 2
NAHKMHOG_00094	CDS	603	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
NAHKMHOG_00095	CDS	1134				hypothetical protein
NAHKMHOG_00096	CDS	327	ypjD		COG1694	putative protein YpjD
NAHKMHOG_00097	CDS	1509	modF		COG1119	ABC transporter ATP-binding protein ModF
NAHKMHOG_00098	CDS	453	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
NAHKMHOG_00099	CDS	1185				hypothetical protein
NAHKMHOG_00100	CDS	720				hypothetical protein
NAHKMHOG_00101	CDS	612				hypothetical protein
NAHKMHOG_00102	CDS	432				hypothetical protein
NAHKMHOG_00103	CDS	522				hypothetical protein
NAHKMHOG_00104	CDS	321	erpA_2		COG0316	Iron-sulfur cluster insertion protein ErpA
NAHKMHOG_00105	CDS	501				hypothetical protein
NAHKMHOG_00106	CDS	462				hypothetical protein
NAHKMHOG_00107	CDS	366	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
NAHKMHOG_00108	CDS	885				hypothetical protein
NAHKMHOG_00109	CDS	921	pkwA	2.7.11.1		putative serine/threonine-protein kinase PkwA
NAHKMHOG_00110	CDS	630				hypothetical protein
NAHKMHOG_00111	CDS	585				hypothetical protein
NAHKMHOG_00112	CDS	852				hypothetical protein
NAHKMHOG_00113	CDS	1626	pccB_1	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
NAHKMHOG_00114	CDS	801	amiA	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiA
NAHKMHOG_00115	CDS	2763	lptD_1			LPS-assembly protein LptD
NAHKMHOG_00116	CDS	1218	arcA	3.5.3.6		Arginine deiminase
NAHKMHOG_00117	CDS	2061	pepO	3.4.24.-	COG3590	Neutral endopeptidase
NAHKMHOG_00118	CDS	1719	lysS	6.1.1.6		Lysine--tRNA ligase
NAHKMHOG_00119	CDS	1197				hypothetical protein
NAHKMHOG_00120	CDS	1104	kdsA_1	2.5.1.55		2-dehydro-3-deoxyphosphooctonate aldolase
NAHKMHOG_00121	CDS	1038	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
NAHKMHOG_00122	CDS	1218	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
NAHKMHOG_00123	CDS	840	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
NAHKMHOG_00124	CDS	1161	dapL_2	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
NAHKMHOG_00125	CDS	849	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
NAHKMHOG_00126	CDS	768	btuF			Vitamin B12-binding protein
NAHKMHOG_00127	CDS	237				hypothetical protein
NAHKMHOG_00128	CDS	96				hypothetical protein
NAHKMHOG_00129	CDS	483				hypothetical protein
NAHKMHOG_00130	CDS	1641	nfdA	3.5.1.91		N-substituted formamide deformylase
NAHKMHOG_00131	CDS	714				hypothetical protein
NAHKMHOG_00132	CDS	1272	hemA_1	1.2.1.70	COG0373	Glutamyl-tRNA reductase
NAHKMHOG_00133	CDS	1563				hypothetical protein
NAHKMHOG_00134	CDS	516				hypothetical protein
NAHKMHOG_00135	CDS	1008				hypothetical protein
NAHKMHOG_00136	CDS	459				hypothetical protein
NAHKMHOG_00137	CDS	1482	proS	6.1.1.15	COG0442	Proline--tRNA ligase
NAHKMHOG_00138	CDS	1314				hypothetical protein
NAHKMHOG_00139	CDS	1476				hypothetical protein
NAHKMHOG_00140	CDS	531	aroK	2.7.1.71	COG0703	Shikimate kinase
NAHKMHOG_00141	CDS	1092				hypothetical protein
NAHKMHOG_00142	CDS	552				hypothetical protein
NAHKMHOG_00143	CDS	885	folP	2.5.1.15	COG0294	Dihydropteroate synthase
NAHKMHOG_00144	CDS	867	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
NAHKMHOG_00145	CDS	1194	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
NAHKMHOG_00146	CDS	978				putative epimerase/dehydratase
NAHKMHOG_00147	CDS	486				hypothetical protein
NAHKMHOG_00148	CDS	357	yffB		COG1393	Protein YffB
NAHKMHOG_00149	CDS	1038				hypothetical protein
NAHKMHOG_00150	CDS	1290	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
NAHKMHOG_00151	CDS	1674				hypothetical protein
NAHKMHOG_00152	CDS	1530	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
NAHKMHOG_00153	CDS	1413		3.2.1.-		Glycosyl hydrolase family 109 protein 1
NAHKMHOG_00154	CDS	984				hypothetical protein
NAHKMHOG_00155	CDS	825	gatY	4.1.2.40		D-tagatose-1,6-bisphosphate aldolase subunit GatY
NAHKMHOG_00156	CDS	945	kdgK_1	2.7.1.45		2-dehydro-3-deoxygluconokinase
NAHKMHOG_00157	CDS	924	lacC	2.7.1.144		Tagatose-6-phosphate kinase
NAHKMHOG_00158	CDS	1173	agaS	3.5.99.-	COG2222	D-galactosamine-6-phosphate deaminase AgaS
NAHKMHOG_00159	CDS	1068	ysdC_1	3.4.11.-	COG1363	Putative aminopeptidase YsdC
NAHKMHOG_00160	CDS	1584	pccB_2	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
NAHKMHOG_00161	CDS	966	ppx1_1	3.6.1.11	COG0248	Exopolyphosphatase 1
NAHKMHOG_00162	CDS	1077	yjmC	1.1.1.-	COG2055	putative oxidoreductase YjmC
NAHKMHOG_00163	CDS	495				hypothetical protein
NAHKMHOG_00164	CDS	1071	algA_1		COG0662	Alginate biosynthesis protein AlgA
NAHKMHOG_00165	CDS	969	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
NAHKMHOG_00166	CDS	2178	recQ_1	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
NAHKMHOG_00167	CDS	1293	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
NAHKMHOG_00168	CDS	1398				hypothetical protein
NAHKMHOG_00169	CDS	483				hypothetical protein
NAHKMHOG_00170	CDS	3993				hypothetical protein
NAHKMHOG_00171	CDS	813		1.-.-.-		putative oxidoreductase
NAHKMHOG_00172	CDS	1404	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
NAHKMHOG_00173	CDS	375				hypothetical protein
NAHKMHOG_00174	CDS	4014				hypothetical protein
NAHKMHOG_00175	CDS	5841				hypothetical protein
NAHKMHOG_00176	CDS	1602				hypothetical protein
NAHKMHOG_00177	CDS	2325	pal_1			Peptidoglycan-associated lipoprotein
NAHKMHOG_00178	CDS	969				hypothetical protein
NAHKMHOG_00179	CDS	396			COG0537	putative HIT-like protein
NAHKMHOG_00180	CDS	474	greA_1		COG0782	Transcription elongation factor GreA
NAHKMHOG_00181	CDS	936		1.1.1.81	COG0111	Hydroxypyruvate reductase
NAHKMHOG_00182	CDS	1368	mgtE		COG2239	Magnesium transporter MgtE
NAHKMHOG_00183	CDS	783	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
NAHKMHOG_00184	CDS	1437	pepA	3.4.11.10		cytosol aminopeptidase
NAHKMHOG_00185	CDS	1023	pdxA	1.1.1.262		4-hydroxythreonine-4-phosphate dehydrogenase
NAHKMHOG_00186	CDS	567				hypothetical protein
NAHKMHOG_00187	CDS	192	rpmF			50S ribosomal protein L32
NAHKMHOG_00188	CDS	999	fabH_1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
NAHKMHOG_00189	CDS	564	efp		COG0231	Elongation factor P
NAHKMHOG_00190	CDS	486	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
NAHKMHOG_00191	CDS	1350	accC	6.3.4.14	COG0439	Biotin carboxylase
NAHKMHOG_00192	CDS	618				hypothetical protein
NAHKMHOG_00193	CDS	963				hypothetical protein
NAHKMHOG_00194	CDS	651				hypothetical protein
NAHKMHOG_00195	CDS	1158	atoC_1		COG2204	Regulatory protein AtoC
NAHKMHOG_00196	CDS	120				hypothetical protein
NAHKMHOG_00197	CDS	1005				hypothetical protein
NAHKMHOG_00198	CDS	675				hypothetical protein
NAHKMHOG_00199	CDS	2415	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
NAHKMHOG_00200	CDS	1119	ald_1	1.4.1.1	COG0686	Alanine dehydrogenase
NAHKMHOG_00201	CDS	1527	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
NAHKMHOG_00202	CDS	879	hcaR			Hca operon transcriptional activator HcaR
NAHKMHOG_00203	CDS	1935				hypothetical protein
NAHKMHOG_00204	CDS	795				hypothetical protein
NAHKMHOG_00205	CDS	762	srlR		COG1349	Glucitol operon repressor
NAHKMHOG_00206	CDS	897				IS982 family transposase IS195
NAHKMHOG_00207	CDS	750				hypothetical protein
NAHKMHOG_00208	CDS	1089				hypothetical protein
NAHKMHOG_00209	CDS	945				hypothetical protein
NAHKMHOG_00210	CDS	468				hypothetical protein
NAHKMHOG_00211	CDS	1248				hypothetical protein
NAHKMHOG_00212	CDS	315				hypothetical protein
NAHKMHOG_00213	CDS	654	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
NAHKMHOG_00214	CDS	840	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
NAHKMHOG_00215	CDS	639	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
NAHKMHOG_00216	CDS	801	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
NAHKMHOG_00217	CDS	1038				hypothetical protein
NAHKMHOG_00218	CDS	102				hypothetical protein
NAHKMHOG_00219	CDS	879	cysM	2.5.1.47	COG0031	Cysteine synthase B
NAHKMHOG_00220	CDS	843	lpxD_1	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
NAHKMHOG_00221	CDS	573				hypothetical protein
NAHKMHOG_00222	CDS	288				hypothetical protein
NAHKMHOG_00223	CDS	1278	eno	4.2.1.11	COG0148	Enolase
NAHKMHOG_00224	CDS	1095	carA	6.3.5.5		Carbamoyl-phosphate synthase small chain
NAHKMHOG_00225	CDS	624				hypothetical protein
NAHKMHOG_00226	CDS	990	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
NAHKMHOG_00227	CDS	603	rpsD			30S ribosomal protein S4
NAHKMHOG_00228	CDS	399	rpsK			30S ribosomal protein S11
NAHKMHOG_00229	CDS	378	rpsM		COG0099	30S ribosomal protein S13
NAHKMHOG_00230	CDS	117				hypothetical protein
NAHKMHOG_00231	CDS	219	infA			Translation initiation factor IF-1
NAHKMHOG_00232	CDS	774	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
NAHKMHOG_00233	CDS	1317	secY		COG0201	Protein translocase subunit SecY
NAHKMHOG_00234	CDS	447	rplO		COG0200	50S ribosomal protein L15
NAHKMHOG_00235	CDS	180	rpmD		COG1841	50S ribosomal protein L30
NAHKMHOG_00236	CDS	519	rpsE			30S ribosomal protein S5
NAHKMHOG_00237	CDS	351	rplR			50S ribosomal protein L18
NAHKMHOG_00238	CDS	558	rplF		COG0097	50S ribosomal protein L6
NAHKMHOG_00239	CDS	396	rpsH		COG0096	30S ribosomal protein S8
NAHKMHOG_00240	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
NAHKMHOG_00241	CDS	561	rplE			50S ribosomal protein L5
NAHKMHOG_00242	CDS	345	rplX		COG0198	50S ribosomal protein L24
NAHKMHOG_00243	CDS	369	rplN			50S ribosomal protein L14
NAHKMHOG_00244	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
NAHKMHOG_00245	CDS	195	rpmC			50S ribosomal protein L29
NAHKMHOG_00246	CDS	420	rplP		COG0197	50S ribosomal protein L16
NAHKMHOG_00247	CDS	729	rpsC		COG0092	30S ribosomal protein S3
NAHKMHOG_00248	CDS	390	rplV		COG0091	50S ribosomal protein L22
NAHKMHOG_00249	CDS	279	rpsS		COG0185	30S ribosomal protein S19
NAHKMHOG_00250	CDS	825	rplB		COG0090	50S ribosomal protein L2
NAHKMHOG_00251	CDS	288	rplW		COG0089	50S ribosomal protein L23
NAHKMHOG_00252	CDS	630	rplD			50S ribosomal protein L4
NAHKMHOG_00253	CDS	633	rplC		COG0087	50S ribosomal protein L3
NAHKMHOG_00254	CDS	306	rpsJ		COG0051	30S ribosomal protein S10
NAHKMHOG_00255	CDS	2121	fusA		COG0480	Elongation factor G
NAHKMHOG_00256	CDS	468	rpsG			30S ribosomal protein S7
NAHKMHOG_00257	CDS	381	rpsL			30S ribosomal protein S12
NAHKMHOG_00258	CDS	330				hypothetical protein
NAHKMHOG_00259	CDS	4314	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
NAHKMHOG_00260	CDS	3876	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
NAHKMHOG_00261	CDS	378	rplL		COG0222	50S ribosomal protein L7/L12
NAHKMHOG_00262	CDS	537	rplJ			50S ribosomal protein L10
NAHKMHOG_00263	CDS	699	rplA			50S ribosomal protein L1
NAHKMHOG_00264	CDS	444	rplK		COG0080	50S ribosomal protein L11
NAHKMHOG_00265	CDS	558	nusG		COG0250	Transcription termination/antitermination protein NusG
NAHKMHOG_00266	CDS	189				hypothetical protein
NAHKMHOG_00267	tRNA	72				tRNA-Trp(cca)
NAHKMHOG_00268	CDS	1188	tuf		COG0050	Elongation factor Tu
NAHKMHOG_00269	tRNA	73				tRNA-Thr(ggt)
NAHKMHOG_00270	tRNA	74				tRNA-Gly(tcc)
NAHKMHOG_00271	tRNA	84				tRNA-Tyr(gta)
NAHKMHOG_00272	CDS	2571				hypothetical protein
NAHKMHOG_00273	CDS	495				hypothetical protein
NAHKMHOG_00274	CDS	711	pyrH	2.7.4.22	COG0528	Uridylate kinase
NAHKMHOG_00275	CDS	561	frr		COG0233	Ribosome-recycling factor
NAHKMHOG_00276	CDS	141				hypothetical protein
NAHKMHOG_00277	CDS	2643				hypothetical protein
NAHKMHOG_00278	CDS	3177				TonB-dependent receptor P26
NAHKMHOG_00279	CDS	1863				hypothetical protein
NAHKMHOG_00280	CDS	3336				hypothetical protein
NAHKMHOG_00281	CDS	1347				hypothetical protein
NAHKMHOG_00282	CDS	567	nadD	2.7.7.18		putative nicotinate-nucleotide adenylyltransferase
NAHKMHOG_00283	CDS	573	gmk	2.7.4.8	COG0194	Guanylate kinase
NAHKMHOG_00284	CDS	273				hypothetical protein
NAHKMHOG_00285	CDS	591	sigH		COG1595	ECF RNA polymerase sigma factor SigH
NAHKMHOG_00286	CDS	837	lpxL	2.3.1.241		Lipid A biosynthesis lauroyltransferase
NAHKMHOG_00287	CDS	114				hypothetical protein
NAHKMHOG_00288	CDS	408				hypothetical protein
NAHKMHOG_00289	CDS	108				hypothetical protein
NAHKMHOG_00290	CDS	2259	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
NAHKMHOG_00291	CDS	669				hypothetical protein
NAHKMHOG_00292	CDS	1308	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
NAHKMHOG_00293	CDS	825				hypothetical protein
NAHKMHOG_00294	CDS	849				hypothetical protein
NAHKMHOG_00295	CDS	1125	dnaN			Beta sliding clamp
NAHKMHOG_00296	CDS	1716				hypothetical protein
NAHKMHOG_00297	CDS	723				hypothetical protein
NAHKMHOG_00298	CDS	918	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NAHKMHOG_00299	CDS	774		1.-.-.-		putative oxidoreductase
NAHKMHOG_00300	CDS	1299	scmP_1	3.5.1.-	COG1473	N-acetylcysteine deacetylase
NAHKMHOG_00301	CDS	669	prmB	1.18.1.-	COG0543	Propane 2-monooxygenase, reductase component
NAHKMHOG_00302	CDS	849	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
NAHKMHOG_00303	CDS	525		1.6.5.7		2-hydroxy-1,4-benzoquinone reductase
NAHKMHOG_00304	CDS	1605	ftsZ			Cell division protein FtsZ
NAHKMHOG_00305	CDS	1302	ftsA		COG0849	Cell division protein FtsA
NAHKMHOG_00306	CDS	765				hypothetical protein
NAHKMHOG_00307	CDS	1398	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
NAHKMHOG_00308	CDS	1083	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
NAHKMHOG_00309	CDS	1170	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
NAHKMHOG_00310	CDS	1350	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
NAHKMHOG_00311	CDS	1212	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
NAHKMHOG_00312	CDS	1464	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
NAHKMHOG_00313	CDS	2112	spoVD		COG0768	Stage V sporulation protein D
NAHKMHOG_00314	CDS	402				hypothetical protein
NAHKMHOG_00315	CDS	909	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
NAHKMHOG_00316	CDS	453	mraZ			Transcriptional regulator MraZ
NAHKMHOG_00317	CDS	975	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
NAHKMHOG_00318	CDS	924				hypothetical protein
NAHKMHOG_00319	CDS	1701	plsB	2.3.1.15		Glycerol-3-phosphate acyltransferase
NAHKMHOG_00320	CDS	1065	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
NAHKMHOG_00321	CDS	894	gnl_1	3.1.1.17		Gluconolactonase
NAHKMHOG_00322	CDS	1095				hypothetical protein
NAHKMHOG_00323	CDS	318				hypothetical protein
NAHKMHOG_00324	CDS	1827				hypothetical protein
NAHKMHOG_00325	CDS	1578				hypothetical protein
NAHKMHOG_00326	CDS	666				hypothetical protein
NAHKMHOG_00327	CDS	204				hypothetical protein
NAHKMHOG_00328	CDS	813				hypothetical protein
NAHKMHOG_00329	CDS	1587				hypothetical protein
NAHKMHOG_00330	CDS	1233	htpX	3.4.24.-		Protease HtpX
NAHKMHOG_00331	CDS	1050				hypothetical protein
NAHKMHOG_00332	CDS	5631				hypothetical protein
NAHKMHOG_00333	CDS	753	yaaA		COG3022	Peroxide stress resistance protein YaaA
NAHKMHOG_00334	CDS	363	rlpA_1	4.2.2.-	COG0797	Endolytic peptidoglycan transglycosylase RlpA
NAHKMHOG_00335	CDS	1200	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
NAHKMHOG_00336	CDS	963	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
NAHKMHOG_00337	CDS	696	cpoB_1			Cell division coordinator CpoB
NAHKMHOG_00338	CDS	552				hypothetical protein
NAHKMHOG_00339	CDS	582				hypothetical protein
NAHKMHOG_00340	CDS	1923	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
NAHKMHOG_00341	CDS	777	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
NAHKMHOG_00342	CDS	1959				hypothetical protein
NAHKMHOG_00343	CDS	543				hypothetical protein
NAHKMHOG_00344	CDS	441		2.3.1.-		Acetyltransferase
NAHKMHOG_00345	CDS	993			COG1702	PhoH-like protein
NAHKMHOG_00346	CDS	780	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
NAHKMHOG_00347	tRNA	85				tRNA-Leu(caa)
NAHKMHOG_00348	CDS	1341	resA_1			Thiol-disulfide oxidoreductase ResA
NAHKMHOG_00349	CDS	846				hypothetical protein
NAHKMHOG_00350	CDS	5028				hypothetical protein
NAHKMHOG_00351	CDS	1134				hypothetical protein
NAHKMHOG_00352	CDS	330				hypothetical protein
NAHKMHOG_00353	CDS	1908				hypothetical protein
NAHKMHOG_00354	CDS	1401		3.1.-.-	COG1236	Ribonuclease
NAHKMHOG_00355	CDS	483				hypothetical protein
NAHKMHOG_00356	CDS	570	sigW_1		COG1595	ECF RNA polymerase sigma factor SigW
NAHKMHOG_00357	CDS	786				hypothetical protein
