locus_tag	ftype	length_bp	gene	EC_number	COG	product
OLKNIBID_00177	CDS	216				hypothetical protein
OLKNIBID_00178	CDS	1095				hypothetical protein
OLKNIBID_00179	CDS	1893	ltaS2_2		COG1368	Lipoteichoic acid synthase 2
OLKNIBID_00180	CDS	1137				hypothetical protein
OLKNIBID_00181	CDS	351				hypothetical protein
OLKNIBID_00182	CDS	198				hypothetical protein
OLKNIBID_00183	CDS	1377	argH	4.3.2.1	COG0165	Argininosuccinate lyase
OLKNIBID_00184	CDS	1218	argG	6.3.4.5	COG0137	Argininosuccinate synthase
OLKNIBID_00185	CDS	489	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
OLKNIBID_00186	CDS	609	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
OLKNIBID_00187	CDS	993	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
OLKNIBID_00188	CDS	546	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
OLKNIBID_00189	CDS	1104	ftsA_1			Cell division protein FtsA
OLKNIBID_00190	CDS	2847				hypothetical protein
OLKNIBID_00191	CDS	1065	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
OLKNIBID_00192	CDS	1173	gerM		COG5401	Spore germination protein GerM
OLKNIBID_00193	CDS	792	rph	2.7.7.56	COG0689	Ribonuclease PH
OLKNIBID_00194	CDS	600	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
OLKNIBID_00195	CDS	1803				hypothetical protein
OLKNIBID_00196	CDS	1800				hypothetical protein
OLKNIBID_00197	CDS	1071			COG2826	IS30 family transposase ISCth3
OLKNIBID_00198	tRNA	74				tRNA-Gly(tcc)
OLKNIBID_00199	tRNA	77				tRNA-Arg(tct)
OLKNIBID_00200	CDS	1185				hypothetical protein
OLKNIBID_00201	CDS	384				hypothetical protein
OLKNIBID_00202	CDS	147				hypothetical protein
OLKNIBID_00203	CDS	294				hypothetical protein
OLKNIBID_00204	CDS	2094	glnA_1	6.3.1.2		Glutamine synthetase
OLKNIBID_00205	CDS	1092	purF_1	2.4.2.14		Amidophosphoribosyltransferase
OLKNIBID_00206	CDS	1506	cutD	1.97.1.-		Choline trimethylamine-lyase activating enzyme
OLKNIBID_00207	CDS	429	cooF		COG1142	Iron-sulfur protein
OLKNIBID_00208	CDS	1236	padH	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit epsilon
OLKNIBID_00209	CDS	723				hypothetical protein
OLKNIBID_00210	CDS	1323	glnA_2	6.3.1.2	COG0174	Glutamine synthetase
OLKNIBID_00211	CDS	573				hypothetical protein
OLKNIBID_00212	CDS	288				hypothetical protein
OLKNIBID_00213	CDS	1959				hypothetical protein
OLKNIBID_00214	CDS	2232	rep	3.6.4.12		ATP-dependent DNA helicase Rep
OLKNIBID_00215	CDS	834				hypothetical protein
OLKNIBID_00216	CDS	2292				hypothetical protein
OLKNIBID_00217	CDS	309	wfgD	2.4.1.305		UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-glucosyltransferase WfgD
OLKNIBID_00218	CDS	1062	exuR_1		COG1609	putative HTH-type transcriptional repressor ExuR
OLKNIBID_00219	CDS	1005	licB	3.2.1.73	COG2273	Beta-glucanase
OLKNIBID_00220	CDS	192				hypothetical protein
OLKNIBID_00221	CDS	1416	bglA_1	3.2.1.21	COG2723	Beta-glucosidase A
OLKNIBID_00222	CDS	774				hypothetical protein
OLKNIBID_00223	CDS	1020	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
OLKNIBID_00224	CDS	2388	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
OLKNIBID_00225	CDS	225				hypothetical protein
OLKNIBID_00226	CDS	1347	pgiB	5.3.1.9		Glucose-6-phosphate isomerase B
OLKNIBID_00227	CDS	807	ypbG_1		COG1408	putative protein YpbG
OLKNIBID_00228	CDS	165				hypothetical protein
OLKNIBID_00229	tRNA	84				tRNA-Leu(tag)
OLKNIBID_00230	CDS	474				hypothetical protein
OLKNIBID_00231	CDS	948				IS982 family transposase ISCth1
OLKNIBID_00232	CDS	126				hypothetical protein
OLKNIBID_00233	CDS	345				hypothetical protein
OLKNIBID_00234	CDS	276				hypothetical protein
OLKNIBID_00235	CDS	438				hypothetical protein
OLKNIBID_00236	CDS	267				hypothetical protein
OLKNIBID_00237	CDS	351				hypothetical protein
OLKNIBID_00238	CDS	129				hypothetical protein
OLKNIBID_00239	CDS	408				hypothetical protein
OLKNIBID_00240	CDS	345				hypothetical protein
OLKNIBID_00241	CDS	441				hypothetical protein
OLKNIBID_00242	CDS	1020	wbgU_1	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
OLKNIBID_00243	CDS	1707				hypothetical protein
OLKNIBID_00244	CDS	1338	pqqE_1	1.21.98.4		PqqA peptide cyclase
OLKNIBID_00245	CDS	996				hypothetical protein
OLKNIBID_00246	CDS	591				hypothetical protein
OLKNIBID_00247	CDS	2532	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
OLKNIBID_00248	CDS	231	grxC		COG0695	Glutaredoxin 3
OLKNIBID_00249	CDS	1131				hypothetical protein
OLKNIBID_00250	CDS	3156				hypothetical protein
OLKNIBID_00251	CDS	783				hypothetical protein
OLKNIBID_00252	CDS	675				hypothetical protein
OLKNIBID_00253	CDS	900				hypothetical protein
OLKNIBID_00254	CDS	849				hypothetical protein
OLKNIBID_00255	CDS	2124	cadA	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
OLKNIBID_00256	CDS	378	ziaR			Transcriptional repressor SmtB 
OLKNIBID_00257	CDS	2463				hypothetical protein
OLKNIBID_00258	CDS	1806	mutS_1			DNA mismatch repair protein MutS
OLKNIBID_00259	CDS	948				IS982 family transposase ISCth1
OLKNIBID_00260	CDS	2409				hypothetical protein
OLKNIBID_00261	CDS	1191	rtcB	6.5.1.-	COG1690	RNA-splicing ligase RtcB
OLKNIBID_00262	CDS	2541				hypothetical protein
OLKNIBID_00263	CDS	1152				hypothetical protein
OLKNIBID_00264	CDS	990				hypothetical protein
OLKNIBID_00265	CDS	1341				hypothetical protein
OLKNIBID_00266	CDS	624				hypothetical protein
OLKNIBID_00267	CDS	2139	purR_1			HTH-type transcriptional repressor PurR
OLKNIBID_00268	CDS	1053	pilT_1		COG2805	Twitching mobility protein
OLKNIBID_00269	CDS	1410				hypothetical protein
OLKNIBID_00270	CDS	585				hypothetical protein
OLKNIBID_00271	CDS	2124				hypothetical protein
OLKNIBID_00272	CDS	654	ppaX_1	3.6.1.1	COG0546	Pyrophosphatase PpaX
OLKNIBID_00273	CDS	1296	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
OLKNIBID_00274	CDS	372				hypothetical protein
OLKNIBID_00275	CDS	426				hypothetical protein
OLKNIBID_00276	CDS	1122		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
OLKNIBID_00277	CDS	1488				hypothetical protein
OLKNIBID_00278	CDS	2037	rsgI2			Anti-sigma-I factor RsgI2
OLKNIBID_00279	CDS	798	sigI2			RNA polymerase sigma factor SigI2
OLKNIBID_00280	CDS	1434	celA	3.2.1.4		Endoglucanase A
OLKNIBID_00281	CDS	1455				hypothetical protein
OLKNIBID_00282	CDS	927				hypothetical protein
OLKNIBID_00283	CDS	1155	dacF_1	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacF
OLKNIBID_00284	CDS	1605				hypothetical protein
OLKNIBID_00285	CDS	1692				hypothetical protein
OLKNIBID_00286	CDS	2436	cbpA	2.4.1.20	COG3459	Cellobiose phosphorylase
OLKNIBID_00287	CDS	960		1.-.-.-	COG1052	Putative 2-hydroxyacid dehydrogenase
OLKNIBID_00288	CDS	114				hypothetical protein
OLKNIBID_00289	CDS	876	rlmL_1	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
OLKNIBID_00290	CDS	696	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
OLKNIBID_00291	CDS	309				hypothetical protein
OLKNIBID_00292	CDS	1443	glgA_1	2.4.1.21	COG0297	Glycogen synthase
OLKNIBID_00293	CDS	948	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
OLKNIBID_00294	CDS	1359				hypothetical protein
OLKNIBID_00295	CDS	1209	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
OLKNIBID_00296	CDS	108				hypothetical protein
OLKNIBID_00297	CDS	1275	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
OLKNIBID_00298	CDS	3483	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
OLKNIBID_00299	CDS	1110				hypothetical protein
OLKNIBID_00300	CDS	2358	dinG	3.1.-.-		3'-5' exonuclease DinG
OLKNIBID_00301	CDS	1287	hom_1	1.1.1.3	COG0460	Homoserine dehydrogenase
OLKNIBID_00302	CDS	2043				hypothetical protein
OLKNIBID_00303	CDS	1221				IS256 family transposase ISCth5
OLKNIBID_00304	CDS	444				hypothetical protein
OLKNIBID_00305	CDS	249				hypothetical protein
OLKNIBID_00306	CDS	189				hypothetical protein
OLKNIBID_00307	CDS	1119	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
OLKNIBID_00308	CDS	1476				hypothetical protein
OLKNIBID_00309	CDS	384				hypothetical protein
OLKNIBID_00310	CDS	1803				hypothetical protein
OLKNIBID_00311	CDS	1371	yeeO_1		COG0534	putative FMN/FAD exporter YeeO
OLKNIBID_00312	CDS	618				hypothetical protein
OLKNIBID_00313	CDS	765	yjjP		COG2966	Inner membrane protein YjjP
OLKNIBID_00314	CDS	441				hypothetical protein
OLKNIBID_00315	CDS	195				hypothetical protein
OLKNIBID_00316	CDS	447				hypothetical protein
OLKNIBID_00317	CDS	1071			COG2826	IS30 family transposase ISCth3
OLKNIBID_00318	CDS	1986	gyrB_1	5.6.2.2		DNA gyrase subunit B
OLKNIBID_00319	CDS	2184	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
OLKNIBID_00320	CDS	360				hypothetical protein
OLKNIBID_00321	CDS	339				hypothetical protein
OLKNIBID_00322	CDS	1983	uvrB			UvrABC system protein B
OLKNIBID_00323	CDS	1047				hypothetical protein
OLKNIBID_00324	CDS	2829	uvrA			UvrABC system protein A
OLKNIBID_00325	CDS	2412	clpX_1			ATP-dependent Clp protease ATP-binding subunit ClpX
OLKNIBID_00326	CDS	1029				hypothetical protein
OLKNIBID_00327	CDS	1221		2.4.1.-	COG1819	PGL/p-HBAD biosynthesis glycosyltransferase
OLKNIBID_00328	CDS	750	sigI3			RNA polymerase sigma factor SigI3
OLKNIBID_00329	CDS	1935	rsgI3			Anti-sigma-I factor RsgI3
OLKNIBID_00330	CDS	672				hypothetical protein
OLKNIBID_00331	CDS	693				hypothetical protein
OLKNIBID_00332	CDS	645	drdA	4.1.2.-		5-deoxy-D-ribulose 1-phosphate aldolase
OLKNIBID_00333	CDS	1467				hypothetical protein
OLKNIBID_00334	CDS	966				hypothetical protein
OLKNIBID_00335	CDS	1335	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
OLKNIBID_00336	CDS	243				hypothetical protein
OLKNIBID_00337	CDS	2655	valS	6.1.1.9		Valine--tRNA ligase
OLKNIBID_00338	CDS	1938	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
OLKNIBID_00339	CDS	204				hypothetical protein
OLKNIBID_00340	CDS	174				hypothetical protein
OLKNIBID_00341	tRNA	77				tRNA-His(gtg)
OLKNIBID_00342	tRNA	76				tRNA-Gln(ttg)
OLKNIBID_00343	tRNA	76				tRNA-Lys(ttt)
OLKNIBID_00344	CDS	2574				hypothetical protein
OLKNIBID_00345	CDS	1602	prfC			Peptide chain release factor 3
OLKNIBID_00346	CDS	231				hypothetical protein
OLKNIBID_00347	CDS	201				hypothetical protein
OLKNIBID_00348	CDS	837				hypothetical protein
OLKNIBID_00349	CDS	384				hypothetical protein
OLKNIBID_00350	CDS	438			COG2764	putative protein
OLKNIBID_00351	CDS	1674	udk	2.7.1.48		Uridine kinase
OLKNIBID_00352	CDS	354				hypothetical protein
OLKNIBID_00353	CDS	450	spoIIAB_2	2.7.11.1		Anti-sigma F factor
OLKNIBID_00354	CDS	1347	rsxB_3	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
OLKNIBID_00355	CDS	330				hypothetical protein
OLKNIBID_00356	CDS	711				hypothetical protein
OLKNIBID_00357	CDS	498	hndA_1	1.12.1.3	COG1905	NADP-reducing hydrogenase subunit HndA
OLKNIBID_00358	CDS	567	mutL_1			DNA mismatch repair protein MutL
OLKNIBID_00359	CDS	369	hndB	1.12.1.3	COG3411	NADP-reducing hydrogenase subunit HndB
OLKNIBID_00360	CDS	1794	hndC	1.12.1.3	COG1145	NADP-reducing hydrogenase subunit HndC
OLKNIBID_00361	CDS	1749	hndD_1	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
OLKNIBID_00362	CDS	603				hypothetical protein
OLKNIBID_00363	CDS	1173		1.1.1.38		NAD-dependent malic enzyme
OLKNIBID_00364	CDS	957	ldh_1	1.1.1.27	COG0039	L-lactate dehydrogenase
OLKNIBID_00365	CDS	354				hypothetical protein
OLKNIBID_00366	CDS	1248	pfp	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
OLKNIBID_00367	CDS	1071			COG2826	IS30 family transposase ISCth3
OLKNIBID_00368	CDS	930	fba	4.1.2.13		Fructose-bisphosphate aldolase
OLKNIBID_00369	CDS	567	sipS_1	3.4.21.89	COG0681	Signal peptidase I S
OLKNIBID_00370	CDS	1392	prsA_1	5.2.1.8		Foldase protein PrsA
OLKNIBID_00371	CDS	993				hypothetical protein
OLKNIBID_00372	CDS	1116				hypothetical protein
OLKNIBID_00373	CDS	990				hypothetical protein
OLKNIBID_00374	CDS	1179				hypothetical protein
OLKNIBID_00375	CDS	1224				IS256 family transposase ISCth4
OLKNIBID_00376	CDS	2568	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
OLKNIBID_00377	CDS	90				hypothetical protein
OLKNIBID_00378	CDS	534				hypothetical protein
OLKNIBID_00379	CDS	402				hypothetical protein
OLKNIBID_00380	CDS	330	trxA			Thioredoxin 1
OLKNIBID_00381	CDS	567				hypothetical protein
OLKNIBID_00382	CDS	219				hypothetical protein
OLKNIBID_00383	CDS	480				hypothetical protein
OLKNIBID_00384	CDS	1173	dapX	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
OLKNIBID_00385	CDS	696				hypothetical protein
OLKNIBID_00386	CDS	1074	prfB			Peptide chain release factor 2
OLKNIBID_00387	CDS	2778				hypothetical protein
OLKNIBID_00388	CDS	870	proC_1	1.5.1.2		Pyrroline-5-carboxylate reductase
OLKNIBID_00389	CDS	747	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
OLKNIBID_00390	CDS	1224	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
OLKNIBID_00391	CDS	942				hypothetical protein
OLKNIBID_00392	CDS	1224				IS256 family transposase ISCth4
OLKNIBID_00393	CDS	1395	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
