locus_tag	ftype	length_bp	gene	EC_number	COG	product
BALBGJOJ_00106	CDS	1110	wbjC	1.1.1.367		UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase
BALBGJOJ_00107	CDS	1128	wbpI_1	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
BALBGJOJ_00108	CDS	1230	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BALBGJOJ_00109	CDS	1443				hypothetical protein
BALBGJOJ_00110	CDS	1206				hypothetical protein
BALBGJOJ_00111	CDS	1404				hypothetical protein
BALBGJOJ_00112	CDS	924	tarS	2.4.1.355		Poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase TarS
BALBGJOJ_00113	CDS	132				hypothetical protein
BALBGJOJ_00114	CDS	1068	wecF_1	2.4.1.325		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
BALBGJOJ_00115	CDS	873	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
BALBGJOJ_00116	CDS	1080	vioA_1	2.6.1.33		dTDP-4-amino-4,6-dideoxy-D-glucose transaminase
BALBGJOJ_00117	CDS	576	vioB_1	2.3.1.209	COG0110	dTDP-4-amino-4,6-dideoxy-D-glucose acyltransferase
BALBGJOJ_00118	CDS	1077	rffG_1	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
BALBGJOJ_00119	CDS	1431				hypothetical protein
BALBGJOJ_00120	CDS	168				hypothetical protein
BALBGJOJ_00121	CDS	282				hypothetical protein
BALBGJOJ_00122	CDS	330				hypothetical protein
BALBGJOJ_00123	CDS	678				hypothetical protein
BALBGJOJ_00124	CDS	438				hypothetical protein
BALBGJOJ_00125	CDS	1119				hypothetical protein
BALBGJOJ_00126	CDS	1080	sacA_1	5.1.3.14		UDP-N-acetylglucosamine 2-epimerase
BALBGJOJ_00127	CDS	1089	gtf3_1	2.4.1.-		Glucosyltransferase 3
BALBGJOJ_00128	CDS	951				IS6 family transposase ISCbo1
BALBGJOJ_00129	CDS	267	wbpI_2	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
BALBGJOJ_00130	CDS	789	wbpI_3	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
BALBGJOJ_00131	CDS	1020	ghrB	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
BALBGJOJ_00132	CDS	1461	xylB_1	2.7.1.17	COG1070	Xylulose kinase
BALBGJOJ_00133	CDS	756	nanR			HTH-type transcriptional repressor NanR
BALBGJOJ_00134	CDS	621	kdgA		COG0800	KHG/KDPG aldolase
BALBGJOJ_00135	CDS	1551	xylB_2	2.7.1.17	COG1070	Xylulose kinase
BALBGJOJ_00136	CDS	1515				hypothetical protein
BALBGJOJ_00137	CDS	954				hypothetical protein
BALBGJOJ_00138	CDS	498				hypothetical protein
BALBGJOJ_00139	CDS	1425	gndA	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
BALBGJOJ_00140	CDS	582				hypothetical protein
BALBGJOJ_00141	CDS	546	wbpI_4	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
BALBGJOJ_00142	CDS	954	msrR_1			Regulatory protein MsrR
BALBGJOJ_00143	CDS	1011	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
BALBGJOJ_00144	CDS	330				hypothetical protein
BALBGJOJ_00145	CDS	297				hypothetical protein
BALBGJOJ_00146	CDS	624		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
BALBGJOJ_00147	CDS	1065	algA		COG0662	Alginate biosynthesis protein AlgA
BALBGJOJ_00148	CDS	918	fmdA_1	3.5.1.49		Formamidase
BALBGJOJ_00149	CDS	750	lpxD_1	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
BALBGJOJ_00150	CDS	918	rbsK_1	2.7.1.15	COG0524	Ribokinase
BALBGJOJ_00151	CDS	999	ccpA_1		COG1609	Catabolite control protein A
BALBGJOJ_00152	CDS	873	rbsB		COG1879	Ribose import binding protein RbsB
BALBGJOJ_00153	CDS	930	rbsC		COG1172	Ribose import permease protein RbsC
BALBGJOJ_00154	CDS	1479	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
BALBGJOJ_00155	CDS	387	rbsD	5.4.99.62	COG1869	D-ribose pyranase
BALBGJOJ_00156	CDS	903				hypothetical protein
BALBGJOJ_00157	CDS	1161				hypothetical protein
BALBGJOJ_00158	CDS	1152				hypothetical protein
BALBGJOJ_00159	CDS	777				hypothetical protein
BALBGJOJ_00160	tRNA	76				tRNA-Met(cat)
BALBGJOJ_00161	tRNA	76				tRNA-Thr(cgt)
BALBGJOJ_00162	CDS	1317	obg	3.6.5.-		GTPase Obg
BALBGJOJ_00163	CDS	666	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
BALBGJOJ_00164	CDS	927	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
BALBGJOJ_00165	CDS	627	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
BALBGJOJ_00166	CDS	216				hypothetical protein
BALBGJOJ_00167	CDS	1116	potA	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
BALBGJOJ_00168	CDS	858	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
BALBGJOJ_00169	CDS	771	ydcV			Inner membrane ABC transporter permease protein YdcV
BALBGJOJ_00170	CDS	834	punA_1	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
BALBGJOJ_00171	CDS	2304	smc_2			Chromosome partition protein Smc
BALBGJOJ_00172	CDS	1527	mnmE	3.6.5.-	COG0486	tRNA modification GTPase MnmE
BALBGJOJ_00173	CDS	2061	flhA		COG1298	Flagellar biosynthesis protein FlhA
BALBGJOJ_00174	CDS	1119	flhF		COG1419	Flagellar biosynthesis protein FlhF
BALBGJOJ_00175	CDS	837	ylxH		COG0455	Flagellum site-determining protein YlxH
BALBGJOJ_00176	CDS	558				hypothetical protein
BALBGJOJ_00177	CDS	669	ycgR			Flagellar brake protein YcgR
BALBGJOJ_00178	CDS	615	cheC	3.-.-.-	COG1776	CheY-P phosphatase CheC
BALBGJOJ_00179	CDS	480	cheD	3.5.1.44	COG1871	Chemoreceptor glutamine deamidase CheD
BALBGJOJ_00180	CDS	756	sigD		COG1191	RNA polymerase sigma-D factor
BALBGJOJ_00181	CDS	327				hypothetical protein
BALBGJOJ_00182	CDS	489				hypothetical protein
BALBGJOJ_00183	CDS	840				hypothetical protein
BALBGJOJ_00184	CDS	1308	rnfC	7.1.1.-	COG4656	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C
BALBGJOJ_00185	CDS	984	rnfD_1	7.1.1.-	COG4658	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
BALBGJOJ_00186	CDS	702	rsxG	7.-.-.-		Ion-translocating oxidoreductase complex subunit G
BALBGJOJ_00187	CDS	681	rsxE	7.-.-.-		Ion-translocating oxidoreductase complex subunit E
BALBGJOJ_00188	CDS	573	rnfA	7.2.1.2	COG4657	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit A
BALBGJOJ_00189	CDS	2085	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
BALBGJOJ_00190	CDS	1266		3.4.24.-	COG0612	putative zinc protease
BALBGJOJ_00191	CDS	1401	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
BALBGJOJ_00192	CDS	1329				hypothetical protein
BALBGJOJ_00193	CDS	2160				hypothetical protein
BALBGJOJ_00194	CDS	1299				hypothetical protein
BALBGJOJ_00195	CDS	939	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
BALBGJOJ_00196	CDS	663	nth_1	4.2.99.18	COG0177	Endonuclease III
BALBGJOJ_00197	CDS	1791				hypothetical protein
BALBGJOJ_00198	CDS	396				hypothetical protein
BALBGJOJ_00199	CDS	378	rbfA		COG0858	Ribosome-binding factor A
BALBGJOJ_00200	CDS	870				hypothetical protein
BALBGJOJ_00201	CDS	1413	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
BALBGJOJ_00202	CDS	1629	argS	6.1.1.19		Arginine--tRNA ligase
BALBGJOJ_00203	CDS	603	engB		COG0218	putative GTP-binding protein EngB
BALBGJOJ_00204	CDS	2469	lon1	3.4.21.53	COG0466	Lon protease 1
BALBGJOJ_00205	CDS	483	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
BALBGJOJ_00206	CDS	1446	glpK	2.7.1.30	COG0554	Glycerol kinase
BALBGJOJ_00207	CDS	195				hypothetical protein
BALBGJOJ_00208	CDS	897				hypothetical protein
BALBGJOJ_00209	CDS	837				hypothetical protein
BALBGJOJ_00210	CDS	1083	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
BALBGJOJ_00211	CDS	2163	glgX	3.2.1.-	COG1523	Glycogen operon protein GlgX 
BALBGJOJ_00212	CDS	588				hypothetical protein
BALBGJOJ_00213	CDS	384	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
BALBGJOJ_00214	CDS	699	ecfA1_1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
BALBGJOJ_00215	CDS	885				hypothetical protein
BALBGJOJ_00216	CDS	1986				hypothetical protein
BALBGJOJ_00217	CDS	1203	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
BALBGJOJ_00218	CDS	951				IS6 family transposase ISNth1
BALBGJOJ_00219	CDS	720	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BALBGJOJ_00220	CDS	723	glnH		COG0834	Glutamine-binding periplasmic protein
BALBGJOJ_00221	CDS	984	thiB		COG4143	Thiamine-binding periplasmic protein
BALBGJOJ_00222	CDS	1332				hypothetical protein
BALBGJOJ_00223	CDS	1422	mepA_1			Multidrug export protein MepA
BALBGJOJ_00224	CDS	1206				hypothetical protein
BALBGJOJ_00225	CDS	2220	clpC_1			ATP-dependent Clp protease ATP-binding subunit ClpC
BALBGJOJ_00226	tRNA	77				tRNA-Cys(gca)
BALBGJOJ_00227	tRNA	76				tRNA-Met(cat)
BALBGJOJ_00228	CDS	390	rpsF		COG0360	30S ribosomal protein S6
BALBGJOJ_00229	CDS	411	ssb		COG0629	Single-stranded DNA-binding protein
BALBGJOJ_00230	CDS	231	rpsR			30S ribosomal protein S18
BALBGJOJ_00231	CDS	918			COG2342	putative protein
BALBGJOJ_00232	CDS	897	era		COG1159	GTPase Era
BALBGJOJ_00233	CDS	1017				hypothetical protein
BALBGJOJ_00234	CDS	717	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
BALBGJOJ_00235	CDS	486	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
BALBGJOJ_00236	CDS	1347	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
BALBGJOJ_00237	CDS	1476	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
BALBGJOJ_00238	CDS	1161	per	2.6.1.102	COG0399	GDP-perosamine synthase
BALBGJOJ_00239	CDS	999				hypothetical protein
BALBGJOJ_00240	CDS	942	mneS		COG0053	Manganese efflux system protein MneS
BALBGJOJ_00241	CDS	357	rplT		COG0292	50S ribosomal protein L20
BALBGJOJ_00242	CDS	204				hypothetical protein
BALBGJOJ_00243	CDS	462	infC			Translation initiation factor IF-3
BALBGJOJ_00244	tRNA	76				tRNA-Lys(ctt)
BALBGJOJ_00245	tRNA	75				tRNA-Arg(cct)
BALBGJOJ_00246	tRNA	75				tRNA-Glu(ctc)
BALBGJOJ_00247	CDS	951	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
BALBGJOJ_00248	CDS	3273				hypothetical protein
BALBGJOJ_00249	CDS	744				hypothetical protein
BALBGJOJ_00250	CDS	651	bshB1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
BALBGJOJ_00251	CDS	168	crcB_1			Putative fluoride ion transporter CrcB
BALBGJOJ_00252	CDS	207	crcB_2			Putative fluoride ion transporter CrcB
BALBGJOJ_00253	CDS	384				hypothetical protein
BALBGJOJ_00254	CDS	1362				hypothetical protein
BALBGJOJ_00255	CDS	2001				hypothetical protein
BALBGJOJ_00256	CDS	1590	dapL	2.6.1.83		LL-diaminopimelate aminotransferase
BALBGJOJ_00257	CDS	1548	guaA_1	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
BALBGJOJ_00258	CDS	1869				hypothetical protein
BALBGJOJ_00259	CDS	1545				hypothetical protein
BALBGJOJ_00260	CDS	1452	pgcA_1	5.4.2.2		Phosphoglucomutase
BALBGJOJ_00261	CDS	879	yddE	5.1.-.-	COG0384	putative isomerase YddE
BALBGJOJ_00262	CDS	804				hypothetical protein
BALBGJOJ_00263	rRNA	1505				16S ribosomal RNA
BALBGJOJ_00264	tRNA	77				tRNA-Ile(gat)
BALBGJOJ_00265	tRNA	76				tRNA-Ala(tgc)
BALBGJOJ_00266	rRNA	2921				23S ribosomal RNA
BALBGJOJ_00267	rRNA	106				5S ribosomal RNA
BALBGJOJ_00268	CDS	1302	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
BALBGJOJ_00269	CDS	1419	mepA_2		COG0534	Multidrug export protein MepA
BALBGJOJ_00270	CDS	597	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
BALBGJOJ_00271	CDS	954	yrbG		COG0530	Inner membrane protein YrbG
BALBGJOJ_00272	CDS	1503				hypothetical protein
BALBGJOJ_00273	CDS	999	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
BALBGJOJ_00274	CDS	1218				IS110 family transposase ISBth13
BALBGJOJ_00275	CDS	1200	pgk/tpi_1		COG0126	Bifunctional PGK/TIM
BALBGJOJ_00276	CDS	732	pgk/tpi_2		COG0126	Bifunctional PGK/TIM
BALBGJOJ_00277	CDS	1569	pyrB	2.1.3.2		Aspartate carbamoyltransferase
BALBGJOJ_00278	CDS	1443	aglB	3.2.1.54	COG0366	Cyclomaltodextrinase
BALBGJOJ_00279	CDS	759	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
BALBGJOJ_00280	CDS	1398	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
BALBGJOJ_00281	CDS	1218	der_1			GTPase Der
BALBGJOJ_00282	CDS	939				hypothetical protein
BALBGJOJ_00283	CDS	747	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
BALBGJOJ_00284	CDS	747	ssuC		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
BALBGJOJ_00285	CDS	270				hypothetical protein
BALBGJOJ_00286	CDS	1053		1.8.-.-	COG0502	[FeFe] hydrogenase maturase subunit HydE
BALBGJOJ_00287	CDS	267				hypothetical protein
BALBGJOJ_00288	CDS	1410	mqnC	1.21.98.1		Cyclic dehypoxanthine futalosine synthase
BALBGJOJ_00289	CDS	255				hypothetical protein
BALBGJOJ_00290	CDS	1752	hndD_1	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
BALBGJOJ_00291	CDS	1767	hndD_2	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
BALBGJOJ_00292	CDS	849				hypothetical protein
BALBGJOJ_00293	CDS	852	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
BALBGJOJ_00294	CDS	624	sigH		COG1595	RNA polymerase sigma-H factor
BALBGJOJ_00295	CDS	471				hypothetical protein
BALBGJOJ_00296	CDS	1011	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
BALBGJOJ_00297	CDS	285				hypothetical protein
BALBGJOJ_00298	CDS	978	rutE	1.1.1.298		malonic semialdehyde reductase RutE
BALBGJOJ_00299	CDS	849				hypothetical protein
BALBGJOJ_00300	CDS	1683	korA_1	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
BALBGJOJ_00301	CDS	573				hypothetical protein
BALBGJOJ_00302	CDS	1854				hypothetical protein
BALBGJOJ_00303	CDS	1851	ddpA_1		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
BALBGJOJ_00304	CDS	1068	sucC	6.2.1.4	COG0045	Succinate--CoA ligase [GDP-forming] subunit beta
BALBGJOJ_00305	CDS	849	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
BALBGJOJ_00306	CDS	864				hypothetical protein
BALBGJOJ_00307	CDS	120				hypothetical protein
BALBGJOJ_00308	CDS	1017	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
BALBGJOJ_00309	CDS	768	dapF	5.1.1.7		Diaminopimelate epimerase
BALBGJOJ_00310	CDS	909	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
BALBGJOJ_00311	CDS	681	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
BALBGJOJ_00312	CDS	747	dapH	2.3.1.89	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
BALBGJOJ_00313	CDS	1167		2.7.2.4	COG0527	Aspartate kinase
BALBGJOJ_00314	CDS	1140	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
BALBGJOJ_00315	CDS	741	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
BALBGJOJ_00316	CDS	588				hypothetical protein
BALBGJOJ_00317	CDS	759	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
BALBGJOJ_00318	CDS	1122		3.5.1.47	COG1473	N-acetyldiaminopimelate deacetylase
BALBGJOJ_00319	CDS	888				hypothetical protein
BALBGJOJ_00320	CDS	1179				hypothetical protein
BALBGJOJ_00321	CDS	993				hypothetical protein
BALBGJOJ_00322	CDS	1278	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
BALBGJOJ_00323	CDS	1236				hypothetical protein
BALBGJOJ_00324	CDS	1065	disA	2.7.7.85	COG1623	DNA integrity scanning protein DisA
BALBGJOJ_00325	CDS	942	glcK	2.7.1.2	COG1940	Glucokinase
BALBGJOJ_00326	CDS	435				hypothetical protein
BALBGJOJ_00327	CDS	747	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
BALBGJOJ_00328	CDS	600				hypothetical protein
BALBGJOJ_00329	CDS	366	walR_2		COG0745	Transcriptional regulatory protein WalR
BALBGJOJ_00330	CDS	1401				hypothetical protein
BALBGJOJ_00331	CDS	558	efp		COG0231	Elongation factor P
BALBGJOJ_00332	CDS	318				hypothetical protein
BALBGJOJ_00333	CDS	426	nusB		COG0781	Transcription antitermination protein NusB
BALBGJOJ_00334	CDS	513				hypothetical protein
BALBGJOJ_00335	CDS	843	folP	2.5.1.15	COG0294	Dihydropteroate synthase
BALBGJOJ_00336	CDS	738	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
BALBGJOJ_00337	CDS	1047				hypothetical protein
BALBGJOJ_00338	CDS	480				hypothetical protein
BALBGJOJ_00339	CDS	429				Acid shock protein
BALBGJOJ_00340	CDS	909		1.1.1.81	COG0111	Hydroxypyruvate reductase
BALBGJOJ_00341	CDS	1143		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
BALBGJOJ_00342	CDS	1236	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
BALBGJOJ_00343	CDS	1077	buk2_1	2.7.2.7	COG3426	Butyrate kinase 2
