locus_tag	ftype	length_bp	gene	EC_number	COG	product
JCHAPMNJ_00078	CDS	3723				hypothetical protein
JCHAPMNJ_00079	CDS	1263				hypothetical protein
JCHAPMNJ_00080	CDS	1773				hypothetical protein
JCHAPMNJ_00081	CDS	252				hypothetical protein
JCHAPMNJ_00082	CDS	1062				hypothetical protein
JCHAPMNJ_00083	CDS	1266				hypothetical protein
JCHAPMNJ_00084	CDS	1260				hypothetical protein
JCHAPMNJ_00085	CDS	357				hypothetical protein
JCHAPMNJ_00086	CDS	276				hypothetical protein
JCHAPMNJ_00087	CDS	207				hypothetical protein
JCHAPMNJ_00088	CDS	360				hypothetical protein
JCHAPMNJ_00089	CDS	300				hypothetical protein
JCHAPMNJ_00090	CDS	282				hypothetical protein
JCHAPMNJ_00091	CDS	336				hypothetical protein
JCHAPMNJ_00092	CDS	273				hypothetical protein
JCHAPMNJ_00093	CDS	1263				hypothetical protein
JCHAPMNJ_00094	CDS	1050	xerC_1			Tyrosine recombinase XerC
JCHAPMNJ_00095	tRNA	74				tRNA-Lys(ttt)
JCHAPMNJ_00096	tRNA	75				tRNA-Thr(tgt)
JCHAPMNJ_00097	CDS	1287	entS_1			Enterobactin exporter EntS
JCHAPMNJ_00098	CDS	1275	arsB		COG1055	Arsenical pump membrane protein
JCHAPMNJ_00099	CDS	1197				putative MFS-type transporter
JCHAPMNJ_00100	CDS	792				hypothetical protein
JCHAPMNJ_00101	CDS	576				hypothetical protein
JCHAPMNJ_00102	CDS	627				hypothetical protein
JCHAPMNJ_00103	CDS	1710	sasA	2.7.-.-		Adaptive-response sensory-kinase SasA
JCHAPMNJ_00104	CDS	723	tcrX_1		COG0745	putative transcriptional regulatory protein TcrX
JCHAPMNJ_00105	CDS	675				hypothetical protein
JCHAPMNJ_00106	CDS	693	metP		COG2011	Methionine import system permease protein MetP
JCHAPMNJ_00107	CDS	1056	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
JCHAPMNJ_00108	CDS	945				hypothetical protein
JCHAPMNJ_00109	CDS	906				hypothetical protein
JCHAPMNJ_00110	CDS	945	haeIIIM	2.1.1.37		Modification methylase HaeIII
JCHAPMNJ_00111	CDS	585				hypothetical protein
JCHAPMNJ_00112	CDS	2022	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
JCHAPMNJ_00113	CDS	2481	gyrA1	5.6.2.2		DNA gyrase subunit A
JCHAPMNJ_00114	CDS	600				hypothetical protein
JCHAPMNJ_00115	tRNA	76				tRNA-Ile(gat)
JCHAPMNJ_00116	tRNA	74				tRNA-Ala(tgc)
JCHAPMNJ_00117	CDS	1089				hypothetical protein
JCHAPMNJ_00118	CDS	957	desA1_1	1.14.19.-		Putative acyl-[acyl-carrier-protein] desaturase DesA1
JCHAPMNJ_00119	CDS	1161	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
JCHAPMNJ_00120	CDS	1755	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
JCHAPMNJ_00121	CDS	651	phoU2		COG0704	Phosphate-specific transport system accessory protein PhoU 
JCHAPMNJ_00122	CDS	2187	dapb1	3.4.14.-		Dipeptidyl aminopeptidase BI
JCHAPMNJ_00123	CDS	714	ppm1_1	2.4.1.-		Polyprenol monophosphomannose synthase
JCHAPMNJ_00124	CDS	489				hypothetical protein
JCHAPMNJ_00125	CDS	1218	porA			Porin PorA
JCHAPMNJ_00126	CDS	1734				hypothetical protein
JCHAPMNJ_00127	CDS	429				hypothetical protein
JCHAPMNJ_00128	CDS	2136	deaD_1	3.6.4.13		ATP-dependent RNA helicase DeaD
JCHAPMNJ_00129	CDS	2874				hypothetical protein
JCHAPMNJ_00130	CDS	849				hypothetical protein
JCHAPMNJ_00131	CDS	2136				hypothetical protein
JCHAPMNJ_00132	CDS	651	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
JCHAPMNJ_00133	CDS	1107		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
JCHAPMNJ_00134	CDS	150				hypothetical protein
JCHAPMNJ_00135	CDS	534				hypothetical protein
JCHAPMNJ_00136	CDS	1317				putative protein
JCHAPMNJ_00137	CDS	1839		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
JCHAPMNJ_00138	CDS	1008	fgd1	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase 1
JCHAPMNJ_00139	CDS	2175	pknG	2.7.11.1	COG0515	Serine/threonine-protein kinase PknG
JCHAPMNJ_00140	CDS	1008				hypothetical protein
JCHAPMNJ_00141	CDS	1338				hypothetical protein
JCHAPMNJ_00142	CDS	1467				hypothetical protein
JCHAPMNJ_00143	CDS	681				putative protein
JCHAPMNJ_00144	CDS	1887			COG3336	putative protein
JCHAPMNJ_00145	CDS	579				hypothetical protein
JCHAPMNJ_00146	CDS	1092	pnoA	1.13.12.-		Nitronate monooxygenase
JCHAPMNJ_00147	CDS	1422	sthA	1.6.1.1	COG1249	putative soluble pyridine nucleotide transhydrogenase
JCHAPMNJ_00148	CDS	759	fgd_1	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
JCHAPMNJ_00149	CDS	837				hypothetical protein
JCHAPMNJ_00150	CDS	843				hypothetical protein
JCHAPMNJ_00151	CDS	1431	purB	4.3.2.2		Adenylosuccinate lyase
JCHAPMNJ_00152	CDS	1209				hypothetical protein
JCHAPMNJ_00153	CDS	552				hypothetical protein
JCHAPMNJ_00154	CDS	306	rpsJ		COG0051	30S ribosomal protein S10
JCHAPMNJ_00155	CDS	666	rplC		COG0087	50S ribosomal protein L3
JCHAPMNJ_00156	CDS	657	rplD		COG0088	50S ribosomal protein L4
JCHAPMNJ_00157	CDS	315	rplW		COG0089	50S ribosomal protein L23
JCHAPMNJ_00158	CDS	837	rplB		COG0090	50S ribosomal protein L2
JCHAPMNJ_00159	CDS	282	rpsS		COG0185	30S ribosomal protein S19
JCHAPMNJ_00160	CDS	486	rplV		COG0091	50S ribosomal protein L22
JCHAPMNJ_00161	CDS	849	rpsC		COG0092	30S ribosomal protein S3
JCHAPMNJ_00162	CDS	417	rplP		COG0197	50S ribosomal protein L16
JCHAPMNJ_00163	CDS	351				hypothetical protein
JCHAPMNJ_00164	CDS	291	rpsQ		COG0186	30S ribosomal protein S17
JCHAPMNJ_00165	CDS	1752				hypothetical protein
JCHAPMNJ_00166	CDS	672				hypothetical protein
JCHAPMNJ_00167	CDS	324				hypothetical protein
JCHAPMNJ_00168	CDS	660				hypothetical protein
JCHAPMNJ_00169	CDS	684				hypothetical protein
JCHAPMNJ_00170	CDS	2265	ctpA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
JCHAPMNJ_00171	CDS	378				hypothetical protein
JCHAPMNJ_00172	CDS	621	sigC		COG1595	ECF RNA polymerase sigma factor SigC
JCHAPMNJ_00173	CDS	1536	bpsA	2.5.1.128		N(4)-bis(aminopropyl)spermidine synthase
JCHAPMNJ_00174	CDS	537				hypothetical protein
JCHAPMNJ_00175	CDS	558				hypothetical protein
JCHAPMNJ_00176	CDS	1374				hypothetical protein
JCHAPMNJ_00177	CDS	2451				hypothetical protein
JCHAPMNJ_00178	CDS	543				hypothetical protein
JCHAPMNJ_00179	CDS	912				hypothetical protein
JCHAPMNJ_00180	CDS	639				hypothetical protein
JCHAPMNJ_00181	CDS	681	nfnB	1.-.-.-	COG0778	Nitroreductase NfnB
JCHAPMNJ_00182	CDS	816				hypothetical protein
JCHAPMNJ_00183	CDS	234				hypothetical protein
JCHAPMNJ_00184	CDS	1419	csbX		COG0477	Alpha-ketoglutarate permease
JCHAPMNJ_00185	CDS	495	ripB	3.4.-.-	COG0791	Peptidoglycan endopeptidase RipB
JCHAPMNJ_00186	CDS	1119	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
JCHAPMNJ_00187	CDS	639	pdxH	1.4.3.5	COG0259	Pyridoxine 5'-phosphate oxidase
JCHAPMNJ_00188	CDS	726				hypothetical protein
JCHAPMNJ_00189	CDS	864	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
JCHAPMNJ_00190	CDS	603	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
JCHAPMNJ_00191	CDS	1329	gltA2	2.3.3.16	COG0372	Citrate synthase 1
JCHAPMNJ_00192	CDS	918	lcpB		COG1316	putative cell wall biosynthesis protein LcpB
JCHAPMNJ_00193	CDS	1170	hpxO_1	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
JCHAPMNJ_00194	CDS	351				hypothetical protein
JCHAPMNJ_00195	CDS	246				hypothetical protein
JCHAPMNJ_00196	CDS	441				hypothetical protein
JCHAPMNJ_00197	CDS	543				hypothetical protein
JCHAPMNJ_00198	CDS	501	btuE	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
JCHAPMNJ_00199	CDS	495				hypothetical protein
JCHAPMNJ_00200	CDS	1068				hypothetical protein
JCHAPMNJ_00201	CDS	1836	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
JCHAPMNJ_00202	CDS	1836	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
JCHAPMNJ_00203	CDS	963	mntA		COG0803	Manganese-binding lipoprotein MntA
JCHAPMNJ_00204	CDS	795	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JCHAPMNJ_00205	CDS	855	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
JCHAPMNJ_00206	CDS	702				hypothetical protein
JCHAPMNJ_00207	CDS	207				hypothetical protein
JCHAPMNJ_00208	CDS	726	pxpA	3.5.2.9		5-oxoprolinase subunit A
JCHAPMNJ_00209	CDS	975				putative membrane protein
JCHAPMNJ_00210	CDS	789				hypothetical protein
JCHAPMNJ_00211	CDS	873	ycsE	3.1.3.104		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YcsE
JCHAPMNJ_00212	CDS	255	whiB1			Transcriptional regulator WhiB1
JCHAPMNJ_00213	CDS	981	yegS	2.7.1.-		lipid kinase YegS
JCHAPMNJ_00214	CDS	429				hypothetical protein
JCHAPMNJ_00215	CDS	636	gpm2	3.1.3.2	COG0406	Acid phosphatase
JCHAPMNJ_00216	CDS	1320				hypothetical protein
JCHAPMNJ_00217	CDS	1368	cshA	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
JCHAPMNJ_00218	CDS	684				hypothetical protein
JCHAPMNJ_00219	CDS	906	acr1_1	1.2.1.-	COG3320	Fatty acyl-CoA reductase
JCHAPMNJ_00220	CDS	903	acr1_2	1.2.1.-	COG3320	Fatty acyl-CoA reductase
JCHAPMNJ_00221	CDS	222				hypothetical protein
JCHAPMNJ_00222	CDS	498				hypothetical protein
JCHAPMNJ_00223	CDS	1488	pucI		COG1953	putative allantoin permease
JCHAPMNJ_00224	CDS	438				hypothetical protein
JCHAPMNJ_00225	CDS	945	rdmC_1	3.1.1.95		Aclacinomycin methylesterase RdmC
JCHAPMNJ_00226	CDS	948	rdmC_2	3.1.1.95		Aclacinomycin methylesterase RdmC
JCHAPMNJ_00227	CDS	423				hypothetical protein
JCHAPMNJ_00228	CDS	1812				hypothetical protein
JCHAPMNJ_00229	CDS	297				hypothetical protein
JCHAPMNJ_00230	CDS	429				hypothetical protein
JCHAPMNJ_00231	CDS	228				hypothetical protein
JCHAPMNJ_00232	CDS	1062				hypothetical protein
JCHAPMNJ_00233	CDS	1032				hypothetical protein
JCHAPMNJ_00234	CDS	1101				hypothetical protein
JCHAPMNJ_00235	CDS	483				hypothetical protein
JCHAPMNJ_00236	CDS	918				hypothetical protein
JCHAPMNJ_00237	CDS	1011				hypothetical protein
JCHAPMNJ_00238	CDS	1053				hypothetical protein
JCHAPMNJ_00239	CDS	1158				hypothetical protein
JCHAPMNJ_00240	tRNA	76				tRNA-Thr(cgt)
JCHAPMNJ_00241	CDS	351				hypothetical protein
JCHAPMNJ_00242	CDS	504			COG1846	putative HTH-type transcriptional regulator
JCHAPMNJ_00243	CDS	792				hypothetical protein
JCHAPMNJ_00244	CDS	213				hypothetical protein
JCHAPMNJ_00245	CDS	888	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
JCHAPMNJ_00246	CDS	984	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
JCHAPMNJ_00247	CDS	1164	dauA	1.4.99.6		FAD-dependent catabolic D-arginine dehydrogenase DauA
JCHAPMNJ_00248	CDS	471				hypothetical protein
JCHAPMNJ_00249	CDS	453				hypothetical protein
JCHAPMNJ_00250	CDS	2829	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
JCHAPMNJ_00251	CDS	444				hypothetical protein
JCHAPMNJ_00252	CDS	1773	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JCHAPMNJ_00253	CDS	651				hypothetical protein
JCHAPMNJ_00254	CDS	645				hypothetical protein
JCHAPMNJ_00255	CDS	387				hypothetical protein
JCHAPMNJ_00256	CDS	987	desA1_2	1.14.19.-		Putative acyl-[acyl-carrier-protein] desaturase DesA1
JCHAPMNJ_00257	CDS	1713	kdc	4.1.1.-	COG3961	Alpha-keto-acid decarboxylase
JCHAPMNJ_00258	CDS	897				hypothetical protein
JCHAPMNJ_00259	CDS	477				hypothetical protein
JCHAPMNJ_00260	CDS	702				hypothetical protein
JCHAPMNJ_00261	CDS	834				hypothetical protein
JCHAPMNJ_00262	CDS	471				hypothetical protein
JCHAPMNJ_00263	CDS	480				hypothetical protein
JCHAPMNJ_00264	CDS	315				hypothetical protein
JCHAPMNJ_00265	CDS	873				hypothetical protein
JCHAPMNJ_00266	CDS	417				hypothetical protein
JCHAPMNJ_00267	CDS	624				hypothetical protein
JCHAPMNJ_00268	CDS	1002				hypothetical protein
JCHAPMNJ_00269	CDS	276				hypothetical protein
JCHAPMNJ_00270	CDS	849	modA		COG0725	Molybdate-binding protein ModA
JCHAPMNJ_00271	CDS	783	cysW_1		COG4208	Sulfate transport system permease protein CysW
JCHAPMNJ_00272	CDS	942	modC	7.3.2.5	COG1118	Molybdenum import ATP-binding protein ModC
JCHAPMNJ_00273	CDS	741				hypothetical protein
JCHAPMNJ_00274	CDS	675				hypothetical protein
JCHAPMNJ_00275	CDS	708				hypothetical protein
JCHAPMNJ_00276	CDS	987			COG0701	Putative two-component membrane permease complex subunit SMU_747c
JCHAPMNJ_00277	CDS	1206				hypothetical protein
JCHAPMNJ_00278	CDS	642				hypothetical protein
JCHAPMNJ_00279	CDS	1350	gadA	4.1.1.15	COG0076	Glutamate decarboxylase
JCHAPMNJ_00280	CDS	675				hypothetical protein
JCHAPMNJ_00281	CDS	1095	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
JCHAPMNJ_00282	CDS	573				hypothetical protein
JCHAPMNJ_00283	CDS	597				hypothetical protein
JCHAPMNJ_00284	CDS	372				putative protein
JCHAPMNJ_00285	CDS	330				hypothetical protein
JCHAPMNJ_00286	CDS	1398				hypothetical protein
JCHAPMNJ_00287	CDS	288	rpsF		COG0360	30S ribosomal protein S6
JCHAPMNJ_00288	CDS	501	ssb_2		COG0629	Single-stranded DNA-binding protein
JCHAPMNJ_00289	CDS	456	rplI		COG0359	50S ribosomal protein L9
JCHAPMNJ_00290	CDS	1008				hypothetical protein
JCHAPMNJ_00291	CDS	1458	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
JCHAPMNJ_00292	CDS	243				hypothetical protein
JCHAPMNJ_00293	CDS	300				hypothetical protein
JCHAPMNJ_00294	CDS	690				hypothetical protein
JCHAPMNJ_00295	CDS	834				hypothetical protein
JCHAPMNJ_00296	CDS	1203				hypothetical protein
JCHAPMNJ_00297	CDS	2814	mmpL4_1		COG2409	Siderophore exporter MmpL4
JCHAPMNJ_00298	CDS	393	mmpS4			Siderophore export accessory protein MmpS4
JCHAPMNJ_00299	CDS	1161	fccB	1.8.2.3	COG0446	Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain
JCHAPMNJ_00300	CDS	165				hypothetical protein
JCHAPMNJ_00301	CDS	306				hypothetical protein
JCHAPMNJ_00302	CDS	1071				hypothetical protein
JCHAPMNJ_00303	CDS	699	betI_1			HTH-type transcriptional regulator BetI
JCHAPMNJ_00304	CDS	441				Toxin
JCHAPMNJ_00305	CDS	1188	hsaA	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
JCHAPMNJ_00306	CDS	1260	kasA_1	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
JCHAPMNJ_00307	CDS	585	cysE	2.3.1.30	COG1045	Serine acetyltransferase
JCHAPMNJ_00308	CDS	936	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
JCHAPMNJ_00309	CDS	678				hypothetical protein
JCHAPMNJ_00310	CDS	1833				hypothetical protein
JCHAPMNJ_00311	CDS	1185	pimB_1	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
JCHAPMNJ_00312	CDS	801		2.1.1.-		putative methyltransferase
JCHAPMNJ_00313	CDS	1830	eccA3_1		COG0464	ESX-3 secretion system protein EccA3
JCHAPMNJ_00314	CDS	315				hypothetical protein
JCHAPMNJ_00315	CDS	300	esxE_1			ESAT-6-like protein EsxE
JCHAPMNJ_00316	CDS	1521				hypothetical protein
JCHAPMNJ_00317	CDS	558				hypothetical protein
JCHAPMNJ_00318	CDS	441				hypothetical protein
JCHAPMNJ_00319	CDS	930	pheA	4.2.1.51	COG0077	Prephenate dehydratase
JCHAPMNJ_00320	CDS	1050	menB_1	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
JCHAPMNJ_00321	CDS	2901	mmpL4_2		COG2409	Siderophore exporter MmpL4
JCHAPMNJ_00322	CDS	414				hypothetical protein
JCHAPMNJ_00323	CDS	846				hypothetical protein
JCHAPMNJ_00324	CDS	6378	mas	2.3.1.111		Mycocerosic acid synthase
JCHAPMNJ_00325	CDS	777				hypothetical protein
JCHAPMNJ_00326	CDS	1551	gabD2	1.2.1.79	COG1012	Putative succinate-semialdehyde dehydrogenase [NADP(+)] 2
JCHAPMNJ_00327	CDS	1473	yhdG_1		COG0531	putative amino acid permease YhdG
JCHAPMNJ_00328	CDS	1191				hypothetical protein
JCHAPMNJ_00329	CDS	513				Soluble secreted antigen MPT53
JCHAPMNJ_00330	tRNA	76				tRNA-His(gtg)
JCHAPMNJ_00331	CDS	921				hypothetical protein
JCHAPMNJ_00332	CDS	495				hypothetical protein
JCHAPMNJ_00333	CDS	273	crgA			Cell division protein CrgA
JCHAPMNJ_00334	CDS	642	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
JCHAPMNJ_00335	CDS	1398				hypothetical protein
JCHAPMNJ_00336	CDS	858				hypothetical protein
JCHAPMNJ_00337	CDS	1014				hypothetical protein
JCHAPMNJ_00338	CDS	684				hypothetical protein
JCHAPMNJ_00339	CDS	1842				hypothetical protein
JCHAPMNJ_00340	CDS	321				hypothetical protein
JCHAPMNJ_00341	CDS	168				hypothetical protein
JCHAPMNJ_00342	CDS	495				hypothetical protein
JCHAPMNJ_00343	CDS	3276	lysX		COG1190	Lysylphosphatidylglycerol biosynthesis bifunctional protein LysX
JCHAPMNJ_00344	CDS	534	rraA	4.1.3.17	COG0684	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
JCHAPMNJ_00345	CDS	504				hypothetical protein
JCHAPMNJ_00346	CDS	645				hypothetical protein
JCHAPMNJ_00347	CDS	981				hypothetical protein
JCHAPMNJ_00348	CDS	975	glfT1	2.4.1.287	COG1216	Galactofuranosyltransferase GlfT1
JCHAPMNJ_00349	CDS	183				Antitoxin
JCHAPMNJ_00350	CDS	459	rplM		COG0102	50S ribosomal protein L13
JCHAPMNJ_00351	CDS	561				hypothetical protein
JCHAPMNJ_00352	CDS	1362	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
JCHAPMNJ_00353	CDS	339				hypothetical protein
JCHAPMNJ_00354	CDS	1671				hypothetical protein
JCHAPMNJ_00355	CDS	498				hypothetical protein
JCHAPMNJ_00356	CDS	831				hypothetical protein
JCHAPMNJ_00357	CDS	333				hypothetical protein
JCHAPMNJ_00358	CDS	1851	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
JCHAPMNJ_00359	CDS	1539	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
JCHAPMNJ_00360	CDS	1194	alr	5.1.1.1	COG0787	Alanine racemase
JCHAPMNJ_00361	CDS	438	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
JCHAPMNJ_00362	CDS	708			COG1214	putative protein
JCHAPMNJ_00363	CDS	465	rimI	2.3.1.255	COG0456	N-alpha-acetyltransferase RimI
JCHAPMNJ_00364	CDS	1020	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
JCHAPMNJ_00365	CDS	96				hypothetical protein
JCHAPMNJ_00366	CDS	609	orn	3.1.-.-	COG1949	Oligoribonuclease
JCHAPMNJ_00367	CDS	786	isfD	1.1.1.313	COG4221	Sulfoacetaldehyde reductase
JCHAPMNJ_00368	CDS	2082	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
JCHAPMNJ_00369	CDS	561				hypothetical protein
JCHAPMNJ_00370	CDS	480				hypothetical protein
JCHAPMNJ_00371	CDS	1884		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
JCHAPMNJ_00372	CDS	1818		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
JCHAPMNJ_00373	CDS	312	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
JCHAPMNJ_00374	CDS	270				hypothetical protein
JCHAPMNJ_00375	CDS	534				hypothetical protein
JCHAPMNJ_00376	CDS	1566	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
JCHAPMNJ_00377	CDS	435				hypothetical protein
JCHAPMNJ_00378	CDS	2871	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
JCHAPMNJ_00379	CDS	1899	pknB	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
JCHAPMNJ_00380	CDS	1521	pbpA		COG0768	Penicillin-binding protein A
JCHAPMNJ_00381	CDS	1590	rodA		COG0772	putative FtsW-like protein
JCHAPMNJ_00382	CDS	1485	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
JCHAPMNJ_00383	CDS	474	fhaB		COG1716	FHA domain-containing protein FhaB
JCHAPMNJ_00384	CDS	744				hypothetical protein
JCHAPMNJ_00385	tRNA	84				tRNA-Leu(cag)
JCHAPMNJ_00386	CDS	279	acpP_1			Acyl carrier protein
JCHAPMNJ_00387	CDS	1626	mbtM	6.2.1.20	COG0318	Long-chain-fatty-acid--[acyl-carrier-protein] ligase MbtM
