locus_tag	ftype	length_bp	gene	EC_number	COG	product
DJOEEELM_00091	CDS	639	adk	2.7.4.3		Adenylate kinase
DJOEEELM_00092	CDS	219	infA		COG0361	Translation initiation factor IF-1
DJOEEELM_00093	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
DJOEEELM_00094	CDS	366	rpsM		COG0099	30S ribosomal protein S13
DJOEEELM_00095	CDS	384	rpsK			30S ribosomal protein S11
DJOEEELM_00096	CDS	939	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
DJOEEELM_00097	CDS	387	rplQ		COG0203	50S ribosomal protein L17
DJOEEELM_00098	rRNA	1545				16S ribosomal RNA
DJOEEELM_00099	tRNA	76				tRNA-Ala(tgc)
DJOEEELM_00100	rRNA	2899				23S ribosomal RNA
DJOEEELM_00101	rRNA	110				5S ribosomal RNA
DJOEEELM_00102	tRNA	75				tRNA-Val(tac)
DJOEEELM_00103	tRNA	73				tRNA-Gly(tcc)
DJOEEELM_00104	tRNA	76				tRNA-Ile(gat)
DJOEEELM_00105	tRNA	74				tRNA-Glu(ttc)
DJOEEELM_00106	tRNA	90				tRNA-Ser(tga)
DJOEEELM_00107	tRNA	76				tRNA-Met(cat)
DJOEEELM_00108	tRNA	75				tRNA-Phe(gaa)
DJOEEELM_00109	tRNA	81				tRNA-Tyr(gta)
DJOEEELM_00110	tRNA	71				tRNA-Trp(cca)
DJOEEELM_00111	tRNA	75				tRNA-His(gtg)
DJOEEELM_00112	tRNA	74				tRNA-Gln(ttg)
DJOEEELM_00113	tRNA	84				tRNA-Leu(caa)
DJOEEELM_00114	CDS	228	ispE	2.7.1.148		Putative 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
DJOEEELM_00115	CDS	444	adcR			Transcriptional regulator AdcR
DJOEEELM_00116	CDS	720	znuC	7.2.2.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
DJOEEELM_00117	CDS	816	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
DJOEEELM_00118	CDS	384				hypothetical protein
DJOEEELM_00119	CDS	1257	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
DJOEEELM_00120	CDS	2301	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
DJOEEELM_00121	CDS	3567	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
DJOEEELM_00122	CDS	3642	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
DJOEEELM_00123	CDS	366				hypothetical protein
DJOEEELM_00124	CDS	939	comGA		COG2804	ComG operon protein 1
DJOEEELM_00125	CDS	1023				hypothetical protein
DJOEEELM_00126	CDS	327				hypothetical protein
DJOEEELM_00127	CDS	429				hypothetical protein
DJOEEELM_00128	CDS	285				hypothetical protein
DJOEEELM_00129	CDS	435				hypothetical protein
DJOEEELM_00130	CDS	327				hypothetical protein
DJOEEELM_00131	CDS	954				hypothetical protein
DJOEEELM_00132	CDS	1197	ackA	2.7.2.1	COG0282	Acetate kinase
DJOEEELM_00133	CDS	771	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
DJOEEELM_00134	CDS	1068	pepA	3.4.11.7	COG1363	Glutamyl aminopeptidase
DJOEEELM_00135	CDS	294				hypothetical protein
DJOEEELM_00136	CDS	318	ytpP			Thioredoxin-like protein YtpP
DJOEEELM_00137	CDS	627				hypothetical protein
DJOEEELM_00138	CDS	396	ssb_1		COG0629	Single-stranded DNA-binding protein
DJOEEELM_00139	CDS	642		2.7.1.113	COG1428	Deoxyguanosine kinase
DJOEEELM_00140	CDS	978	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
DJOEEELM_00141	CDS	873	hslO			33 kDa chaperonin
DJOEEELM_00142	CDS	1494				hypothetical protein
DJOEEELM_00143	CDS	2274				hypothetical protein
DJOEEELM_00144	CDS	558				hypothetical protein
DJOEEELM_00145	CDS	1023				Pilin
DJOEEELM_00146	CDS	714				hypothetical protein
DJOEEELM_00147	CDS	648				hypothetical protein
DJOEEELM_00148	CDS	1323				IS66 family transposase ISDeal1
DJOEEELM_00149	CDS	228				hypothetical protein
DJOEEELM_00150	CDS	351				hypothetical protein
DJOEEELM_00151	CDS	684				hypothetical protein
DJOEEELM_00152	CDS	666				hypothetical protein
DJOEEELM_00153	CDS	1407	atoE		COG2031	Putative short-chain fatty acid transporter
DJOEEELM_00154	CDS	396				hypothetical protein
DJOEEELM_00155	CDS	420	gltC			HTH-type transcriptional regulator GltC
DJOEEELM_00156	CDS	1185	thlA_1	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
DJOEEELM_00157	CDS	660	atoD_1	2.8.3.8	COG1788	Acetate CoA-transferase subunit alpha
DJOEEELM_00158	CDS	648	ctfB	2.8.3.9		Butyrate--acetoacetate CoA-transferase subunit B
DJOEEELM_00159	CDS	681				hypothetical protein
DJOEEELM_00160	CDS	366	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
DJOEEELM_00161	CDS	1020				hypothetical protein
DJOEEELM_00162	CDS	321				hypothetical protein
DJOEEELM_00163	CDS	2001				hypothetical protein
DJOEEELM_00164	CDS	480	ntpK			V-type sodium ATPase subunit K
DJOEEELM_00165	CDS	585				hypothetical protein
DJOEEELM_00166	CDS	999	ntpC			V-type sodium ATPase subunit C
DJOEEELM_00167	CDS	321	ntpG			V-type sodium ATPase subunit G
DJOEEELM_00168	CDS	1776	ntpA	7.2.2.1		V-type sodium ATPase catalytic subunit A
DJOEEELM_00169	CDS	1416	ntpB			V-type sodium ATPase subunit B
DJOEEELM_00170	CDS	627	ntpD			V-type sodium ATPase subunit D
DJOEEELM_00171	CDS	1263				hypothetical protein
DJOEEELM_00172	CDS	879				hypothetical protein
DJOEEELM_00173	CDS	1293	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
DJOEEELM_00174	CDS	1044	tmpC_1		COG1744	Membrane lipoprotein TmpC
DJOEEELM_00175	CDS	540	nusG			Transcription termination/antitermination protein NusG
DJOEEELM_00176	CDS	1344				hypothetical protein
DJOEEELM_00177	CDS	357				hypothetical protein
DJOEEELM_00178	CDS	1716	slo			Streptolysin O
DJOEEELM_00179	CDS	429				hypothetical protein
DJOEEELM_00180	CDS	201				hypothetical protein
DJOEEELM_00181	CDS	168				hypothetical protein
DJOEEELM_00182	CDS	327				hypothetical protein
DJOEEELM_00183	CDS	1389	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
DJOEEELM_00184	CDS	2502	leuS	6.1.1.4		Leucine--tRNA ligase
DJOEEELM_00185	CDS	1434	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
DJOEEELM_00186	CDS	279	ulaB	2.7.1.194		Ascorbate-specific PTS system EIIB component
DJOEEELM_00187	CDS	486	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
DJOEEELM_00188	CDS	663	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
DJOEEELM_00189	CDS	864	ulaE	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
DJOEEELM_00190	CDS	705	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
DJOEEELM_00191	CDS	1647	licR_1		COG1762	putative licABCH operon regulator
DJOEEELM_00192	CDS	1092	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
DJOEEELM_00193	CDS	1197	opuAA	7.6.2.9	COG4175	Glycine betaine transport ATP-binding protein OpuAA
DJOEEELM_00194	CDS	1728				hypothetical protein
DJOEEELM_00195	CDS	2643	polA	2.7.7.7		DNA polymerase I
DJOEEELM_00196	CDS	456	yccU		COG1832	putative protein YccU
DJOEEELM_00197	CDS	468	perR		COG0735	Peroxide-responsive repressor PerR
DJOEEELM_00198	CDS	141				hypothetical protein
DJOEEELM_00199	CDS	1335				hypothetical protein
DJOEEELM_00200	CDS	531	ybdM		COG1475	putative protein YbdM
DJOEEELM_00201	CDS	210				hypothetical protein
DJOEEELM_00202	CDS	216				IS3 family transposase ISSpy1
DJOEEELM_00203	CDS	294				IS3 family transposase ISSpy1
DJOEEELM_00204	CDS	1311				hypothetical protein
DJOEEELM_00205	CDS	873	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
DJOEEELM_00206	CDS	807				IS3 family transposase ISStin7
DJOEEELM_00207	CDS	516				hypothetical protein
DJOEEELM_00208	CDS	864				hypothetical protein
DJOEEELM_00209	CDS	1143	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
DJOEEELM_00210	CDS	312				hypothetical protein
DJOEEELM_00211	CDS	540	bioY		COG1268	Biotin transporter BioY
DJOEEELM_00212	CDS	780			COG1234	putative protein
DJOEEELM_00213	CDS	516	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
DJOEEELM_00214	CDS	1221				hypothetical protein
DJOEEELM_00215	CDS	705	speC_1			Exotoxin type C
DJOEEELM_00216	CDS	120				hypothetical protein
DJOEEELM_00217	CDS	1350	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
DJOEEELM_00218	CDS	1509				hypothetical protein
DJOEEELM_00219	CDS	132				hypothetical protein
DJOEEELM_00220	CDS	705				ISAs1 family transposase ISSeq10
DJOEEELM_00221	CDS	459				ISAs1 family transposase ISSeq10
DJOEEELM_00222	CDS	105				hypothetical protein
DJOEEELM_00223	CDS	672				hypothetical protein
DJOEEELM_00224	CDS	900	gtaB_1	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
DJOEEELM_00225	CDS	1017	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
DJOEEELM_00226	CDS	450				hypothetical protein
DJOEEELM_00227	CDS	1707			COG1132	putative ABC transporter ATP-binding protein
DJOEEELM_00228	CDS	1785			COG1132	putative ABC transporter ATP-binding protein
DJOEEELM_00229	CDS	768	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
DJOEEELM_00230	CDS	447	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
DJOEEELM_00231	CDS	1362	radA	3.6.4.-	COG1066	DNA repair protein RadA
DJOEEELM_00232	CDS	498	mtcA1	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
DJOEEELM_00233	CDS	711				putative protein
DJOEEELM_00234	CDS	1446	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
DJOEEELM_00235	CDS	1347				hypothetical protein
DJOEEELM_00236	CDS	1284				hypothetical protein
DJOEEELM_00237	CDS	738	agrA		COG3279	Accessory gene regulator protein A
DJOEEELM_00238	CDS	360	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
DJOEEELM_00239	CDS	810	misCA		COG0706	Membrane protein insertase MisCA
DJOEEELM_00240	CDS	915				hypothetical protein
DJOEEELM_00241	CDS	135	rpmH			50S ribosomal protein L34
DJOEEELM_00242	CDS	705	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
DJOEEELM_00243	CDS	1320				hypothetical protein
DJOEEELM_00244	CDS	963	lacF_1			Lactose transport system permease protein LacF
DJOEEELM_00245	CDS	831	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
DJOEEELM_00246	CDS	663				hypothetical protein
DJOEEELM_00247	CDS	915	nanA	4.1.3.3	COG0329	N-acetylneuraminate lyase
DJOEEELM_00248	CDS	939	bglK_1	2.7.1.85	COG1940	Beta-glucoside kinase
DJOEEELM_00249	CDS	831	rpiR		COG1737	HTH-type transcriptional regulator RpiR
DJOEEELM_00250	CDS	792	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
DJOEEELM_00251	CDS	570	rnmV	3.1.26.8	COG1658	Ribonuclease M5
DJOEEELM_00252	CDS	873	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
DJOEEELM_00253	CDS	873	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
DJOEEELM_00254	CDS	663	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
DJOEEELM_00255	CDS	633	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
DJOEEELM_00256	CDS	1272				hypothetical protein
DJOEEELM_00257	CDS	939	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
DJOEEELM_00258	CDS	840	purR_1		COG0503	Pur operon repressor
DJOEEELM_00259	CDS	2622	smc_1			Chromosome partition protein Smc
DJOEEELM_00260	CDS	414	rpsL		COG0048	30S ribosomal protein S12
DJOEEELM_00261	CDS	471	rpsG		COG0049	30S ribosomal protein S7
DJOEEELM_00262	CDS	2079	fus			Elongation factor G
DJOEEELM_00263	CDS	1011	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
DJOEEELM_00264	CDS	117				hypothetical protein
DJOEEELM_00265	CDS	741	artM_1		COG1126	Arginine transport ATP-binding protein ArtM
DJOEEELM_00266	CDS	1569	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
DJOEEELM_00267	CDS	1899				hypothetical protein
DJOEEELM_00268	CDS	840	uppP	3.6.1.27		Undecaprenyl-diphosphatase
DJOEEELM_00269	CDS	762	mecA		COG4862	Adapter protein MecA
DJOEEELM_00270	CDS	1170	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
DJOEEELM_00271	CDS	771				putative ABC transporter ATP-binding protein
DJOEEELM_00272	CDS	1263				hypothetical protein
DJOEEELM_00273	CDS	1227	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
DJOEEELM_00274	CDS	480	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
DJOEEELM_00275	CDS	1419				hypothetical protein
DJOEEELM_00276	CDS	1182				hypothetical protein
DJOEEELM_00277	CDS	1233	dacA_1	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
DJOEEELM_00278	CDS	1971	sarA		COG4166	Oligopeptide-binding protein SarA
DJOEEELM_00279	CDS	1503				hypothetical protein
DJOEEELM_00280	CDS	927	oppC		COG1173	Oligopeptide transport system permease protein OppC
DJOEEELM_00281	CDS	1071	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
DJOEEELM_00282	CDS	924	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
DJOEEELM_00283	rRNA	1546				16S ribosomal RNA
DJOEEELM_00284	tRNA	76				tRNA-Ala(tgc)
DJOEEELM_00285	rRNA	2901				23S ribosomal RNA
DJOEEELM_00286	rRNA	110				5S ribosomal RNA
DJOEEELM_00287	tRNA	74				tRNA-Asn(gtt)
DJOEEELM_00288	tRNA	74				tRNA-Arg(acg)
DJOEEELM_00289	CDS	486				hypothetical protein
DJOEEELM_00290	CDS	1134				ISAs1 family transposase ISSeq10
DJOEEELM_00291	CDS	528				hypothetical protein
DJOEEELM_00292	CDS	1119	yqeH		COG1161	putative protein YqeH
DJOEEELM_00293	CDS	309	yhbY		COG1534	RNA-binding protein YhbY
DJOEEELM_00294	CDS	633	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
DJOEEELM_00295	CDS	594				hypothetical protein
DJOEEELM_00296	CDS	378	rsfS		COG0799	Ribosomal silencing factor RsfS
DJOEEELM_00297	CDS	744	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DJOEEELM_00298	CDS	1107	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
DJOEEELM_00299	CDS	717	yeeN		COG0217	putative transcriptional regulatory protein YeeN
DJOEEELM_00300	CDS	843	tcyA_1		COG0834	L-cystine-binding protein TcyA
DJOEEELM_00301	CDS	846	metQ		COG1464	D-methionine-binding lipoprotein MetQ
DJOEEELM_00302	CDS	1065	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
DJOEEELM_00303	CDS	693	metP		COG2011	Methionine import system permease protein MetP
DJOEEELM_00304	CDS	1371	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
DJOEEELM_00305	CDS	1215	sstT		COG3633	Serine/threonine transporter SstT
DJOEEELM_00306	CDS	675	ktrA		COG0569	Ktr system potassium uptake protein A
DJOEEELM_00307	CDS	1392	ktrB		COG0168	Ktr system potassium uptake protein B
DJOEEELM_00308	CDS	714	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
DJOEEELM_00309	CDS	558	lemA		COG1704	Protein LemA
DJOEEELM_00310	CDS	897	htpX	3.4.24.-	COG0501	Protease HtpX 
DJOEEELM_00311	CDS	534				hypothetical protein
DJOEEELM_00312	CDS	687	arlR_1		COG0745	Response regulator ArlR
DJOEEELM_00313	CDS	1503	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
DJOEEELM_00314	CDS	495	nrdR		COG1327	Transcriptional repressor NrdR
DJOEEELM_00315	CDS	1173				hypothetical protein
DJOEEELM_00316	CDS	903	dnaI		COG1484	Primosomal protein DnaI
DJOEEELM_00317	CDS	1311	der		COG1160	GTPase Der
DJOEEELM_00318	CDS	3096	rapA	3.6.4.-		RNA polymerase-associated protein RapA
DJOEEELM_00319	CDS	603				hypothetical protein
DJOEEELM_00320	CDS	1329	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
DJOEEELM_00321	CDS	483				hypothetical protein
DJOEEELM_00322	CDS	1569	mltG	4.2.2.-		Endolytic murein transglycosylase
DJOEEELM_00323	CDS	483	greA			Transcription elongation factor GreA
DJOEEELM_00324	CDS	924	yidC2		COG0706	Membrane protein insertase YidC 2
DJOEEELM_00325	CDS	279	acyP	3.6.1.7	COG1254	Acylphosphatase
DJOEEELM_00326	CDS	459				ISAs1 family transposase ISSeq10
DJOEEELM_00327	CDS	705				ISAs1 family transposase ISSeq10
DJOEEELM_00328	CDS	738		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
DJOEEELM_00329	CDS	501				hypothetical protein
DJOEEELM_00330	CDS	690	ybhL		COG0670	Inner membrane protein YbhL
DJOEEELM_00331	CDS	243				hypothetical protein
DJOEEELM_00332	CDS	795	murI	5.1.1.3	COG0796	Glutamate racemase
DJOEEELM_00333	CDS	987		3.6.1.66		dITP/XTP pyrophosphatase
DJOEEELM_00334	CDS	522				hypothetical protein
DJOEEELM_00335	CDS	462				hypothetical protein
DJOEEELM_00336	CDS	747			COG0582	Tyrosine recombinase XerD-like protein
DJOEEELM_00337	CDS	702	scpA_1			Segregation and condensation protein A
DJOEEELM_00338	CDS	552	scpB			Segregation and condensation protein B
DJOEEELM_00339	CDS	723	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
DJOEEELM_00340	CDS	264			COG0759	Putative membrane protein insertion efficiency factor
DJOEEELM_00341	CDS	549	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
DJOEEELM_00342	CDS	564	ribU		COG3601	Riboflavin transporter RibU
DJOEEELM_00343	CDS	654				hypothetical protein
DJOEEELM_00344	CDS	921				hypothetical protein
DJOEEELM_00345	CDS	555				hypothetical protein
DJOEEELM_00346	CDS	1335				hypothetical protein
DJOEEELM_00347	CDS	864	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
DJOEEELM_00348	CDS	936	ppaC	3.6.1.1	COG1227	putative manganese-dependent inorganic pyrophosphatase
DJOEEELM_00349	CDS	654				hypothetical protein
DJOEEELM_00350	CDS	1002	feuC		COG0609	Iron-uptake system permease protein FeuC
DJOEEELM_00351	CDS	1053	yfiZ		COG0609	putative siderophore transport system permease protein YfiZ
DJOEEELM_00352	CDS	933	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
DJOEEELM_00353	CDS	783	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
DJOEEELM_00354	CDS	1446	murE	6.3.2.7	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
DJOEEELM_00355	CDS	1635	murJ		COG2244	Lipid II flippase MurJ
DJOEEELM_00356	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
DJOEEELM_00357	CDS	591	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
DJOEEELM_00358	CDS	276				hypothetical protein
DJOEEELM_00359	CDS	636	tmk	2.7.4.9	COG0125	Thymidylate kinase
DJOEEELM_00360	CDS	876				hypothetical protein
DJOEEELM_00361	CDS	240				hypothetical protein
DJOEEELM_00362	CDS	324	yabA		COG4467	Initiation-control protein YabA
DJOEEELM_00363	CDS	864	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
DJOEEELM_00364	CDS	393				hypothetical protein
DJOEEELM_00365	CDS	630	cutC_1			Copper homeostasis protein CutC
DJOEEELM_00366	CDS	357	mgsR		COG1393	Regulatory protein MgsR
DJOEEELM_00367	CDS	828	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
