locus_tag	ftype	length_bp	gene	EC_number	COG	product
HMBHHBJK_00108	CDS	1620	fadD_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
HMBHHBJK_00109	CDS	237	rpmB		COG0227	50S ribosomal protein L28
HMBHHBJK_00110	CDS	156	rpmG		COG0267	50S ribosomal protein L33
HMBHHBJK_00111	CDS	2151	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
HMBHHBJK_00112	CDS	708				hypothetical protein
HMBHHBJK_00113	CDS	1374	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
HMBHHBJK_00114	CDS	954	thrB	2.7.1.39	COG2334	Homoserine kinase
HMBHHBJK_00115	CDS	285				hypothetical protein
HMBHHBJK_00116	CDS	2745	polA	2.7.7.7	COG0258	DNA polymerase I
HMBHHBJK_00117	CDS	1953				hypothetical protein
HMBHHBJK_00118	CDS	321				hypothetical protein
HMBHHBJK_00119	CDS	297				hypothetical protein
HMBHHBJK_00120	CDS	318				hypothetical protein
HMBHHBJK_00121	CDS	201				hypothetical protein
HMBHHBJK_00122	CDS	801	nimR_1			HTH-type transcriptional regulator NimR
HMBHHBJK_00123	CDS	990				hypothetical protein
HMBHHBJK_00124	CDS	591	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
HMBHHBJK_00125	CDS	1437	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
HMBHHBJK_00126	CDS	318	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
HMBHHBJK_00127	CDS	1122	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
HMBHHBJK_00128	CDS	1515	epsE		COG2804	Type II secretion system protein E
HMBHHBJK_00129	CDS	1215	epsF_1		COG1459	Type II secretion system protein F
HMBHHBJK_00130	CDS	441	xcpT		COG2165	Type II secretion system protein G
HMBHHBJK_00131	CDS	570				hypothetical protein
HMBHHBJK_00132	CDS	417	xcpV		COG2165	Type II secretion system protein I
HMBHHBJK_00133	CDS	714	xcpW		COG4795	Type II secretion system protein J
HMBHHBJK_00134	CDS	990	xcpX		COG3156	Type II secretion system protein K
HMBHHBJK_00135	CDS	1131	xcpY		COG3297	Type II secretion system protein L
HMBHHBJK_00136	CDS	516				hypothetical protein
HMBHHBJK_00137	CDS	1404				hypothetical protein
HMBHHBJK_00138	CDS	2073	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
HMBHHBJK_00139	CDS	921	oxyR_1			Hydrogen peroxide-inducible genes activator
HMBHHBJK_00140	CDS	861				hypothetical protein
HMBHHBJK_00141	CDS	1173		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
HMBHHBJK_00142	CDS	519				hypothetical protein
HMBHHBJK_00143	CDS	933				hypothetical protein
HMBHHBJK_00144	CDS	948	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
HMBHHBJK_00145	CDS	1422				hypothetical protein
HMBHHBJK_00146	CDS	264				hypothetical protein
HMBHHBJK_00147	CDS	1164	pgl_1	3.1.1.31		6-phosphogluconolactonase
HMBHHBJK_00148	CDS	1158		1.3.8.10	COG1960	Cyclohex-1-ene-1-carbonyl-CoA dehydrogenase
HMBHHBJK_00149	CDS	2787	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
HMBHHBJK_00150	CDS	222				hypothetical protein
HMBHHBJK_00151	CDS	1128				hypothetical protein
HMBHHBJK_00152	CDS	2208	fcuA			Ferrichrome receptor FcuA
HMBHHBJK_00153	CDS	462				hypothetical protein
HMBHHBJK_00154	CDS	357				hypothetical protein
HMBHHBJK_00155	CDS	1242				hypothetical protein
HMBHHBJK_00156	CDS	1344	dctD_2			C4-dicarboxylate transport transcriptional regulatory protein DctD
HMBHHBJK_00157	CDS	1764	dctB_2	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
HMBHHBJK_00158	CDS	1305		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
HMBHHBJK_00159	CDS	1488				hypothetical protein
HMBHHBJK_00160	CDS	852				hypothetical protein
HMBHHBJK_00161	CDS	1182		2.1.1.-	COG2230	putative fatty acid methyltransferase
HMBHHBJK_00162	CDS	375				hypothetical protein
HMBHHBJK_00163	CDS	465	gcvH_1			Glycine cleavage system H protein
HMBHHBJK_00164	CDS	318				hypothetical protein
HMBHHBJK_00165	CDS	768	hdhA	1.1.1.159		7-alpha-hydroxysteroid dehydrogenase
HMBHHBJK_00166	tRNA	96				tRNA-SeC(tca)
HMBHHBJK_00167	CDS	1917	selB		COG3276	Selenocysteine-specific elongation factor
HMBHHBJK_00168	CDS	1410	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
HMBHHBJK_00169	CDS	918	fdhE_1		COG3058	Protein FdhE 
HMBHHBJK_00170	CDS	624	fdoI_1		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
HMBHHBJK_00171	CDS	939	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
HMBHHBJK_00172	CDS	2436	fdoG_1	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
HMBHHBJK_00173	CDS	591	fdoG_2	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
HMBHHBJK_00174	CDS	837	rhaR_1			HTH-type transcriptional activator RhaR
HMBHHBJK_00175	CDS	429	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
HMBHHBJK_00176	CDS	951	cpo	1.11.1.10		Non-heme chloroperoxidase
HMBHHBJK_00177	CDS	843				hypothetical protein
HMBHHBJK_00178	CDS	1104			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
HMBHHBJK_00179	CDS	2190	uvrD	3.6.4.12	COG0210	DNA helicase II
HMBHHBJK_00180	CDS	2853				hypothetical protein
HMBHHBJK_00181	CDS	1371				hypothetical protein
HMBHHBJK_00182	CDS	219				hypothetical protein
HMBHHBJK_00183	CDS	1431	ask	2.7.2.4	COG0527	Aspartate kinase Ask_Ect
HMBHHBJK_00184	CDS	918	ectD	1.14.11.55		Ectoine dioxygenase
HMBHHBJK_00185	CDS	402	ectC	4.2.1.108		L-ectoine synthase
HMBHHBJK_00186	CDS	1278	ectB	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate transaminase
HMBHHBJK_00187	CDS	582	ectA	2.3.1.178		L-2,4-diaminobutyric acid acetyltransferase
HMBHHBJK_00188	CDS	1443	zwf_1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
HMBHHBJK_00189	CDS	867	hexR_1		COG1737	HTH-type transcriptional regulator HexR
HMBHHBJK_00190	CDS	213				hypothetical protein
HMBHHBJK_00191	CDS	945	cmpR_1		COG0583	HTH-type transcriptional activator CmpR
HMBHHBJK_00192	CDS	1416	cfiB	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
HMBHHBJK_00193	CDS	1812	oadA_1	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
HMBHHBJK_00194	CDS	942				hypothetical protein
HMBHHBJK_00195	CDS	303				Membrane-associated protein
HMBHHBJK_00196	CDS	909	glsA2	3.5.1.2	COG2066	Glutaminase 2
HMBHHBJK_00197	CDS	699	cynT_1	4.2.1.1	COG0288	Carbonic anhydrase 1
HMBHHBJK_00198	CDS	810				hypothetical protein
HMBHHBJK_00199	CDS	984	ansA	3.5.1.1	COG0252	L-asparaginase 1
HMBHHBJK_00200	CDS	1422	alsT_1		COG1115	Amino-acid carrier protein AlsT
HMBHHBJK_00201	CDS	819				hypothetical protein
HMBHHBJK_00202	CDS	1260	gltP		COG1301	Proton/glutamate-aspartate symporter
HMBHHBJK_00203	CDS	1425	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
HMBHHBJK_00204	CDS	933	yjiE			HTH-type transcriptional regulator YjiE
HMBHHBJK_00205	CDS	2736	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
HMBHHBJK_00206	CDS	1926				hypothetical protein
HMBHHBJK_00207	CDS	2493	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
HMBHHBJK_00208	CDS	489	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
HMBHHBJK_00209	CDS	1086	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
HMBHHBJK_00210	CDS	252				hypothetical protein
HMBHHBJK_00211	CDS	537				hypothetical protein
HMBHHBJK_00212	CDS	681				hypothetical protein
HMBHHBJK_00213	CDS	990	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
HMBHHBJK_00214	CDS	987	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
HMBHHBJK_00215	CDS	876	cysW		COG4208	Sulfate transport system permease protein CysW
HMBHHBJK_00216	CDS	816	cysT		COG0555	Sulfate transport system permease protein CysT
HMBHHBJK_00217	CDS	999	sbp		COG1613	Sulfate-binding protein
HMBHHBJK_00218	CDS	180				hypothetical protein
HMBHHBJK_00219	CDS	576				hypothetical protein
HMBHHBJK_00220	CDS	639		1.11.1.15	COG0450	Peroxiredoxin
HMBHHBJK_00221	CDS	225				hypothetical protein
HMBHHBJK_00222	CDS	558				hypothetical protein
HMBHHBJK_00223	CDS	423				hypothetical protein
HMBHHBJK_00224	CDS	1965	yjcS_1	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
HMBHHBJK_00225	CDS	948	hdfR_1			HTH-type transcriptional regulator HdfR
HMBHHBJK_00226	CDS	1356				putative protein
HMBHHBJK_00227	CDS	1887				hypothetical protein
HMBHHBJK_00228	CDS	1041				putative HTH-type transcriptional regulator
HMBHHBJK_00229	CDS	1485				hypothetical protein
HMBHHBJK_00230	CDS	1719				hypothetical protein
HMBHHBJK_00231	CDS	909				hypothetical protein
HMBHHBJK_00232	CDS	1125				hypothetical protein
HMBHHBJK_00233	CDS	615				hypothetical protein
HMBHHBJK_00234	CDS	252	acr3_1		COG0798	Arsenical-resistance protein Acr3
HMBHHBJK_00235	CDS	915	czcD_1		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
HMBHHBJK_00236	CDS	249				hypothetical protein
HMBHHBJK_00237	CDS	420				hypothetical protein
HMBHHBJK_00238	CDS	489				hypothetical protein
HMBHHBJK_00239	CDS	237				hypothetical protein
HMBHHBJK_00240	CDS	1038				hypothetical protein
HMBHHBJK_00241	CDS	567				hypothetical protein
HMBHHBJK_00242	CDS	1020	acr3_2		COG0798	Arsenical-resistance protein Acr3
HMBHHBJK_00243	CDS	504	arsC_1	1.20.4.4	COG0394	Arsenate reductase
HMBHHBJK_00244	CDS	1773	arsA_1	7.3.2.7		Arsenical pump-driving ATPase
HMBHHBJK_00245	CDS	360	arsD			Arsenical resistance operon trans-acting repressor ArsD
HMBHHBJK_00246	CDS	438				hypothetical protein
HMBHHBJK_00247	CDS	480	arsC_2	1.20.4.4	COG0394	Arsenate reductase
HMBHHBJK_00248	CDS	378				hypothetical protein
HMBHHBJK_00249	CDS	579	hin		COG1961	DNA-invertase hin
HMBHHBJK_00250	CDS	1659				IS21 family transposase IS1162
HMBHHBJK_00251	CDS	699				IS21 family transposase IS1474
HMBHHBJK_00252	CDS	252				hypothetical protein
HMBHHBJK_00253	CDS	420				hypothetical protein
HMBHHBJK_00254	CDS	465				hypothetical protein
HMBHHBJK_00255	CDS	3183				hypothetical protein
HMBHHBJK_00256	CDS	1683				hypothetical protein
HMBHHBJK_00257	CDS	945				hypothetical protein
HMBHHBJK_00258	CDS	1266				hypothetical protein
HMBHHBJK_00259	CDS	1920				hypothetical protein
HMBHHBJK_00260	CDS	1131				hypothetical protein
HMBHHBJK_00261	CDS	369				hypothetical protein
HMBHHBJK_00262	CDS	216				hypothetical protein
HMBHHBJK_00263	CDS	219				hypothetical protein
HMBHHBJK_00264	CDS	378				hypothetical protein
HMBHHBJK_00265	CDS	1029			COG2826	IS30 family transposase ISPsp7
HMBHHBJK_00266	CDS	750				hypothetical protein
HMBHHBJK_00267	CDS	897	intS		COG0582	Prophage integrase IntS
HMBHHBJK_00268	tRNA	76				tRNA-Thr(tgt)
HMBHHBJK_00269	CDS	1203				hypothetical protein
HMBHHBJK_00270	CDS	1377	dctM_2		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
HMBHHBJK_00271	CDS	552				hypothetical protein
HMBHHBJK_00272	CDS	1107			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
HMBHHBJK_00273	CDS	426	osmC	1.11.1.15	COG1764	Peroxiredoxin OsmC
HMBHHBJK_00274	CDS	309				hypothetical protein
HMBHHBJK_00275	CDS	4695	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
HMBHHBJK_00276	CDS	1581	ycbB	2.-.-.-	COG2989	putative L,D-transpeptidase YcbB
HMBHHBJK_00277	CDS	729				hypothetical protein
HMBHHBJK_00278	CDS	1785				hypothetical protein
HMBHHBJK_00279	CDS	1365	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
HMBHHBJK_00280	CDS	678				hypothetical protein
HMBHHBJK_00281	CDS	1266				hypothetical protein
HMBHHBJK_00282	CDS	1152	argE	3.5.1.16		Acetylornithine deacetylase
HMBHHBJK_00283	CDS	1299	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
HMBHHBJK_00284	CDS	1578	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
HMBHHBJK_00285	CDS	390	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
HMBHHBJK_00286	CDS	2319	yhgF		COG2183	Protein YhgF
HMBHHBJK_00287	CDS	3459	bcsC		COG0457	Cellulose synthase operon protein C
HMBHHBJK_00288	CDS	2223	bcsB			Cyclic di-GMP-binding protein
HMBHHBJK_00289	CDS	2598	bcsA	2.4.1.12	COG1215	Cellulose synthase catalytic subunit [UDP-forming]
HMBHHBJK_00290	CDS	735	bcsQ			Cellulose biosynthesis protein BcsQ
HMBHHBJK_00291	CDS	234				hypothetical protein
HMBHHBJK_00292	CDS	1626	bcsG			Cellulose biosynthesis protein BcsG
HMBHHBJK_00293	CDS	183				hypothetical protein
HMBHHBJK_00294	CDS	1539	bcsE			Cyclic di-GMP binding protein BcsE
HMBHHBJK_00295	CDS	387	dgkA_1	2.7.1.107	COG0818	Diacylglycerol kinase
HMBHHBJK_00296	CDS	735	ompR_1			Transcriptional regulatory protein OmpR
HMBHHBJK_00297	CDS	1332	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
HMBHHBJK_00298	CDS	906	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
HMBHHBJK_00299	CDS	468				hypothetical protein
HMBHHBJK_00300	CDS	399	hslR		COG1188	Heat shock protein 15
HMBHHBJK_00301	CDS	792	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
HMBHHBJK_00302	CDS	888	hslO		COG1281	33 kDa chaperonin
HMBHHBJK_00303	CDS	1545	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
HMBHHBJK_00304	CDS	603	drgA			Protein DrgA
HMBHHBJK_00305	CDS	243				hypothetical protein
HMBHHBJK_00306	CDS	1926	deaD_1	3.6.4.13		ATP-dependent RNA helicase DeaD
HMBHHBJK_00307	CDS	2022				hypothetical protein
HMBHHBJK_00308	CDS	1635				hypothetical protein
HMBHHBJK_00309	CDS	201				hypothetical protein
HMBHHBJK_00310	CDS	918				hypothetical protein
HMBHHBJK_00311	CDS	1299				hypothetical protein
HMBHHBJK_00312	CDS	423				hypothetical protein
HMBHHBJK_00313	CDS	606				hypothetical protein
HMBHHBJK_00314	CDS	1212				hypothetical protein
HMBHHBJK_00315	CDS	1950	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
HMBHHBJK_00316	CDS	870	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
HMBHHBJK_00317	CDS	1011				hypothetical protein
HMBHHBJK_00318	CDS	405	rsbT	2.7.11.1	COG2172	Serine/threonine-protein kinase RsbT
HMBHHBJK_00319	CDS	363	rsbS		COG1366	RsbT antagonist protein RsbS
HMBHHBJK_00320	CDS	849	rsbRA		COG1366	RsbT co-antagonist protein RsbRA
HMBHHBJK_00321	CDS	918	nodD2_1			Nodulation protein D 2
HMBHHBJK_00322	CDS	1239	fadB_1			Fatty acid oxidation complex subunit alpha
HMBHHBJK_00323	CDS	1791	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
HMBHHBJK_00324	CDS	1164	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
HMBHHBJK_00325	CDS	432				hypothetical protein
HMBHHBJK_00326	CDS	465				hypothetical protein
HMBHHBJK_00327	CDS	846	fdhD_1			Sulfur carrier protein FdhD
HMBHHBJK_00328	CDS	2556	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
HMBHHBJK_00329	CDS	681	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
HMBHHBJK_00330	CDS	567	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
HMBHHBJK_00331	CDS	819	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
HMBHHBJK_00332	CDS	453				hypothetical protein
HMBHHBJK_00333	CDS	402				hypothetical protein
HMBHHBJK_00334	CDS	2451	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
HMBHHBJK_00335	CDS	1011	fbp_1	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
HMBHHBJK_00336	CDS	603				hypothetical protein
HMBHHBJK_00337	CDS	255				hypothetical protein
HMBHHBJK_00338	CDS	534	blc		COG3040	Outer membrane lipoprotein Blc
HMBHHBJK_00339	CDS	426				hypothetical protein
HMBHHBJK_00340	CDS	975	pip	3.4.11.5		Proline iminopeptidase
HMBHHBJK_00341	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
HMBHHBJK_00342	CDS	420				hypothetical protein
HMBHHBJK_00343	CDS	708				hypothetical protein
HMBHHBJK_00344	CDS	804	tatC		COG0805	Sec-independent protein translocase protein TatC
HMBHHBJK_00345	CDS	420	tatB			Sec-independent protein translocase protein TatB
HMBHHBJK_00346	CDS	231	tatA_1		COG1826	Sec-independent protein translocase protein TatA
