locus_tag	ftype	length_bp	gene	EC_number	COG	product
AEDCJBAP_00126	CDS	681				hypothetical protein
AEDCJBAP_00127	CDS	1488	dinB_1	2.7.7.7		DNA polymerase IV
AEDCJBAP_00128	CDS	3201	dnaE2	2.7.7.7	COG0587	Error-prone DNA polymerase
AEDCJBAP_00129	CDS	144				hypothetical protein
AEDCJBAP_00130	CDS	168				hypothetical protein
AEDCJBAP_00131	CDS	2529				hypothetical protein
AEDCJBAP_00132	CDS	702	yknY_2	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
AEDCJBAP_00133	CDS	678	tesA	3.1.1.1	COG2755	Esterase TesA
AEDCJBAP_00134	CDS	846	rhaS_1			HTH-type transcriptional activator RhaS
AEDCJBAP_00135	CDS	867				hypothetical protein
AEDCJBAP_00136	CDS	3030				hypothetical protein
AEDCJBAP_00137	CDS	612				hypothetical protein
AEDCJBAP_00138	CDS	2508				hypothetical protein
AEDCJBAP_00139	CDS	1917	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
AEDCJBAP_00140	CDS	1767				hypothetical protein
AEDCJBAP_00141	CDS	402				hypothetical protein
AEDCJBAP_00142	CDS	1566				hypothetical protein
AEDCJBAP_00143	CDS	660				hypothetical protein
AEDCJBAP_00144	CDS	1233	mdrP			Na(+), Li(+), K(+)/H(+) antiporter
AEDCJBAP_00145	CDS	1827				hypothetical protein
AEDCJBAP_00146	CDS	123	purL_1	6.3.5.3		Phosphoribosylformylglycinamidine synthase
AEDCJBAP_00147	CDS	96				hypothetical protein
AEDCJBAP_00148	CDS	669				hypothetical protein
AEDCJBAP_00149	CDS	3978	purL_2	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
AEDCJBAP_00150	CDS	1416				hypothetical protein
AEDCJBAP_00151	CDS	1281				hypothetical protein
AEDCJBAP_00152	CDS	2229				hypothetical protein
AEDCJBAP_00153	CDS	1035	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
AEDCJBAP_00154	CDS	1065				hypothetical protein
AEDCJBAP_00155	CDS	393				hypothetical protein
AEDCJBAP_00156	CDS	561				hypothetical protein
AEDCJBAP_00157	CDS	1143	mdtA_2			Multidrug resistance protein MdtA
AEDCJBAP_00158	CDS	1854	bepE_1			Efflux pump membrane transporter BepE
AEDCJBAP_00159	CDS	1290	bepE_2			Efflux pump membrane transporter BepE
AEDCJBAP_00160	CDS	1341	tolC		COG1538	Outer membrane protein TolC
AEDCJBAP_00161	CDS	627				hypothetical protein
AEDCJBAP_00162	CDS	939	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
AEDCJBAP_00163	CDS	1167	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
AEDCJBAP_00164	CDS	894	argB	2.7.2.8	COG0548	Acetylglutamate kinase
AEDCJBAP_00165	CDS	1236	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
AEDCJBAP_00166	CDS	1023	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
AEDCJBAP_00167	CDS	402	rpsI		COG0103	30S ribosomal protein S9
AEDCJBAP_00168	CDS	426	rplM		COG0102	50S ribosomal protein L13
AEDCJBAP_00169	CDS	210				hypothetical protein
AEDCJBAP_00170	CDS	477	smpB		COG0691	SsrA-binding protein
AEDCJBAP_00171	CDS	903	thrB	2.7.1.39	COG0083	Homoserine kinase
AEDCJBAP_00172	CDS	1263				hypothetical protein
AEDCJBAP_00173	CDS	531				hypothetical protein
AEDCJBAP_00174	CDS	1389	amtB_1			Ammonia channel
AEDCJBAP_00175	CDS	1257				hypothetical protein
AEDCJBAP_00176	CDS	543				hypothetical protein
AEDCJBAP_00177	CDS	309				hypothetical protein
AEDCJBAP_00178	CDS	615	yhfK	4.-.-.-	COG0702	putative sugar epimerase YhfK
AEDCJBAP_00179	CDS	456				hypothetical protein
AEDCJBAP_00180	CDS	777				hypothetical protein
AEDCJBAP_00181	CDS	2892	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
AEDCJBAP_00182	CDS	2292				hypothetical protein
AEDCJBAP_00183	CDS	450				hypothetical protein
AEDCJBAP_00184	CDS	363	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
AEDCJBAP_00185	CDS	2001	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
AEDCJBAP_00186	CDS	243				hypothetical protein
AEDCJBAP_00187	CDS	2826	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
AEDCJBAP_00188	CDS	426				hypothetical protein
AEDCJBAP_00189	CDS	1101	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
AEDCJBAP_00190	CDS	732	regX3		COG0745	Sensory transduction protein regX3
AEDCJBAP_00191	CDS	477	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
AEDCJBAP_00192	CDS	882	hisG	2.4.2.17		ATP phosphoribosyltransferase
AEDCJBAP_00193	CDS	885		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
AEDCJBAP_00194	CDS	1056	aguA	3.5.3.12	COG2957	Agmatine deiminase
AEDCJBAP_00195	CDS	288				hypothetical protein
AEDCJBAP_00196	tRNA	74				tRNA-Cys(gca)
AEDCJBAP_00197	CDS	252				hypothetical protein
AEDCJBAP_00198	CDS	3411	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
AEDCJBAP_00199	CDS	3606	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
AEDCJBAP_00200	CDS	1926	recD	3.1.11.5		RecBCD enzyme subunit RecD
AEDCJBAP_00201	CDS	2334				hypothetical protein
AEDCJBAP_00202	CDS	909				hypothetical protein
AEDCJBAP_00203	CDS	1623	nanM	5.1.3.24		N-acetylneuraminate epimerase
AEDCJBAP_00204	CDS	774				hypothetical protein
AEDCJBAP_00205	CDS	3585				hypothetical protein
AEDCJBAP_00206	CDS	1635	bamB			Outer membrane protein assembly factor BamB
AEDCJBAP_00207	CDS	1992				hypothetical protein
AEDCJBAP_00208	CDS	1608				hypothetical protein
AEDCJBAP_00209	CDS	1281	chuR	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
AEDCJBAP_00210	CDS	2541	topB	5.6.2.1		DNA topoisomerase 3
AEDCJBAP_00211	CDS	1248	lpxK	2.7.1.130		Tetraacyldisaccharide 4'-kinase
AEDCJBAP_00212	CDS	1209	adk	2.7.4.3		Adenylate kinase
AEDCJBAP_00213	CDS	822	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
AEDCJBAP_00214	CDS	1113		3.4.11.-	COG2309	Aminopeptidase T
AEDCJBAP_00215	CDS	996		3.5.4.2	COG1816	Adenine deaminase
AEDCJBAP_00216	CDS	213				hypothetical protein
AEDCJBAP_00217	CDS	348				hypothetical protein
AEDCJBAP_00218	CDS	552				hypothetical protein
AEDCJBAP_00219	CDS	768	xynR		COG1414	HTH-type transcriptional regulator XynR
AEDCJBAP_00220	CDS	1155				hypothetical protein
AEDCJBAP_00221	CDS	1134	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
AEDCJBAP_00222	CDS	1155	uctC_2	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
AEDCJBAP_00223	CDS	783	fadB	4.2.1.17	COG1024	putative enoyl-CoA hydratase
AEDCJBAP_00224	CDS	1449	Vejahgd_1	1.2.1.92	COG1012	3,6-anhydro-alpha-L-galactose dehydrogenase
AEDCJBAP_00225	CDS	867				hypothetical protein
AEDCJBAP_00226	CDS	1065	apsD	1.1.1.-		D-apiose dehydrogenase
AEDCJBAP_00227	CDS	1017	lgoD_1	1.1.1.414	COG1063	L-galactonate-5-dehydrogenase
AEDCJBAP_00228	CDS	798	kduD_1	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
AEDCJBAP_00229	CDS	771	kduD_2	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
AEDCJBAP_00230	CDS	2490		3.2.1.23	COG3250	Beta-galactosidase BoGH2A
AEDCJBAP_00231	CDS	1572				hypothetical protein
AEDCJBAP_00232	CDS	1335		3.1.6.-		Ulvan-active sulfatase
AEDCJBAP_00233	CDS	1473	atsA_1	3.1.6.1	COG3119	Arylsulfatase
AEDCJBAP_00234	CDS	1476		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
AEDCJBAP_00235	CDS	585	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
AEDCJBAP_00236	CDS	1674				Bifunctional sulfatase/alpha-L-rhamnosidase
AEDCJBAP_00237	CDS	156				hypothetical protein
AEDCJBAP_00238	CDS	420				hypothetical protein
AEDCJBAP_00239	CDS	963				hypothetical protein
AEDCJBAP_00240	CDS	1167				hypothetical protein
AEDCJBAP_00241	CDS	675	mntR			HTH-type transcriptional regulator MntR
AEDCJBAP_00242	CDS	978				hypothetical protein
AEDCJBAP_00243	CDS	891	cysQ_1	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
AEDCJBAP_00244	CDS	399				hypothetical protein
AEDCJBAP_00245	CDS	126				hypothetical protein
AEDCJBAP_00246	CDS	1734				hypothetical protein
AEDCJBAP_00247	CDS	1119				hypothetical protein
AEDCJBAP_00248	CDS	1122	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
AEDCJBAP_00249	CDS	573				hypothetical protein
AEDCJBAP_00250	CDS	1815			COG0659	putative sulfate transporter
AEDCJBAP_00251	CDS	786	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
AEDCJBAP_00252	CDS	672	dinG_1	3.1.-.-		3'-5' exonuclease DinG
AEDCJBAP_00253	CDS	981	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
AEDCJBAP_00254	CDS	3555				hypothetical protein
AEDCJBAP_00255	CDS	768				hypothetical protein
AEDCJBAP_00256	CDS	1092				hypothetical protein
AEDCJBAP_00257	CDS	1026				hypothetical protein
AEDCJBAP_00258	CDS	8688				hypothetical protein
AEDCJBAP_00259	CDS	318				hypothetical protein
AEDCJBAP_00260	CDS	1539		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
AEDCJBAP_00261	CDS	219				hypothetical protein
AEDCJBAP_00262	CDS	1326	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
AEDCJBAP_00263	CDS	1035	hemE_1	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
AEDCJBAP_00264	CDS	918	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
AEDCJBAP_00265	CDS	909	yeeZ		COG0451	Protein YeeZ
AEDCJBAP_00266	CDS	456	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
AEDCJBAP_00267	CDS	504				hypothetical protein
AEDCJBAP_00268	CDS	315			COG0718	Nucleoid-associated protein
AEDCJBAP_00269	CDS	597	recR		COG0353	Recombination protein RecR
AEDCJBAP_00270	CDS	2793	polA	2.7.7.7	COG0258	DNA polymerase I
AEDCJBAP_00271	CDS	282				hypothetical protein
AEDCJBAP_00272	CDS	219				hypothetical protein
AEDCJBAP_00273	CDS	1350	eriC		COG0038	Chloride/fluoride channel protein
AEDCJBAP_00274	CDS	930	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
AEDCJBAP_00275	CDS	489				hypothetical protein
AEDCJBAP_00276	CDS	3039	cpoB_1			Cell division coordinator CpoB
AEDCJBAP_00277	CDS	1080				hypothetical protein
AEDCJBAP_00278	CDS	762	tolQ_1		COG0811	Tol-Pal system protein TolQ
AEDCJBAP_00279	CDS	435	tolR_1			Tol-Pal system protein TolR
AEDCJBAP_00280	CDS	435	tolR_2			Tol-Pal system protein TolR
AEDCJBAP_00281	CDS	651	engB		COG0218	putative GTP-binding protein EngB
AEDCJBAP_00282	CDS	204				hypothetical protein
AEDCJBAP_00283	CDS	321				hypothetical protein
AEDCJBAP_00284	CDS	531				hypothetical protein
AEDCJBAP_00285	CDS	267				hypothetical protein
AEDCJBAP_00286	CDS	663				hypothetical protein
AEDCJBAP_00287	CDS	534				hypothetical protein
AEDCJBAP_00288	CDS	576				hypothetical protein
AEDCJBAP_00289	CDS	315				hypothetical protein
AEDCJBAP_00290	CDS	480				hypothetical protein
AEDCJBAP_00291	CDS	840				hypothetical protein
AEDCJBAP_00292	CDS	348				hypothetical protein
AEDCJBAP_00293	CDS	423				hypothetical protein
AEDCJBAP_00294	CDS	462				hypothetical protein
AEDCJBAP_00295	CDS	594				hypothetical protein
AEDCJBAP_00296	CDS	825				hypothetical protein
AEDCJBAP_00297	CDS	192				hypothetical protein
AEDCJBAP_00298	CDS	408				hypothetical protein
AEDCJBAP_00299	CDS	474				hypothetical protein
AEDCJBAP_00300	CDS	387				hypothetical protein
AEDCJBAP_00301	CDS	654				hypothetical protein
AEDCJBAP_00302	CDS	459				hypothetical protein
AEDCJBAP_00303	CDS	705				hypothetical protein
AEDCJBAP_00304	CDS	489				hypothetical protein
AEDCJBAP_00305	CDS	531				hypothetical protein
AEDCJBAP_00306	CDS	510				hypothetical protein
AEDCJBAP_00307	CDS	447				hypothetical protein
AEDCJBAP_00308	CDS	555				hypothetical protein
AEDCJBAP_00309	CDS	582				hypothetical protein
AEDCJBAP_00310	CDS	273				hypothetical protein
AEDCJBAP_00311	CDS	357				hypothetical protein
AEDCJBAP_00312	CDS	207				hypothetical protein
AEDCJBAP_00313	CDS	198				hypothetical protein
AEDCJBAP_00314	CDS	477				hypothetical protein
AEDCJBAP_00315	CDS	675				hypothetical protein
AEDCJBAP_00316	CDS	438				hypothetical protein
AEDCJBAP_00317	CDS	591				hypothetical protein
AEDCJBAP_00318	CDS	423				hypothetical protein
AEDCJBAP_00319	CDS	471				hypothetical protein
AEDCJBAP_00320	CDS	462				hypothetical protein
AEDCJBAP_00321	CDS	270				hypothetical protein
AEDCJBAP_00322	CDS	402				hypothetical protein
AEDCJBAP_00323	CDS	405				hypothetical protein
AEDCJBAP_00324	CDS	438				hypothetical protein
AEDCJBAP_00325	CDS	510				hypothetical protein
AEDCJBAP_00326	CDS	441				hypothetical protein
AEDCJBAP_00327	CDS	603				hypothetical protein
AEDCJBAP_00328	CDS	240				hypothetical protein
AEDCJBAP_00329	CDS	354				hypothetical protein
AEDCJBAP_00330	CDS	192				hypothetical protein
AEDCJBAP_00331	CDS	1347	xerC_1			Tyrosine recombinase XerC
AEDCJBAP_00332	CDS	222				hypothetical protein
AEDCJBAP_00333	CDS	195				hypothetical protein
AEDCJBAP_00334	CDS	240				hypothetical protein
AEDCJBAP_00335	CDS	591	mobA	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
AEDCJBAP_00336	CDS	474	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
AEDCJBAP_00337	CDS	687				hypothetical protein
AEDCJBAP_00338	CDS	1308				hypothetical protein
AEDCJBAP_00339	CDS	924	moaA_1	4.1.99.22	COG2896	GTP 3',8-cyclase
AEDCJBAP_00340	CDS	468				hypothetical protein
AEDCJBAP_00341	CDS	972	cmpR			HTH-type transcriptional activator CmpR
AEDCJBAP_00342	CDS	1062	cmpC_1	3.6.3.-	COG0715	Bicarbonate transport ATP-binding protein CmpC
AEDCJBAP_00343	CDS	1359	cmpC_2	3.6.3.-		Bicarbonate transport ATP-binding protein CmpC
AEDCJBAP_00344	CDS	1629				hypothetical protein
AEDCJBAP_00345	CDS	924	cmpD_1	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
AEDCJBAP_00346	CDS	861	cmpD_2	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
AEDCJBAP_00347	CDS	1551	nrtP		COG2223	Nitrate/nitrite transporter NrtP
AEDCJBAP_00348	CDS	1734	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
AEDCJBAP_00349	CDS	1740	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
AEDCJBAP_00350	CDS	1545				hypothetical protein
AEDCJBAP_00351	CDS	2235	narB	1.7.5.1	COG0243	Nitrate reductase
AEDCJBAP_00352	CDS	1731	cysJ_1	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
AEDCJBAP_00353	CDS	471				hypothetical protein
AEDCJBAP_00354	CDS	1023				hypothetical protein
AEDCJBAP_00355	CDS	630	glmS_1	5.4.99.1		Glutamate mutase sigma subunit
AEDCJBAP_00356	CDS	1371	hemE_2	4.1.1.37		Uroporphyrinogen decarboxylase
AEDCJBAP_00357	CDS	918	yciC_1		COG0523	Putative metal chaperone YciC
AEDCJBAP_00358	CDS	708				hypothetical protein
AEDCJBAP_00359	CDS	1563				hypothetical protein
AEDCJBAP_00360	CDS	414				hypothetical protein
AEDCJBAP_00361	CDS	840	rhaS_2			HTH-type transcriptional activator RhaS
AEDCJBAP_00362	CDS	1515				hypothetical protein
AEDCJBAP_00363	CDS	1143				hypothetical protein
AEDCJBAP_00364	CDS	1023				hypothetical protein
AEDCJBAP_00365	CDS	2346	purR_1			HTH-type transcriptional repressor PurR
AEDCJBAP_00366	CDS	807				hypothetical protein
AEDCJBAP_00367	CDS	894	agaB	3.2.1.81		Beta-agarase B
AEDCJBAP_00368	CDS	2367	csxA_1	3.2.1.165	COG3250	Exo-beta-D-glucosaminidase
AEDCJBAP_00369	CDS	858				hypothetical protein
AEDCJBAP_00370	CDS	1701	atsA_2	3.1.6.1	COG3119	Arylsulfatase
AEDCJBAP_00371	CDS	2391		3.2.1.23	COG3250	Beta-galactosidase BoGH2A
AEDCJBAP_00372	CDS	2091				hypothetical protein
AEDCJBAP_00373	CDS	1977				hypothetical protein
AEDCJBAP_00374	CDS	1857		3.2.1.178		Beta-porphyranase A
AEDCJBAP_00375	CDS	1077				hypothetical protein
AEDCJBAP_00376	CDS	1632				hypothetical protein
AEDCJBAP_00377	CDS	1410	atsA_3	3.1.6.1	COG3119	Arylsulfatase
AEDCJBAP_00378	CDS	1944		3.2.1.178		Beta-porphyranase A
AEDCJBAP_00379	CDS	2031				hypothetical protein
AEDCJBAP_00380	CDS	1863				hypothetical protein
AEDCJBAP_00381	CDS	2715				hypothetical protein
AEDCJBAP_00382	CDS	1350				hypothetical protein
AEDCJBAP_00383	CDS	1563	xylE_1			D-xylose-proton symporter
AEDCJBAP_00384	CDS	741				hypothetical protein
AEDCJBAP_00385	CDS	705				hypothetical protein
AEDCJBAP_00386	CDS	849	rhaS_3			HTH-type transcriptional activator RhaS
AEDCJBAP_00387	CDS	1872				hypothetical protein
AEDCJBAP_00388	CDS	1557				hypothetical protein
AEDCJBAP_00389	CDS	492	ywle	3.9.1.2		Protein-arginine-phosphatase
AEDCJBAP_00390	CDS	885				hypothetical protein
AEDCJBAP_00391	CDS	1284	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
AEDCJBAP_00392	CDS	1200				hypothetical protein
AEDCJBAP_00393	CDS	678				hypothetical protein
AEDCJBAP_00394	CDS	2211				hypothetical protein
AEDCJBAP_00395	CDS	1551				hypothetical protein
AEDCJBAP_00396	CDS	1164	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
AEDCJBAP_00397	CDS	639	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
AEDCJBAP_00398	CDS	1305				hypothetical protein
AEDCJBAP_00399	CDS	834				hypothetical protein
AEDCJBAP_00400	CDS	939				hypothetical protein
AEDCJBAP_00401	CDS	858				hypothetical protein
